models_building_tables
8
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5
dwf/statues			dwf_statue_small_01	rigidmodels\buildings\dwf_statue_small_01\dwf_statue_small_01_tech.cs2.parsed	rigidmodels\buildings\dwf_statue_small_01\dwf_statue_small_01_tech.cs2.collision
terrain_props/wh_rocks			dwf_stone_a	rigidmodels\buildings\dwf_stone_a\dwf_stone_a_tech.cs2.parsed	rigidmodels\buildings\dwf_stone_a\dwf_stone_a_tech.cs2.collision
terrain_props/wh_rocks			dwf_stone_b	rigidmodels\buildings\dwf_stone_b\dwf_stone_b_tech.cs2.parsed	rigidmodels\buildings\dwf_stone_b\dwf_stone_b_tech.cs2.collision
terrain_props/wh_rocks			dwf_stone_c	rigidmodels\buildings\dwf_stone_c\dwf_stone_c_tech.cs2.parsed	rigidmodels\buildings\dwf_stone_c\dwf_stone_c_tech.cs2.collision
terrain_props/wh_rocks			dwf_stone_d	rigidmodels\buildings\dwf_stone_d\dwf_stone_d_tech.cs2.parsed	rigidmodels\buildings\dwf_stone_d\dwf_stone_d_tech.cs2.collision
terrain_props/wh_rocks			dwf_stone_e	rigidmodels\buildings\dwf_stone_e\dwf_stone_e_tech.cs2.parsed	rigidmodels\buildings\dwf_stone_e\dwf_stone_e_tech.cs2.collision
terrain_props/wh_rocks			dwf_stone_f	rigidmodels\buildings\dwf_stone_f\dwf_stone_f_tech.cs2.parsed	rigidmodels\buildings\dwf_stone_f\dwf_stone_f_tech.cs2.collision
dwf/platforms			dwf_support_platform_01	rigidmodels\buildings\dwf_support_platform_01\dwf_support_platform_01_tech.cs2.parsed	rigidmodels\buildings\dwf_support_platform_01\dwf_support_platform_01_tech.cs2.collision
dwf/platforms			dwf_support_platform_02	rigidmodels\buildings\dwf_support_platform_02\dwf_support_platform_02_tech.cs2.parsed	rigidmodels\buildings\dwf_support_platform_02\dwf_support_platform_02_tech.cs2.collision
dwf/platforms			dwf_support_platform_03	rigidmodels\buildings\dwf_support_platform_03\dwf_support_platform_03_tech.cs2.parsed	rigidmodels\buildings\dwf_support_platform_03\dwf_support_platform_03_tech.cs2.collision
dwf/platforms			dwf_support_platform_04	rigidmodels\buildings\dwf_support_platform_04\dwf_support_platform_04_tech.cs2.parsed	rigidmodels\buildings\dwf_support_platform_04\dwf_support_platform_04_tech.cs2.collision
dwf/platforms			dwf_supports_100m_01	rigidmodels\buildings\dwf_supports_100m_01\dwf_supports_100m_01_tech.cs2.parsed	rigidmodels\buildings\dwf_supports_100m_01\dwf_supports_100m_01_tech.cs2.collision
dwf/platforms			dwf_supports_100m_02	rigidmodels\buildings\dwf_supports_100m_02\dwf_supports_100m_02_tech.cs2.parsed	rigidmodels\buildings\dwf_supports_100m_02\dwf_supports_100m_02_tech.cs2.collision
dwf/platforms			dwf_supports_100m_03	rigidmodels\buildings\dwf_supports_100m_03\dwf_supports_100m_03_tech.cs2.parsed	rigidmodels\buildings\dwf_supports_100m_03\dwf_supports_100m_03_tech.cs2.collision
dwf/props			dwf_table_01	rigidmodels\buildings\dwf_table_01\dwf_table_01_tech.cs2.parsed	rigidmodels\buildings\dwf_table_01\dwf_table_01_tech.cs2.collision
dwf/platforms			dwf_tower_big_01	rigidmodels\buildings\dwf_tower_big_01\dwf_tower_big_01_tech.cs2.parsed	rigidmodels\buildings\dwf_tower_big_01\dwf_tower_big_01_tech.cs2.collision
dwf	rigidmodels\buildings\glb_tower_freestanding_01\glb_tower_freestanding_01_tech.cs2.parsed		dwf_tower_freestanding_01	rigidmodels\buildings\glb_tower_freestanding_01\glb_tower_freestanding_01_tech.cs2.parsed	rigidmodels\buildings\glb_tower_freestanding_01\glb_tower_freestanding_01_tech.cs2.collision
dwf/platforms			dwf_tower_small_01	rigidmodels\buildings\dwf_tower_small_01\dwf_tower_small_01_tech.cs2.parsed	rigidmodels\buildings\dwf_tower_small_01\dwf_tower_small_01_tech.cs2.collision
terrain_props/dwf_underway			dwf_underway_archway_column_a	rigidmodels\buildings\dwf_underway_archway_column_a\dwf_underway_archway_column_a_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_archway_column_a\dwf_underway_archway_column_a_tech.cs2.collision
dwf/underway			dwf_underway_archway_d	rigidmodels\buildings\dwf_underway_archway_d\dwf_underway_archway_d_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_archway_d\dwf_underway_archway_d_tech.cs2.collision
dwf/underway			dwf_underway_archway_wall_supports_a	rigidmodels\buildings\dwf_underway_archway_wall_supports_a\dwf_underway_archway_wall_supports_a_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_archway_wall_supports_a\dwf_underway_archway_wall_supports_a_tech.cs2.collision
dwf/underway			dwf_underway_bridge_01	rigidmodels\buildings\dwf_underway_bridge_01\dwf_underway_bridge_01_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_bridge_01\dwf_underway_bridge_01_tech.cs2.collision
dwf/underway			dwf_underway_gate_01	rigidmodels\buildings\dwf_underway_gate_01\dwf_underway_gate_01_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_gate_01\dwf_underway_gate_01_tech.cs2.collision
dwf/underway			dwf_underway_gate_02	rigidmodels\buildings\dwf_underway_gate_02\dwf_underway_gate_02_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_gate_02\dwf_underway_gate_02_tech.cs2.collision
dwf/underway			dwf_underway_gate_03	rigidmodels\buildings\dwf_underway_gate_03\dwf_underway_gate_03_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_gate_03\dwf_underway_gate_03_tech.cs2.collision
dwf/underway			dwf_underway_hold_archway_a	rigidmodels\buildings\dwf_underway_hold_archway_a\dwf_underway_hold_archway_a_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_hold_archway_a\dwf_underway_hold_archway_a_tech.cs2.collision
dwf/underway			dwf_underway_hold_archway_d	rigidmodels\buildings\dwf_underway_hold_archway_d\dwf_underway_hold_archway_d_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_hold_archway_d\dwf_underway_hold_archway_d_tech.cs2.collision
dwf/underway			dwf_underway_hold_archway_facade_a	rigidmodels\buildings\dwf_underway_hold_archway_facade_a\dwf_underway_hold_archway_facade_a_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_hold_archway_facade_a\dwf_underway_hold_archway_facade_a_tech.cs2.collision
dwf/underway			dwf_underway_hold_column_a	rigidmodels\buildings\dwf_underway_hold_column_a\dwf_underway_hold_column_a_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_hold_column_a\dwf_underway_hold_column_a_tech.cs2.collision
dwf/underway			dwf_underway_hold_hallway_a_centre	rigidmodels\buildings\dwf_underway_hold_hallway_a_centre\dwf_underway_hold_hallway_a_centre_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_hold_hallway_a_centre\dwf_underway_hold_hallway_a_centre_tech.cs2.collision
dwf/underway			dwf_underway_hold_hallway_b	rigidmodels\buildings\dwf_underway_hold_hallway_b\dwf_underway_hold_hallway_b_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_hold_hallway_b\dwf_underway_hold_hallway_b_tech.cs2.collision
dwf/underway			dwf_underway_inset_abodes_01	rigidmodels\buildings\dwf_underway_inset_abodes_01\dwf_underway_inset_abodes_01_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_inset_abodes_01\dwf_underway_inset_abodes_01_tech.cs2.collision
dwf/underway			dwf_underway_inset_abodes_02	rigidmodels\buildings\dwf_underway_inset_abodes_02\dwf_underway_inset_abodes_02_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_inset_abodes_02\dwf_underway_inset_abodes_02_tech.cs2.collision
dwf/underway			dwf_underway_inset_abodes_03	rigidmodels\buildings\dwf_underway_inset_abodes_03\dwf_underway_inset_abodes_03_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_inset_abodes_03\dwf_underway_inset_abodes_03_tech.cs2.collision
dwf/underway			dwf_underway_inset_alcove_01	rigidmodels\buildings\dwf_underway_inset_alcove_01\dwf_underway_inset_alcove_01_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_inset_alcove_01\dwf_underway_inset_alcove_01_tech.cs2.collision
buildings/dwf/underway			dwf_underway_inset_shop_01	rigidmodels\buildings\dwf_underway_inset_shop_01\dwf_underway_inset_shop_01_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_inset_shop_01\dwf_underway_inset_shop_01_tech.cs2.collision
dwf/underway			dwf_underway_inset_shop_02	rigidmodels\buildings\dwf_underway_inset_shop_02\dwf_underway_inset_shop_02_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_inset_shop_02\dwf_underway_inset_shop_02_tech.cs2.collision
buildings/dwf/underway			dwf_underway_inset_shop_03	rigidmodels\buildings\dwf_underway_inset_shop_03\dwf_underway_inset_shop_03_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_inset_shop_03\dwf_underway_inset_shop_03_tech.cs2.collision
terrain_props/dwf_underway			dwf_underway_intersection_a	rigidmodels\buildings\dwf_underway_intersection_a\dwf_underway_intersection_a_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_intersection_a\dwf_underway_intersection_a_tech.cs2.collision
dwf/underway			dwf_underway_pillar_01	rigidmodels\buildings\dwf_underway_pillar_01\dwf_underway_pillar_01_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_pillar_01\dwf_underway_pillar_01_tech.cs2.collision
dwf/underway			dwf_underway_pillar_02	rigidmodels\buildings\dwf_underway_pillar_02\dwf_underway_pillar_02_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_pillar_02\dwf_underway_pillar_02_tech.cs2.collision
dwf/underway			dwf_underway_pillar_03	rigidmodels\buildings\dwf_underway_pillar_03\dwf_underway_pillar_03_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_pillar_03\dwf_underway_pillar_03_tech.cs2.collision
dwf/underway			dwf_underway_plinth_01	rigidmodels\buildings\dwf_underway_plinth_01\dwf_underway_plinth_01_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_plinth_01\dwf_underway_plinth_01_tech.cs2.collision
dwf/underway			dwf_underway_road_a	rigidmodels\buildings\dwf_underway_road_a\dwf_underway_road_a_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_road_a\dwf_underway_road_a_tech.cs2.collision
dwf/underway			dwf_underway_road_b	rigidmodels\buildings\dwf_underway_road_b\dwf_underway_road_b_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_road_b\dwf_underway_road_b_tech.cs2.collision
dwf/underway			dwf_underway_road_c	rigidmodels\buildings\dwf_underway_road_c\dwf_underway_road_c_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_road_c\dwf_underway_road_c_tech.cs2.collision
dwf/underway			dwf_underway_road_d	rigidmodels\buildings\dwf_underway_road_d\dwf_underway_road_d_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_road_d\dwf_underway_road_d_tech.cs2.collision
dwf/underway			dwf_underway_road_e	rigidmodels\buildings\dwf_underway_road_e\dwf_underway_road_e_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_road_e\dwf_underway_road_e_tech.cs2.collision
dwf/underway			dwf_underway_road_f	rigidmodels\buildings\dwf_underway_road_f\dwf_underway_road_f_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_road_f\dwf_underway_road_f_tech.cs2.collision
dwf/underway			dwf_underway_road_g	rigidmodels\buildings\dwf_underway_road_g\dwf_underway_road_g_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_road_g\dwf_underway_road_g_tech.cs2.collision
dwf/underway			dwf_underway_road_h	rigidmodels\buildings\dwf_underway_road_h\dwf_underway_road_h_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_road_h\dwf_underway_road_h_tech.cs2.collision
dwf/underway			dwf_underway_road_straight	rigidmodels\buildings\dwf_underway_road_straight\dwf_underway_road_straight_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_road_straight\dwf_underway_road_straight_tech.cs2.collision
dwf/underway			dwf_underway_road_straight_left	rigidmodels\buildings\dwf_underway_road_straight_left\dwf_underway_road_straight_left_tech.cs2.parsed	rigidmodels\buildings\dwf_underway_road_straight_left\dwf_underway_road_straight_left_tech.cs2.collision
buildings/dwf/walls	rigidmodels\buildings\glb_wall_corner_90_exter\glb_wall_corner_90_exter_tech.cs2.parsed	rigidmodels\buildings\dwf_wall_corner_90_exter\dwf_wall_corner_90_exter_tech.cs2.collision	dwf_wall_corner_90_exter	rigidmodels\buildings\glb_wall_corner_90_exter\glb_wall_corner_90_exter_tech.cs2.parsed	rigidmodels\buildings\glb_wall_corner_90_exter\glb_wall_corner_90_exter_tech.cs2.collision
dwf/walls	rigidmodels\buildings\glb_wall_corner_90_inter\glb_wall_corner_90_inter_tech.cs2.parsed	rigidmodels\buildings\dwf_wall_corner_90_inter\dwf_wall_corner_90_inter_tech.cs2.collision	dwf_wall_corner_90_inter	rigidmodels\buildings\glb_wall_corner_90_inter\glb_wall_corner_90_inter_tech.cs2.parsed	rigidmodels\buildings\glb_wall_corner_90_inter\glb_wall_corner_90_inter_tech.cs2.collision
global/wall_logic			dwf_wall_emitter01	rigidmodels\buildings\dwf_wall_emitter01\dwf_wall_emitter01_tech.cs2.parsed	rigidmodels\buildings\dwf_wall_emitter01\dwf_wall_emitter01_tech.cs2.collision
global/wall_logic			dwf_wall_emitter02	rigidmodels\buildings\dwf_wall_emitter02\dwf_wall_emitter02_tech.cs2.parsed	rigidmodels\buildings\dwf_wall_emitter02\dwf_wall_emitter02_tech.cs2.collision
global/wall_logic			dwf_wall_emitter03	rigidmodels\buildings\dwf_wall_emitter03\dwf_wall_emitter03_tech.cs2.parsed	rigidmodels\buildings\dwf_wall_emitter03\dwf_wall_emitter03_tech.cs2.collision
buildings/dwf/walls	rigidmodels\buildings\glb_wall_gatehouse_60\glb_wall_gatehouse_60_tech.cs2.parsed	rigidmodels\buildings\dwf_wall_gatehouse_60\dwf_wall_gatehouse_60_tech.cs2.collision	dwf_wall_gatehouse_60	rigidmodels\buildings\glb_wall_gatehouse_60\glb_wall_gatehouse_60_tech.cs2.parsed	rigidmodels\buildings\glb_wall_gatehouse_60\glb_wall_gatehouse_60_tech.cs2.collision
dwf/platforms			dwf_wall_platform_01	rigidmodels\buildings\dwf_wall_platform_01\dwf_wall_platform_01_tech.cs2.parsed	rigidmodels\buildings\dwf_wall_platform_01\dwf_wall_platform_01_tech.cs2.collision
dwf/platforms			dwf_wall_platform_01_mirror	rigidmodels\buildings\dwf_wall_platform_01_mirror\dwf_wall_platform_01_mirror_tech.cs2.parsed	rigidmodels\buildings\dwf_wall_platform_01_mirror\dwf_wall_platform_01_mirror_tech.cs2.collision
global/wall_logic			dwf_wall_platform_corner_90_external	rigidmodels\buildings\dwf_wall_platform_corner_90_external\dwf_wall_platform_corner_90_external_tech.cs2.parsed	rigidmodels\buildings\dwf_wall_platform_corner_90_external\dwf_wall_platform_corner_90_external_tech.cs2.collision
global/wall_logic			dwf_wall_platform_corner_90_internal	rigidmodels\buildings\dwf_wall_platform_corner_90_internal\dwf_wall_platform_corner_90_internal_tech.cs2.parsed	rigidmodels\buildings\dwf_wall_platform_corner_90_internal\dwf_wall_platform_corner_90_internal_tech.cs2.collision
global/wall_logic			dwf_wall_platform_gatehouse_60	rigidmodels\buildings\dwf_wall_platform_gatehouse_60\dwf_wall_platform_gatehouse_60_tech.cs2.parsed	rigidmodels\buildings\dwf_wall_platform_gatehouse_60\dwf_wall_platform_gatehouse_60_tech.cs2.collision
global/wall_logic			dwf_wall_platform_straight_20	rigidmodels\buildings\dwf_wall_platform_straight_20\dwf_wall_platform_straight_20_tech.cs2.parsed	rigidmodels\buildings\dwf_wall_platform_straight_20\dwf_wall_platform_straight_20_tech.cs2.collision
dwf/walls			dwf_wall_solo_stair	rigidmodels\buildings\dwf_wall_solo_stair\dwf_wall_solo_stair_tech.cs2.parsed	rigidmodels\buildings\dwf_wall_solo_stair\dwf_wall_solo_stair_tech.cs2.collision
buildings/dwf/walls	rigidmodels\buildings\glb_wall_straight_20\glb_wall_straight_20_tech.cs2.parsed	rigidmodels\buildings\dwf_wall_straight_20\dwf_wall_straight_20_tech.cs2.collision	dwf_wall_straight_20	rigidmodels\buildings\glb_wall_straight_20\glb_wall_straight_20_tech.cs2.parsed	rigidmodels\buildings\glb_wall_straight_20\glb_wall_straight_20_tech.cs2.collision
dwf/walls	rigidmodels\buildings\glb_wall_straight_20_stairs\glb_wall_straight_20_stairs_tech.cs2.parsed		dwf_wall_straight_20_stairs	rigidmodels\buildings\glb_wall_straight_20_stairs\glb_wall_straight_20_stairs_tech.cs2.parsed	rigidmodels\buildings\glb_wall_straight_20_stairs\glb_wall_straight_20_stairs_tech.cs2.collision
dwf/walls	rigidmodels\buildings\glb_wall_tower\glb_wall_tower_tech.cs2.parsed	rigidmodels\buildings\dwf_wall_tower\dwf_wall_tower_tech.cs2.collision	dwf_wall_tower	rigidmodels\buildings\glb_wall_tower\glb_wall_tower_tech.cs2.parsed	rigidmodels\buildings\glb_wall_tower\glb_wall_tower_tech.cs2.collision
dwf/walls			dwf_wall_tower_standard	rigidmodels\buildings\dwf_wall_tower_standard\dwf_wall_tower_standard_tech.cs2.parsed	rigidmodels\buildings\dwf_wall_tower_standard\dwf_wall_tower_standard_tech.cs2.collision
dwf/props			dwf_wooden_box	rigidmodels\buildings\dwf_wooden_box\dwf_wooden_box_tech.cs2.parsed	rigidmodels\buildings\dwf_wooden_box\dwf_wooden_box_tech.cs2.collision
dwf/props			dwf_wooden_cart	rigidmodels\buildings\dwf_wooden_cart\dwf_wooden_cart_tech.cs2.parsed	rigidmodels\buildings\dwf_wooden_cart\dwf_wooden_cart_tech.cs2.collision
emp/props			emp_awnings01	rigidmodels\buildings\emp_awnings01\emp_awnings01_tech.cs2.parsed	rigidmodels\buildings\emp_awnings01\emp_awnings01_tech.cs2.collision
emp/props			emp_awnings02	rigidmodels\buildings\emp_awnings02\emp_awnings02_tech.cs2.parsed	rigidmodels\buildings\emp_awnings02\emp_awnings02_tech.cs2.collision
emp/infield/hero_buildings			emp_bridge_01	rigidmodels\buildings\emp_bridge_01\emp_bridge_01_tech.cs2.parsed	rigidmodels\buildings\emp_bridge_01\emp_bridge_01_tech.cs2.collision
emp/infield/hero_buildings			emp_bridge_02	rigidmodels\buildings\emp_bridge_02\emp_bridge_02_tech.cs2.parsed	rigidmodels\buildings\emp_bridge_02\emp_bridge_02_tech.cs2.collision
emp/infield/hero_buildings			emp_bridge_03	rigidmodels\buildings\emp_bridge_03\emp_bridge_03_tech.cs2.parsed	rigidmodels\buildings\emp_bridge_03\emp_bridge_03_tech.cs2.collision
emp/statues			emp_death_statue_01	rigidmodels\buildings\emp_death_statue_01\emp_death_statue_01_tech.cs2.parsed	rigidmodels\buildings\emp_death_statue_01\emp_death_statue_01_tech.cs2.collision
emp/statues			emp_death_statue_02	rigidmodels\buildings\emp_death_statue_02\emp_death_statue_02_tech.cs2.parsed	rigidmodels\buildings\emp_death_statue_02\emp_death_statue_02_tech.cs2.collision
emp/statues			emp_death_statue_03	rigidmodels\buildings\emp_death_statue_03\emp_death_statue_03_tech.cs2.parsed	rigidmodels\buildings\emp_death_statue_03\emp_death_statue_03_tech.cs2.collision
emp/props			emp_flag01	rigidmodels\buildings\emp_flag01\emp_flag01_tech.cs2.parsed	rigidmodels\buildings\emp_flag01\emp_flag01_tech.cs2.collision
emp/props			emp_flag02	rigidmodels\buildings\emp_flag02\emp_flag02_tech.cs2.parsed	rigidmodels\buildings\emp_flag02\emp_flag02_tech.cs2.collision
blockout/blockouts_tom			emp_grd_wooden_support_straight_01	rigidmodels\buildings\emp_grd_wooden_support_straight_01\emp_grd_wooden_support_straight_01_tech.cs2.parsed	rigidmodels\buildings\emp_grd_wooden_support_straight_01\emp_grd_wooden_support_straight_01_tech.cs2.collision
emp/infield/hero_buildings			emp_hero_add_cren	rigidmodels\buildings\emp_hero_add_cren\emp_hero_add_cren_tech.cs2.parsed	rigidmodels\buildings\emp_hero_add_cren\emp_hero_add_cren_tech.cs2.collision
emp/infield/hero_buildings			emp_hero_add_door_01	rigidmodels\buildings\emp_hero_add_door_01\emp_hero_add_door_01_tech.cs2.parsed	rigidmodels\buildings\emp_hero_add_door_01\emp_hero_add_door_01_tech.cs2.collision
emp/infield/hero_buildings			emp_hero_add_door_02	rigidmodels\buildings\emp_hero_add_door_02\emp_hero_add_door_02_tech.cs2.parsed	rigidmodels\buildings\emp_hero_add_door_02\emp_hero_add_door_02_tech.cs2.collision
emp/infield/hero_buildings			emp_hero_add_door_03	rigidmodels\buildings\emp_hero_add_door_03\emp_hero_add_door_03_tech.cs2.parsed	rigidmodels\buildings\emp_hero_add_door_03\emp_hero_add_door_03_tech.cs2.collision
emp/infield/hero_buildings			emp_hero_add_emb_01	rigidmodels\buildings\emp_hero_add_emb_01\emp_hero_add_emb_01_tech.cs2.parsed	rigidmodels\buildings\emp_hero_add_emb_01\emp_hero_add_emb_01_tech.cs2.collision
emp/infield/hero_buildings			emp_hero_add_lft_02	rigidmodels\buildings\emp_hero_add_lft_02\emp_hero_add_lft_02_tech.cs2.parsed	rigidmodels\buildings\emp_hero_add_lft_02\emp_hero_add_lft_02_tech.cs2.collision
emp/infield/hero_buildings			emp_hero_add_lft_03	rigidmodels\buildings\emp_hero_add_lft_03\emp_hero_add_lft_03_tech.cs2.parsed	rigidmodels\buildings\emp_hero_add_lft_03\emp_hero_add_lft_03_tech.cs2.collision
emp/infield/hero_buildings			emp_hero_add_lft_04	rigidmodels\buildings\emp_hero_add_lft_04\emp_hero_add_lft_04_tech.cs2.parsed	rigidmodels\buildings\emp_hero_add_lft_04\emp_hero_add_lft_04_tech.cs2.collision
emp/infield/hero_buildings			emp_hero_add_lft_05	rigidmodels\buildings\emp_hero_add_lft_05\emp_hero_add_lft_05_tech.cs2.parsed	rigidmodels\buildings\emp_hero_add_lft_05\emp_hero_add_lft_05_tech.cs2.collision
emp/infield/hero_buildings			emp_hero_add_lft_06	rigidmodels\buildings\emp_hero_add_lft_06\emp_hero_add_lft_06_tech.cs2.parsed	rigidmodels\buildings\emp_hero_add_lft_06\emp_hero_add_lft_06_tech.cs2.collision
emp/infield/hero_buildings			emp_hero_add_pln_01	rigidmodels\buildings\emp_hero_add_pln_01\emp_hero_add_pln_01_tech.cs2.parsed	rigidmodels\buildings\emp_hero_add_pln_01\emp_hero_add_pln_01_tech.cs2.collision
emp/infield/hero_buildings			emp_hero_add_pln_02	rigidmodels\buildings\emp_hero_add_pln_02\emp_hero_add_pln_02_tech.cs2.parsed	rigidmodels\buildings\emp_hero_add_pln_02\emp_hero_add_pln_02_tech.cs2.collision
emp/infield/hero_buildings			emp_hero_add_pole_01	rigidmodels\buildings\emp_hero_add_pole_01\emp_hero_add_pole_01_tech.cs2.parsed	rigidmodels\buildings\emp_hero_add_pole_01\emp_hero_add_pole_01_tech.cs2.collision
emp/infield/hero_buildings			emp_hero_add_robe_01	rigidmodels\buildings\emp_hero_add_robe_01\emp_hero_add_robe_01_tech.cs2.parsed	rigidmodels\buildings\emp_hero_add_robe_01\emp_hero_add_robe_01_tech.cs2.collision
emp/infield/hero_buildings			emp_hero_add_robe_02	rigidmodels\buildings\emp_hero_add_robe_02\emp_hero_add_robe_02_tech.cs2.parsed	rigidmodels\buildings\emp_hero_add_robe_02\emp_hero_add_robe_02_tech.cs2.collision
