unit_variants_colours_tables
2
faction	primary_colour_b	primary_colour_g	primary_colour_r	secondary_colour_b	secondary_colour_g	secondary_colour_r	soldier_type	tertiary_colour_b	tertiary_colour_g	tertiary_colour_r	unknown11	unknown12	unknown13
wh_dlc05_brt_mini_brionne	132	41	36	15	15	145	soldier	0	0	0	14478	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_brionne	250	250	250	205	101	42	soldier	0	0	0	14479	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_brionne	30	30	30	241	241	241	soldier	0	0	0	14483	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_brionne	236	236	245	11	11	139	soldier	0	0	0	14488	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_brionne	25	25	180	14	14	25	soldier	0	0	0	14497	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_brionne	18	18	37	64	178	214	soldier	0	0	0	14499	0	wh_main_brt_cha_lord_0
wh_main_brt_artois	45	193	244	22	26	142	soldier	0	0	0	1450	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_brionne	16	16	132	135	42	37	soldier	0	0	0	14508	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_brionne	239	239	241	75	126	220	soldier	0	0	0	14518	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_brionne	45	193	244	22	26	142	soldier	0	0	0	14519	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_brionne	12	14	134	238	238	246	soldier	0	0	0	14527	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_brionne	239	239	239	36	36	36	soldier	0	0	0	14528	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_brionne	18	16	137	136	43	38	soldier	0	0	0	14534	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_brionne	136	64	29	243	243	243	soldier	0	0	0	14539	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_brionne	83	201	238	19	19	19	soldier	0	0	0	14548	0	wh_main_brt_cha_lord_2
wh_main_brt_artois	12	14	134	238	238	246	soldier	0	0	0	1455	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_brionne	95	35	35	77	171	214	soldier	0	0	0	14554	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_brionne	23	29	34	18	20	145	soldier	0	0	0	14558	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_brionne	132	41	36	15	15	145	soldier	0	0	0	14567	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_brionne	250	250	250	205	101	42	soldier	0	0	0	14569	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_brionne	30	30	30	241	241	241	soldier	0	0	0	14571	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_brionne	236	236	245	11	11	139	soldier	0	0	0	14574	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_brionne	25	25	180	14	14	25	soldier	0	0	0	14581	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_brionne	18	18	37	64	178	214	soldier	0	0	0	14585	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_brionne	16	16	132	135	42	37	soldier	0	0	0	14589	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_brionne	239	239	241	75	126	220	soldier	0	0	0	14598	0	wh_main_brt_cha_lord_2
wh_main_brt_artois	239	239	239	36	36	36	soldier	0	0	0	1460	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_brionne	45	193	244	22	26	142	soldier	0	0	0	14603	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_brionne	12	14	134	238	238	246	soldier	0	0	0	14610	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_brionne	239	239	239	36	36	36	soldier	0	0	0	14612	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_brionne	18	16	137	136	43	38	soldier	0	0	0	14622	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_brionne	136	64	29	243	243	243	soldier	0	0	0	14626	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_brionne	83	201	238	19	19	19	soldier	0	0	0	14635	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_brionne	95	35	35	77	171	214	soldier	0	0	0	14636	0	wh_main_brt_cha_lord_3
wh_main_brt_artois	18	16	137	136	43	38	soldier	0	0	0	1464	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_brionne	23	29	34	18	20	145	soldier	0	0	0	14644	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_brionne	132	41	36	15	15	145	soldier	0	0	0	14654	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_brionne	250	250	250	205	101	42	soldier	0	0	0	14659	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_brionne	30	30	30	241	241	241	soldier	0	0	0	14660	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_brionne	236	236	245	11	11	139	soldier	0	0	0	14662	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_brionne	25	25	180	14	14	25	soldier	0	0	0	14664	0	wh_main_brt_cha_lord_3
wh2_main_lzd_lizardmen	82	33	70	0	0	0	soldier	0	0	0	1466435131	0	wh2_main_lzd_inf_skink_skirmishers_blessed_0
wh_dlc05_brt_mini_brionne	18	18	37	64	178	214	soldier	0	0	0	14665	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_brionne	16	16	132	135	42	37	soldier	0	0	0	14669	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_brionne	239	239	241	75	126	220	soldier	0	0	0	14671	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_brionne	45	193	244	22	26	142	soldier	0	0	0	14674	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_brionne	12	14	134	238	238	246	soldier	0	0	0	14679	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_brionne	239	239	239	36	36	36	soldier	0	0	0	14683	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_brionne	18	16	137	136	43	38	soldier	0	0	0	14693	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_brionne	136	64	29	243	243	243	soldier	0	0	0	14696	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_brionne	83	201	238	19	19	19	soldier	0	0	0	14699	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia	18	18	37	64	178	214	soldier	0	0	0	147	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_brionne	95	35	35	77	171	214	soldier	0	0	0	14705	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_brionne	23	29	34	18	20	145	soldier	0	0	0	14712	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_brionne	132	41	36	15	15	145	soldier	0	0	0	14722	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_brionne	250	250	250	205	101	42	soldier	0	0	0	14730	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_brionne	30	30	30	241	241	241	soldier	0	0	0	14731	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_brionne	236	236	245	11	11	139	soldier	0	0	0	14736	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_brionne	25	25	180	14	14	25	soldier	0	0	0	14737	0	wh_main_brt_cha_lord_4
wh_main_brt_artois	136	64	29	243	243	243	soldier	0	0	0	1474	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_brionne	18	18	37	64	178	214	soldier	0	0	0	14746	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_brionne	16	16	132	135	42	37	soldier	0	0	0	14753	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_brionne	239	239	241	75	126	220	soldier	0	0	0	14760	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_brionne	45	193	244	22	26	142	soldier	0	0	0	14762	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_brionne	12	14	134	238	238	246	soldier	0	0	0	14766	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_brionne	239	239	239	36	36	36	soldier	0	0	0	14772	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_brionne	18	16	137	136	43	38	soldier	0	0	0	14773	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_brionne	136	64	29	243	243	243	soldier	0	0	0	14778	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_brionne	83	201	238	19	19	19	soldier	0	0	0	14785	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_brionne	95	35	35	77	171	214	soldier	0	0	0	14788	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_brionne	23	29	34	18	20	145	soldier	0	0	0	14795	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_brionne	132	41	36	15	15	145	soldier	0	0	0	14796	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_brionne	250	250	250	205	101	42	soldier	0	0	0	14799	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_brionne	30	30	30	241	241	241	soldier	0	0	0	14804	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_brionne	236	236	245	11	11	139	soldier	0	0	0	14810	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_brionne	25	25	180	14	14	25	soldier	0	0	0	14814	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_brionne	18	18	37	64	178	214	soldier	0	0	0	14822	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_brionne	16	16	132	135	42	37	soldier	0	0	0	14826	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_brionne	239	239	241	75	126	220	soldier	0	0	0	14831	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_brionne	45	193	244	22	26	142	soldier	0	0	0	14837	0	wh_main_brt_cha_paladin_0
wh_main_brt_artois	83	201	238	19	19	19	soldier	0	0	0	1484	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_brionne	12	14	134	238	238	246	soldier	0	0	0	14840	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_brionne	239	239	239	36	36	36	soldier	0	0	0	14845	0	wh_main_brt_cha_paladin_0
wh_dlc05_brt_mini_brionne	18	16	137	136	43	38	soldier	0	0	0	14852	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_brionne	136	64	29	243	243	243	soldier	0	0	0	14862	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_brionne	83	201	238	19	19	19	soldier	0	0	0	14866	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_brionne	95	35	35	77	171	214	soldier	0	0	0	14870	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_brionne	23	29	34	18	20	145	soldier	0	0	0	14872	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_brionne	132	41	36	15	15	145	soldier	0	0	0	14873	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_brionne	250	250	250	205	101	42	soldier	0	0	0	14879	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_brionne	30	30	30	241	241	241	soldier	0	0	0	14881	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_brionne	236	236	245	11	11	139	soldier	0	0	0	14886	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_brionne	25	25	180	14	14	25	soldier	0	0	0	14894	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_brionne	18	18	37	64	178	214	soldier	0	0	0	14897	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_brionne	16	16	132	135	42	37	soldier	0	0	0	14904	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_brionne	239	239	241	75	126	220	soldier	0	0	0	14914	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_brionne	45	193	244	22	26	142	soldier	0	0	0	14923	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_brionne	12	14	134	238	238	246	soldier	0	0	0	14928	0	wh_main_brt_cha_paladin_3
wh_main_brt_artois	95	35	35	77	171	214	soldier	0	0	0	1493	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_brionne	239	239	239	36	36	36	soldier	0	0	0	14938	0	wh_main_brt_cha_paladin_3
wh_dlc05_brt_mini_brionne	18	16	137	136	43	38	soldier	0	0	0	14944	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_brionne	136	64	29	243	243	243	soldier	0	0	0	14954	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_brionne	83	201	238	19	19	19	soldier	0	0	0	14960	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_brionne	95	35	35	77	171	214	soldier	0	0	0	14963	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_brionne	23	29	34	18	20	145	soldier	0	0	0	14971	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_brionne	132	41	36	15	15	145	soldier	0	0	0	14979	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_brionne	250	250	250	205	101	42	soldier	0	0	0	14985	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_brionne	30	30	30	241	241	241	soldier	0	0	0	14993	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_brionne	236	236	245	11	11	139	soldier	0	0	0	14998	0	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia	95	35	35	77	171	214	soldier	0	0	0	15	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_brionne	25	25	180	14	14	25	soldier	0	0	0	15005	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_brionne	18	18	37	64	178	214	soldier	0	0	0	15008	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_brionne	16	16	132	135	42	37	soldier	0	0	0	15009	0	wh_main_brt_cha_paladin_4
wh_main_brt_artois	23	29	34	18	20	145	soldier	0	0	0	1501	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_brionne	239	239	241	75	126	220	soldier	0	0	0	15017	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_brionne	45	193	244	22	26	142	soldier	0	0	0	15021	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_brionne	12	14	134	238	238	246	soldier	0	0	0	15025	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_brionne	239	239	239	36	36	36	soldier	0	0	0	15027	0	wh_main_brt_cha_paladin_4
wh_dlc05_brt_mini_carcassonne	18	16	137	136	43	38	soldier	0	0	0	15033	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_carcassonne	136	64	29	243	243	243	soldier	0	0	0	15043	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_carcassonne	83	201	238	19	19	19	soldier	0	0	0	15049	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_carcassonne	95	35	35	77	171	214	soldier	0	0	0	15058	0	wh_main_brt_cav_grail_knights
wh_main_brt_artois	132	41	36	15	15	145	soldier	0	0	0	1506	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_carcassonne	23	29	34	18	20	145	soldier	0	0	0	15061	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_carcassonne	132	41	36	15	15	145	soldier	0	0	0	15071	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_carcassonne	250	250	250	205	101	42	soldier	0	0	0	15072	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_carcassonne	30	30	30	241	241	241	soldier	0	0	0	15082	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_carcassonne	236	236	245	11	11	139	soldier	0	0	0	15089	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_carcassonne	25	25	180	14	14	25	soldier	0	0	0	15090	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_carcassonne	18	18	37	64	178	214	soldier	0	0	0	15098	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_carcassonne	16	16	132	135	42	37	soldier	0	0	0	15102	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_carcassonne	239	239	241	75	126	220	soldier	0	0	0	15104	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_carcassonne	45	193	244	22	26	142	soldier	0	0	0	15109	0	wh_main_brt_cav_grail_knights
wh_main_brt_artois	250	250	250	205	101	42	soldier	0	0	0	1511	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_carcassonne	12	14	134	238	238	246	soldier	0	0	0	15111	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_carcassonne	239	239	239	36	36	36	soldier	0	0	0	15112	0	wh_main_brt_cav_grail_knights
wh_dlc05_brt_mini_carcassonne	18	16	137	136	43	38	soldier	0	0	0	15118	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_carcassonne	136	64	29	243	243	243	soldier	0	0	0	15128	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_carcassonne	83	201	238	19	19	19	soldier	0	0	0	15132	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_carcassonne	95	35	35	77	171	214	soldier	0	0	0	15136	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_carcassonne	23	29	34	18	20	145	soldier	0	0	0	15146	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_artois	30	30	30	241	241	241	soldier	0	0	0	1515	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_carcassonne	132	41	36	15	15	145	soldier	0	0	0	15154	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_carcassonne	250	250	250	205	101	42	soldier	0	0	0	15157	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_carcassonne	30	30	30	241	241	241	soldier	0	0	0	15158	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_carcassonne	236	236	245	11	11	139	soldier	0	0	0	15166	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_carcassonne	25	25	180	14	14	25	soldier	0	0	0	15169	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_carcassonne	18	18	37	64	178	214	soldier	0	0	0	15175	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_carcassonne	16	16	132	135	42	37	soldier	0	0	0	15177	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_carcassonne	239	239	241	75	126	220	soldier	0	0	0	15180	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_carcassonne	45	193	244	22	26	142	soldier	0	0	0	15187	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_carcassonne	12	14	134	238	238	246	soldier	0	0	0	15188	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_artois	236	236	245	11	11	139	soldier	0	0	0	1519	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_carcassonne	239	239	239	36	36	36	soldier	0	0	0	15192	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc05_brt_mini_carcassonne	18	16	137	136	43	38	soldier	0	0	0	15202	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_carcassonne	136	64	29	243	243	243	soldier	0	0	0	15205	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_carcassonne	83	201	238	19	19	19	soldier	0	0	0	15212	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_carcassonne	95	35	35	77	171	214	soldier	0	0	0	15219	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_artois	25	25	180	14	14	25	soldier	0	0	0	1522	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_carcassonne	23	29	34	18	20	145	soldier	0	0	0	15223	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_carcassonne	132	41	36	15	15	145	soldier	0	0	0	15227	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_carcassonne	250	250	250	205	101	42	soldier	0	0	0	15235	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_carcassonne	30	30	30	241	241	241	soldier	0	0	0	15245	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_carcassonne	236	236	245	11	11	139	soldier	0	0	0	15251	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_carcassonne	25	25	180	14	14	25	soldier	0	0	0	15255	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_carcassonne	18	18	37	64	178	214	soldier	0	0	0	15260	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_carcassonne	16	16	132	135	42	37	soldier	0	0	0	15262	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_carcassonne	239	239	241	75	126	220	soldier	0	0	0	15269	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_carcassonne	45	193	244	22	26	142	soldier	0	0	0	15271	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_carcassonne	12	14	134	238	238	246	soldier	0	0	0	15276	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_carcassonne	239	239	239	36	36	36	soldier	0	0	0	15280	0	wh_main_brt_cav_pegasus_knights
wh_dlc05_brt_mini_carcassonne	18	16	137	136	43	38	soldier	0	0	0	15282	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_carcassonne	136	64	29	243	243	243	soldier	0	0	0	15291	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_carcassonne	83	201	238	19	19	19	soldier	0	0	0	15294	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_carcassonne	95	35	35	77	171	214	soldier	0	0	0	15295	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_carcassonne	23	29	34	18	20	145	soldier	0	0	0	15304	0	wh_main_brt_cha_lord_0
wh_main_brt_artois	18	18	37	64	178	214	soldier	0	0	0	1531	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_carcassonne	132	41	36	15	15	145	soldier	0	0	0	15310	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_carcassonne	250	250	250	205	101	42	soldier	0	0	0	15317	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_carcassonne	30	30	30	241	241	241	soldier	0	0	0	15321	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_carcassonne	236	236	245	11	11	139	soldier	0	0	0	15329	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_carcassonne	25	25	180	14	14	25	soldier	0	0	0	15337	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_carcassonne	18	18	37	64	178	214	soldier	0	0	0	15342	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_carcassonne	16	16	132	135	42	37	soldier	0	0	0	15348	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_carcassonne	239	239	241	75	126	220	soldier	0	0	0	15350	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_carcassonne	45	193	244	22	26	142	soldier	0	0	0	15353	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_carcassonne	12	14	134	238	238	246	soldier	0	0	0	15357	0	wh_main_brt_cha_lord_0
wh_main_brt_artois	16	16	132	135	42	37	soldier	0	0	0	1536	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_carcassonne	239	239	239	36	36	36	soldier	0	0	0	15362	0	wh_main_brt_cha_lord_0
wh_dlc05_brt_mini_carcassonne	18	16	137	136	43	38	soldier	0	0	0	15365	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_carcassonne	136	64	29	243	243	243	soldier	0	0	0	15371	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_carcassonne	83	201	238	19	19	19	soldier	0	0	0	15375	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_carcassonne	95	35	35	77	171	214	soldier	0	0	0	15378	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_carcassonne	23	29	34	18	20	145	soldier	0	0	0	15381	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_carcassonne	132	41	36	15	15	145	soldier	0	0	0	15386	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_carcassonne	250	250	250	205	101	42	soldier	0	0	0	15391	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_carcassonne	30	30	30	241	241	241	soldier	0	0	0	15399	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_carcassonne	236	236	245	11	11	139	soldier	0	0	0	15401	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_carcassonne	25	25	180	14	14	25	soldier	0	0	0	15403	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_carcassonne	18	18	37	64	178	214	soldier	0	0	0	15412	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_carcassonne	16	16	132	135	42	37	soldier	0	0	0	15419	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_carcassonne	239	239	241	75	126	220	soldier	0	0	0	15424	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_carcassonne	45	193	244	22	26	142	soldier	0	0	0	15425	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_carcassonne	12	14	134	238	238	246	soldier	0	0	0	15433	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_carcassonne	239	239	239	36	36	36	soldier	0	0	0	15439	0	wh_main_brt_cha_lord_2
wh_dlc05_brt_mini_carcassonne	18	16	137	136	43	38	soldier	0	0	0	15441	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_carcassonne	136	64	29	243	243	243	soldier	0	0	0	15443	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_carcassonne	83	201	238	19	19	19	soldier	0	0	0	15453	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_carcassonne	95	35	35	77	171	214	soldier	0	0	0	15457	0	wh_main_brt_cha_lord_3
wh_main_brt_artois	239	239	241	75	126	220	soldier	0	0	0	1546	0	wh_main_brt_cha_lord_4
wh_dlc05_brt_mini_carcassonne	23	29	34	18	20	145	soldier	0	0	0	15465	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_carcassonne	132	41	36	15	15	145	soldier	0	0	0	15466	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_carcassonne	250	250	250	205	101	42	soldier	0	0	0	15474	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_carcassonne	30	30	30	241	241	241	soldier	0	0	0	15481	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_carcassonne	236	236	245	11	11	139	soldier	0	0	0	15491	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_carcassonne	25	25	180	14	14	25	soldier	0	0	0	15500	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_carcassonne	18	18	37	64	178	214	soldier	0	0	0	15503	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_carcassonne	16	16	132	135	42	37	soldier	0	0	0	15510	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_carcassonne	239	239	241	75	126	220	soldier	0	0	0	15516	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_carcassonne	45	193	244	22	26	142	soldier	0	0	0	15519	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_carcassonne	12	14	134	238	238	246	soldier	0	0	0	15525	0	wh_main_brt_cha_lord_3
wh_dlc05_brt_mini_carcassonne	239	239	239	36	36	36	soldier	0	0	0	15535	0	wh_main_brt_cha_lord_3
