unit_special_abilities_tables
45
key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	assume_specific_behaviour	clear_current_order	wind_up_time	passive	unique_id	-	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_1	target_ground_2	miscast_global_	target_self
wh_dlc03_item_abilities_skull_of_rarkos	44	135	-1	0	True	0	0	False	90		False	False	False	0		False	0	False	2784	0				0	0	wh_abilities_generic_buff_wom_no_ring					0		augment_spellcasting	wh_group_item		vo_battle_special_ability_spell_cast_negative	120	120				False	False	True	False
wh_dlc03_item_passive_banner_of_the_fallen_kings	-1	-1	-1	0	True	0	0	True	-1		False	False	False	0		False	0	True	3461	0				0	0						0					vo_battle_special_ability_generic_response	80	0				False	False	True	False
wh_dlc03_item_passive_blackened_plate	-1	-1	-1	40	True	-1	0	True	-1		False	False	False	0		False	0	True	2837	0				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_spell_cast_negative	41	41				False	False	True	False
wh_dlc03_item_passive_icon_of_vilification	-1	-1	-1	40	True	-1	0	True	-1		False	False	False	0		False	0	True	2713	0				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_spell_cast_negative	115	115				False	False	True	False
wh_dlc03_item_passive_shard_of_the_herdstone	-1	-1	-1	0	True	0	0	False	-1		False	False	False	0		False	0	True	2840	0				0	0	wh_abilities_generic_buff_wom_no_ring					0					vo_battle_special_ability_spell_cast_negative	0	240				False	False	True	False
wh_dlc03_item_passive_the_dark_mail	-1	-1	-1	40	False	0	-1	True	-1		False	False	False	0		False	0	True	3483	0				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	120	120				False	False	True	False
wh_dlc03_item_passive_trollhide	-1	-1	-1	0	True	0	0	False	-1		False	False	False	0		False	0	True	2836	0				0	0	wh_abilities_generic_regeneration_no_ring					0					vo_battle_special_ability_generic_response	120	120				False	False	True	False
wh_dlc03_lord_passive_crush_the_weak	-1	-1	-1	40	False	0	-1	True	-1		False	False	False	0		False	0	True	3893	0				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	181	60				False	False	True	False
wh_dlc03_lore_passive_bestial_surge	-1	-1	-1	-1	True	-1	0	False	-1		False	False	False	0		False	0	True	2880	0				0	0	wh_abilities_generic_buff_no_ring					0					vo_battle_special_ability_generic_response	39	39				False	False	True	False
wh_dlc03_lore_passive_wild_heart	-1	-1	-1	0	True	0	0	True	-1		False	False	False	0		False	0	True	2883	0				0	0	wh_abilities_generic_buff_wom_no_ring					0					vo_battle_special_ability_generic_response	40	40				False	False	True	False
wh_dlc03_quest_passive_poisoning	-1	-1	-1	0	True	0	0	False	-1		False	False	False	0		False	0	True	2900	0				0	0						0					vo_battle_special_ability_generic_response	0	0				False	False	True	False
wh_dlc03_spell_beasts_flock_of_doom	7	24	-1	30	False	0	-1	True	0		False	True	True	100		False	1	False	2530	0			cast_up_short	6	0	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage_active			0		aoe	wh_dlc03_spell_beasts_flock_of_doom	beasts_short	vo_battle_special_ability_spell_cast_negative	38	38				False	False	True	False
wh_dlc03_spell_beasts_flock_of_doom_upgraded	14	24	-1	30	False	0	-1	True	0		False	True	True	300		False	1	False	2581	0			cast_up_short	12	0	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage_active			0.5	wh_dlc03_spell_beasts_miscast	aoe	wh_dlc03_spell_beasts_flock_of_doom_upgraded	beasts_short	vo_battle_special_ability_spell_cast_negative	38	38				False	False	True	False
wh_dlc03_spell_beasts_panns_impenetrable_pelt	50	43	-1	0	True	1	0	False	0		True	False	False	200		True	3	False	2535	0			cast_up_medium	7	0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0		augment_defense	wh_dlc03_spell_beasts_panns_impenetrable_pelt	beasts_medium	vo_battle_special_ability_spell_cast_positive	80	80				False	False	True	True
wh_dlc03_spell_beasts_panns_impenetrable_pelt_upgraded	50	43	-1	40	True	-1	0	False	0		True	False	True	200		True	3	False	2543	0			cast_up_medium	14	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.5	wh_dlc03_spell_beasts_miscast	augment_defense_area	wh_dlc03_spell_beasts_panns_impenetrable_pelt_upgraded	beasts_medium	vo_battle_special_ability_spell_cast_positive	80	80				False	False	True	True
wh_dlc03_spell_beasts_the_amber_spear	-1	43	-1	0	False	0	0	False	0	wh_dlc03_spell_beasts_the_amber_spear	False	True	False	200		True	3	False	2520	0			cast_forward_medium	7	0	wh_spell_generic_missile	wh_spell_generic_missile				0		projectile_ap	wh_dlc03_spell_beasts_the_amber_spear	beasts_medium	vo_battle_special_ability_spell_cast_negative	0	157				False	False	True	False
wh_dlc03_spell_beasts_the_amber_spear_upgraded	-1	43	-1	0	False	0	0	False	0	wh_dlc03_spell_beasts_the_amber_spear_upgraded	False	True	False	200		True	3	False	2576	0			cast_forward_medium	11	0	wh_spell_generic_missile	wh_spell_generic_missile				0.5	wh_dlc03_spell_beasts_miscast	projectile_ap	wh_dlc03_spell_beasts_the_amber_spear_upgraded	beasts_medium	vo_battle_special_ability_spell_cast_negative	0	157				False	False	True	False
wh_dlc03_spell_beasts_the_curse_of_anraheir	33	52	-1	40	False	0	-1	False	0		False	True	True	200		True	5	False	2551	0			cast_up_long	11	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0		hex_melee_area	wh_dlc03_spell_beasts_the_curse_of_anraheir	beasts_long	vo_battle_special_ability_spell_cast_negative	119	119				False	False	True	False
wh_dlc03_spell_beasts_the_curse_of_anraheir_upgraded	33	52	-1	55	False	0	-1	False	0		False	True	True	200		True	5	False	2644	0			cast_up_long	15	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0.5	wh_dlc03_spell_beasts_miscast	hex_melee_area	wh_dlc03_spell_beasts_the_curse_of_anraheir_upgraded	beasts_long	vo_battle_special_ability_spell_cast_negative	119	119				False	False	True	False
wh_dlc03_spell_beasts_transformation_of_kadon	1	48	2	0	True	1	0	False	0		True	False	True	60		True	5	False	2560	0		wh_main_bst_feral_manticore_summoned	cast_up_long	16	0						0	wh_dlc03_spell_beasts_miscast	flanking_opportunity	wh_dlc03_spell_beasts_transformation_of_kadon	beasts_long	vo_battle_special_ability_spell_cast_positive	123	123			wh_main_targeting_pre_spawn_solo_ui_central	False	False	True	True
wh_dlc03_spell_beasts_wyssans_wildform	21	22	-1	0	True	1	0	False	0		True	False	False	200		True	1	False	2524	0			cast_up_short	4	0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0		augment_defense	wh_dlc03_spell_beasts_wyssans_wildform	beasts_short	vo_battle_special_ability_spell_cast_positive	53	26				False	False	True	True
wh_dlc03_spell_beasts_wyssans_wildform_upgraded	21	22	-1	40	True	-1	0	False	0		True	False	True	300		True	1	False	2649	0			cast_up_short	8	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.5	wh_dlc03_spell_beasts_miscast	augment_defense_area	wh_dlc03_spell_beasts_wyssans_wildform_upgraded	beasts_short	vo_battle_special_ability_spell_cast_positive	53	26				False	False	True	True
wh_dlc03_spell_bound_the_amber_spear	-1	90	3	0	False	0	0	False	60	wh_dlc03_spell_beasts_the_amber_spear	False	True	False	200		True	0	False	3458	0				0	0	wh_spell_generic_missile	wh_spell_generic_missile				0		projectile_ap	wh_dlc03_spell_beasts_the_amber_spear	beasts_short	vo_battle_special_ability_spell_cast_negative	0	157				False	False	True	False
wh_dlc03_spell_bound_viletide	3	45	4	0	False	0	1	False	30		False	True	True	200		True	1	False	3396	0			cast_up_short	0	20	wh_abilities_generic_explosion	wh_abilities_generic_explosion			wh2_main_bound_viletide	0		aoe	wh_dlc03_item_abilities_bound_viletide	wild_short	vo_battle_special_ability_spell_cast_negative	0	76				False	False	True	False
wh_dlc03_spell_wild_bray_scream	1	23	-1	0	False	0	0	False	0		False	True	True	100		True	3	False	2600	0			cast_up_medium	5	0	wh_abilities_generic_breath_short	wh_abilities_generic_breath_short			wh_dlc03_spell_wild_bray_scream	0	wh_dlc03_spell_wild_miscast	vortex_breath	wh_dlc03_spell_wild_bray_scream	wild_medium	vo_battle_special_ability_spell_cast_negative	0	80				False	False	True	False
wh_dlc03_spell_wild_bray_scream_upgraded	1	23	-1	0	False	0	0	False	0		False	True	True	200		True	3	False	3433	0			cast_up_medium	7	0	wh_abilities_generic_breath_short	wh_abilities_generic_breath_short			wh_dlc03_spell_wild_bray_scream	0.5	wh_dlc03_spell_wild_miscast	vortex_breath	wh_dlc03_spell_wild_bray_scream	wild_medium	vo_battle_special_ability_spell_cast_negative	0	80				False	False	True	False
wh_dlc03_spell_wild_devolve	11	45	-1	30	False	0	-1	False	0		False	True	True	100		True	1	False	2566	0			cast_up_short	11	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0	wh_dlc03_spell_wild_miscast	aoe	wh_dlc03_spell_wild_devolve	wild_short	vo_battle_special_ability_spell_cast_negative	81	81				False	False	True	False
wh_dlc03_spell_wild_devolve_upgraded	22	45	-1	30	False	0	-1	False	0		False	True	True	100		True	1	False	3439	0			cast_up_short	20	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0.5	wh_dlc03_spell_wild_miscast	aoe	wh_dlc03_spell_wild_devolve	wild_short	vo_battle_special_ability_spell_cast_negative	81	81				False	False	True	False
wh_dlc03_spell_wild_mantle_of_ghorok	27	52	-1	0	True	1	0	False	0		True	False	False	200		True	5	False	2588	0			cast_up_long	11	0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0		augment_melee	wh_dlc03_spell_wild_mantle_of_ghorok	wild_long	vo_battle_special_ability_spell_cast_positive	243	0				False	False	True	True
wh_dlc03_spell_wild_savage_dominion	1	51	2	0	False	1	0	False	0		True	False	True	60		True	5	False	2606	0		wh_dlc03_bst_inf_cygor_0_summoned	cast_up_long	22	0						0	wh_dlc03_spell_wild_miscast	artillery_opportunity	wh_dlc03_spell_wild_savage_dominion	wild_long	vo_battle_special_ability_spell_cast_positive	123	123			wh_main_targeting_pre_spawn_solo_ui_central	False	False	True	True
wh_dlc03_spell_wild_traitor_kin	12	39	-1	30	False	0	-1	False	0		False	True	True	100		True	3	False	2577	0			cast_up_medium	12	0	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage				0	wh_dlc03_spell_wild_miscast	aoe	wh_dlc03_spell_wild_traitor_kin	wild_medium	vo_battle_special_ability_spell_cast_negative	80	80				False	False	True	False
wh_dlc03_spell_wild_traitor_kin_upgraded	12	39	-1	30	False	0	-1	False	0		False	True	True	100		True	3	False	3442	0			cast_up_medium	20	0	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage				0.5	wh_dlc03_spell_wild_miscast	aoe	wh_dlc03_spell_wild_traitor_kin	wild_medium	vo_battle_special_ability_spell_cast_negative	80	80				False	False	True	False
wh_dlc03_spell_wild_viletide	3	25	-1	0	False	0	1	False	0		False	True	True	200		True	1	False	2593	0			cast_up_short	7	20	wh_abilities_generic_explosion	wh_abilities_generic_explosion			wh_dlc03_spell_wild_viletide	0		aoe	wh_dlc03_spell_wild_viletide	wild_short	vo_battle_special_ability_spell_cast_negative	0	81				False	False	True	False
wh_dlc03_spell_wild_viletide_upgraded	3	25	-1	0	False	0	1	False	0		False	True	True	200		True	1	False	3447	0			cast_up_short	9	20	wh_abilities_generic_explosion	wh_abilities_generic_explosion			wh_dlc03_spell_wild_viletide_upgraded	0.5	wh_dlc03_spell_wild_miscast	aoe	wh_dlc03_spell_wild_viletide	wild_short	vo_battle_special_ability_spell_cast_negative	0	81				False	False	True	False
wh_dlc03_unit_abilities_slaughterers_call	-1	-1	-1	40	True	-1	0	True	-1		False	False	False	0		False	0	True	2748	0				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0		augment_self_area			vo_battle_special_ability_spell_cast_positive	239	0				False	False	True	False
wh_dlc03_unit_passive_bloodgreed	-1	-1	-1	0	True	0	0	False	-1		False	False	False	70		False	0	True	2925	0				0	0						0					vo_battle_special_ability_generic_response	122	122				False	False	True	False
wh_dlc03_unit_passive_drunken	-1	-1	-1	0	True	0	0	False	-1		False	False	False	0		False	0	True	2916	0				0	0						0					vo_battle_special_ability_spell_cast_negative	79	79				False	False	True	False
wh_dlc03_unit_passive_primal_fury	-1	-1	-1	0	True	0	0	False	-1		False	False	False	0		False	0	True	2708	0				0	0						0					vo_battle_special_ability_spell_cast_negative	50	0				False	False	True	False
wh_dlc03_unit_passive_soul_eater	-1	-1	-1	-1	False	0	-1	True	-1		False	False	False	0		False	0	True	2723	0				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_spell_cast_negative	81	81				False	False	True	False
wh_dlc03_unit_passive_unbinding_chaos_spawn	-1	-1	-1	0	True	0	0	False	-1		False	False	False	0		False	0	True	3828	0				0	0						0					vo_battle_special_ability_generic_response	0	0				False	False	True	False
wh_dlc03_unit_passive_unbinding_cygor	-1	-1	-1	0	True	0	0	False	-1		False	False	False	0		False	0	True	3801	0				0	0						0					vo_battle_special_ability_generic_response	0	0				False	False	True	False
wh_dlc03_unit_passive_unbinding_giant	-1	-1	-1	0	True	0	0	False	-1		False	False	False	0		False	0	True	3808	0				0	0						0					vo_battle_special_ability_generic_response	0	0				False	False	True	False
wh_dlc03_unit_passive_unbinding_manticore	-1	-1	-1	0	True	0	0	False	-1		False	False	False	0		False	0	True	3870	0				0	0						0					vo_battle_special_ability_generic_response	0	0				False	False	True	False
wh_dlc03_weapon_abilities_axe_of_men	41	135	-1	0	True	0	0	False	0		False	False	False	0		False	0	False	2826	0				0	0						0		augment_morale			vo_battle_special_ability_spell_cast_negative	118	118				False	False	True	False
wh_dlc03_weapon_abilities_hunting_spear	-1	135	-1	0	False	0	0	False	90	wh_dlc03_bst_hunting_spear	False	True	False	200		True	0	False	2835	0				0	0	wh_spell_generic_missile	wh_spell_generic_missile				0		projectile	wh_dlc03_weapon_abilities_hunting_spear		vo_battle_special_ability_spell_cast_negative	38	238				False	False	True	False
wh_dlc03_weapon_abilities_scourge	43	135	-1	0	True	0	0	False	90		False	False	False	0		False	0	False	3455	0				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee	wh_group_weapon_sharp		vo_battle_special_ability_generic_response	241	0				False	False	True	False
wh_dlc03_weapon_passive_everbleed	-1	-1	-1	0	True	0	0	False	-1		False	False	False	0		False	0	True	2810	0				0	0						0					vo_battle_special_ability_spell_cast_negative	79	0				False	False	True	False
wh_dlc03_weapon_passive_mangelder	-1	-1	-1	55	False	0	-1	True	-1		False	False	False	0		False	0	True	2821	0				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_spell_cast_negative	122	122				False	False	True	False
wh_dlc03_weapon_passive_the_brass_cleaver	-1	-1	-1	40	True	-1	0	True	-1		False	False	False	0		False	0	True	2845	0				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_spell_cast_negative	156	0				False	False	True	False
wh_dlc03_weapon_passive_the_middenland_runefang	-1	-1	-1	0	True	0	0	False	-1		False	False	False	0		False	0	True	3911	0				0	0	wh_abilities_generic_regeneration_no_ring					0					vo_battle_special_ability_spell_cast_negative	120	120				False	False	True	False
wh_dlc04_hero_passive_divine_power	-1	-1	-1	55	False	0	-1	True	-1		False	False	False	0		False	0	True	3080	0				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	81	81				False	False	True	False
wh_dlc04_item_abilities_the_carstein_ring	30	0	1	0	True	0	0	False	90		False	False	False	0		False	0	False	2848	0				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee_healing	wh_group_item		vo_battle_special_ability_spell_cast_negative	120	120				False	False	True	False
wh_dlc04_item_abilities_the_liber_noctus	27	135	-1	0	True	0	0	False	90		False	False	False	0		False	0	False	2874	0				0	0	wh_abilities_generic_buff_wom_no_ring					0	wh_main_vampires_miscast	augment_spellcasting	wh_group_item		vo_battle_special_ability_spell_cast_negative	120	120				False	False	True	False
wh_dlc04_item_passive_jade_griffon	-1	-1	-1	0	True	0	0	False	-1		False	False	False	0		False	0	True	2856	0				0	0	wh_abilities_generic_regeneration_no_ring					0					vo_battle_special_ability_spell_cast_negative	120	120				False	False	True	False
wh_dlc04_lord_abilities_beguile	44	90	-1	0	False	0	1	False	60		False	True	False	100		False	0	False	3000	0				0	0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0		hex_melee	wh_dlc04_lord_abilities_beguile		vo_battle_special_ability_spell_cast_negative	158	0				False	False	True	False
wh_dlc04_lord_passive_aura_of_dark_majesty	-1	-1	-1	40	False	0	-1	True	-1		False	False	False	0		False	0	True	3004	0				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	40	40				False	False	True	False
wh_dlc04_quest_abilities_servant_of_nagash	5	8	15	0	False	1	0	True	0		True	False	False	600		False	0	False	3584	0		wh_main_vmp_inf_grave_guard_0		0	20	wh_abilities_generic_direct_damage_no_ring		wh_abilities_generic_direct_damage_no_ring			0		threatened	wh_main_spell_vampires_raise_dead		vo_battle_special_ability_raise_dead	81	81			wh_main_targeting_pre_spawn_group_ui_central	False	False	True	True
wh_dlc04_spell_bound_banishment	17	135	2	0	False	0	0	False	90		False	True	True	150		False	5	False	3061	0			cast_up_long	0	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh2_main_bound_banishment	0		vortex	wh_main_spell_light_banishment	war_altar_light_long	vo_battle_special_ability_spell_cast_negative	0	245				False	False	True	False
