units_custom_battle_permissions_tables
7
faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character
wh_main_emp_empire	False	wh_dlc03_emp_cha_wizard_beasts_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0
wh_main_emp_middenland	False	wh_dlc03_emp_cha_wizard_beasts_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0
wh_main_emp_empire	False	wh_dlc03_emp_cha_wizard_beasts_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0
wh_main_emp_middenland	False	wh_dlc03_emp_cha_wizard_beasts_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0
wh_main_emp_empire	False	wh_dlc03_emp_cha_wizard_beasts_3	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0
wh_main_emp_middenland	False	wh_dlc03_emp_cha_wizard_beasts_3	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0
wh_main_emp_empire	False	wh_dlc03_emp_cha_wizard_beasts_4	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0
wh_main_emp_middenland	False	wh_dlc03_emp_cha_wizard_beasts_4	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0
wh_main_emp_empire	False	wh_dlc04_emp_art_hammer_of_the_witches_0	True	True			
wh_main_emp_middenland	False	wh_dlc04_emp_art_hammer_of_the_witches_0	True	True			
wh_main_emp_empire	False	wh_dlc04_emp_art_sunmaker_0	True	True			
wh_main_emp_middenland	False	wh_dlc04_emp_art_sunmaker_0	True	True			
wh_main_emp_empire	False	wh_dlc04_emp_cav_knights_blazing_sun_0	True	True			
wh_main_emp_middenland	False	wh_dlc04_emp_cav_knights_blazing_sun_0	True	True			
wh_main_emp_empire	False	wh_dlc04_emp_cav_royal_altdorf_gryphites_0	True	True			
wh_main_emp_empire	False	wh_dlc04_emp_cav_zintlers_reiksguard_0	True	True			
wh_main_emp_empire	True	wh_dlc04_emp_cha_arch_lector_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_arch_lector_campaign_03_0.png	wh_dlc04_uniform_emp_arch_lector_03	wh_dlc04_emp_cha_arch_lector_0
wh_main_emp_empire	True	wh_dlc04_emp_cha_arch_lector_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_arch_lector_campaign_03_0.png	wh_dlc04_uniform_emp_arch_lector_03	wh_dlc04_emp_cha_arch_lector_1
wh_main_emp_empire	True	wh_dlc04_emp_cha_arch_lector_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_arch_lector_campaign_03_0.png	wh_dlc04_uniform_emp_arch_lector_03	wh_dlc04_emp_cha_arch_lector_2
wh_main_emp_empire	True	wh_dlc04_emp_cha_volkmar_the_grim_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_ch_volkmar_0.png		wh_dlc04_emp_cha_volkmar_the_grim_0
wh_main_emp_empire	True	wh_dlc04_emp_cha_volkmar_the_grim_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_ch_volkmar_0.png		wh_dlc04_emp_cha_volkmar_the_grim_1
wh_main_emp_empire	True	wh_dlc04_emp_cha_volkmar_the_grim_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_ch_volkmar_0.png		wh_dlc04_emp_cha_volkmar_the_grim_2
wh_main_emp_empire	True	wh_dlc04_emp_cha_volkmar_the_grim_3	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_ch_volkmar_0.png		wh_dlc04_emp_cha_volkmar_the_grim_3
wh_main_emp_empire	False	wh_dlc04_emp_inf_flagellants_0	True	True			
wh_main_emp_empire	False	wh_dlc04_emp_inf_free_company_militia_0	True	True			
wh_main_emp_middenland	False	wh_dlc04_emp_inf_free_company_militia_0	True	True			
wh_main_emp_empire	False	wh_dlc04_emp_inf_sigmars_sons_0	True	True			
wh_main_emp_empire	False	wh_dlc04_emp_inf_silver_bullets_0	True	True			
wh_main_emp_middenland	False	wh_dlc04_emp_inf_silver_bullets_0	True	True			
wh_main_emp_empire	False	wh_dlc04_emp_inf_stirlands_revenge_0	True	True			
wh_main_emp_middenland	False	wh_dlc04_emp_inf_stirlands_revenge_0	True	True			
wh_main_emp_empire	False	wh_dlc04_emp_inf_tattersouls_0	True	True			
wh_main_emp_empire	False	wh_dlc04_emp_veh_templehof_luminark_0	True	True			
wh_main_emp_middenland	False	wh_dlc04_emp_veh_templehof_luminark_0	True	True			
wh_main_vmp_mousillon	False	wh_dlc04_vmp_cav_chillgheists_0	True	True			
wh_main_vmp_schwartzhafen	False	wh_dlc04_vmp_cav_chillgheists_0	True	True			
wh_main_vmp_vampire_counts	False	wh_dlc04_vmp_cav_chillgheists_0	True	True			
wh_main_vmp_mousillon	False	wh_dlc04_vmp_cav_vereks_reavers_0	True	True			
wh_main_vmp_schwartzhafen	False	wh_dlc04_vmp_cav_vereks_reavers_0	True	True			
wh_main_vmp_vampire_counts	False	wh_dlc04_vmp_cav_vereks_reavers_0	True	True			
wh_main_vmp_vampire_counts	True	wh_dlc04_vmp_cha_helman_ghorst_0	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_ch_master_necromancer_helman_0.png		wh_dlc04_vmp_cha_helman_ghorst_0
wh_main_vmp_vampire_counts	True	wh_dlc04_vmp_cha_helman_ghorst_1	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_ch_master_necromancer_helman_0.png		wh_dlc04_vmp_cha_helman_ghorst_1
wh_main_vmp_mousillon	True	wh_dlc04_vmp_cha_master_necromancer_1	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_master_necromancer_campaign_01_0.png	wh_main_uniform_vmp_master_necromancer_campaign_01	wh_dlc04_vmp_cha_master_necromancer_1
wh_main_vmp_schwartzhafen	True	wh_dlc04_vmp_cha_master_necromancer_1	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_master_necromancer_campaign_01_0.png	wh_main_uniform_vmp_master_necromancer_campaign_01	wh_dlc04_vmp_cha_master_necromancer_1
wh_main_vmp_vampire_counts	True	wh_dlc04_vmp_cha_master_necromancer_1	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_master_necromancer_campaign_01_0.png	wh_main_uniform_vmp_master_necromancer_campaign_01	wh_dlc04_vmp_cha_master_necromancer_1
wh_main_vmp_mousillon	True	wh_dlc04_vmp_cha_master_necromancer_2	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_master_necromancer_campaign_01_0.png	wh_main_uniform_vmp_master_necromancer_campaign_01	wh_dlc04_vmp_cha_master_necromancer_2
wh_main_vmp_schwartzhafen	True	wh_dlc04_vmp_cha_master_necromancer_2	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_master_necromancer_campaign_01_0.png	wh_main_uniform_vmp_master_necromancer_campaign_01	wh_dlc04_vmp_cha_master_necromancer_2
wh_main_vmp_vampire_counts	True	wh_dlc04_vmp_cha_master_necromancer_2	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_master_necromancer_campaign_01_0.png	wh_main_uniform_vmp_master_necromancer_campaign_01	wh_dlc04_vmp_cha_master_necromancer_2
wh_main_vmp_mousillon	True	wh_dlc04_vmp_cha_master_necromancer_3	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_master_necromancer_campaign_01_0.png	wh_main_uniform_vmp_master_necromancer_campaign_01	wh_dlc04_vmp_cha_master_necromancer_3
wh_main_vmp_schwartzhafen	True	wh_dlc04_vmp_cha_master_necromancer_3	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_master_necromancer_campaign_01_0.png	wh_main_uniform_vmp_master_necromancer_campaign_01	wh_dlc04_vmp_cha_master_necromancer_3
wh_main_vmp_vampire_counts	True	wh_dlc04_vmp_cha_master_necromancer_3	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_master_necromancer_campaign_01_0.png	wh_main_uniform_vmp_master_necromancer_campaign_01	wh_dlc04_vmp_cha_master_necromancer_3
wh_main_vmp_mousillon	False	wh_dlc04_vmp_cha_necromancer_1	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_necromancer_campaign_01_0.png	wh_main_uniform_vmp_necromancer_campaign_01	wh_dlc04_vmp_cha_necromancer_1
wh_main_vmp_schwartzhafen	False	wh_dlc04_vmp_cha_necromancer_1	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_necromancer_campaign_01_0.png	wh_main_uniform_vmp_necromancer_campaign_01	wh_dlc04_vmp_cha_necromancer_1
wh_main_vmp_vampire_counts	False	wh_dlc04_vmp_cha_necromancer_1	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_necromancer_campaign_01_0.png	wh_main_uniform_vmp_necromancer_campaign_01	wh_dlc04_vmp_cha_necromancer_1
wh_main_vmp_mousillon	False	wh_dlc04_vmp_cha_necromancer_2	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_necromancer_campaign_01_0.png	wh_main_uniform_vmp_necromancer_campaign_01	wh_dlc04_vmp_cha_necromancer_2
wh_main_vmp_schwartzhafen	False	wh_dlc04_vmp_cha_necromancer_2	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_necromancer_campaign_01_0.png	wh_main_uniform_vmp_necromancer_campaign_01	wh_dlc04_vmp_cha_necromancer_2
wh_main_vmp_vampire_counts	False	wh_dlc04_vmp_cha_necromancer_2	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_necromancer_campaign_01_0.png	wh_main_uniform_vmp_necromancer_campaign_01	wh_dlc04_vmp_cha_necromancer_2
wh_main_vmp_mousillon	False	wh_dlc04_vmp_cha_necromancer_3	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_necromancer_campaign_01_0.png	wh_main_uniform_vmp_necromancer_campaign_01	wh_dlc04_vmp_cha_necromancer_3
wh_main_vmp_schwartzhafen	False	wh_dlc04_vmp_cha_necromancer_3	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_necromancer_campaign_01_0.png	wh_main_uniform_vmp_necromancer_campaign_01	wh_dlc04_vmp_cha_necromancer_3
wh_main_vmp_vampire_counts	False	wh_dlc04_vmp_cha_necromancer_3	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_necromancer_campaign_01_0.png	wh_main_uniform_vmp_necromancer_campaign_01	wh_dlc04_vmp_cha_necromancer_3
wh_main_vmp_mousillon	True	wh_dlc04_vmp_cha_strigoi_ghoul_king_0	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_strigoi_campaign_02_0.png	wh_dlc04_uniform_vmp_strigoi_ghoul_king_02	wh_dlc04_vmp_cha_strigoi_ghoul_king_0
wh_main_vmp_schwartzhafen	True	wh_dlc04_vmp_cha_strigoi_ghoul_king_0	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_strigoi_campaign_02_0.png	wh_dlc04_uniform_vmp_strigoi_ghoul_king_02	wh_dlc04_vmp_cha_strigoi_ghoul_king_0
wh_main_vmp_vampire_counts	True	wh_dlc04_vmp_cha_strigoi_ghoul_king_0	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_strigoi_campaign_02_0.png	wh_dlc04_uniform_vmp_strigoi_ghoul_king_02	wh_dlc04_vmp_cha_strigoi_ghoul_king_0
wh_main_vmp_mousillon	True	wh_dlc04_vmp_cha_strigoi_ghoul_king_1	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_strigoi_campaign_02_0.png	wh_dlc04_uniform_vmp_strigoi_ghoul_king_02	wh_dlc04_vmp_cha_strigoi_ghoul_king_1
wh_main_vmp_schwartzhafen	True	wh_dlc04_vmp_cha_strigoi_ghoul_king_1	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_strigoi_campaign_02_0.png	wh_dlc04_uniform_vmp_strigoi_ghoul_king_02	wh_dlc04_vmp_cha_strigoi_ghoul_king_1
wh_main_vmp_vampire_counts	True	wh_dlc04_vmp_cha_strigoi_ghoul_king_1	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_strigoi_campaign_02_0.png	wh_dlc04_uniform_vmp_strigoi_ghoul_king_02	wh_dlc04_vmp_cha_strigoi_ghoul_king_1
wh_main_vmp_schwartzhafen	True	wh_dlc04_vmp_cha_vlad_von_carstein_0	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_ch_vlad_0.png		wh_dlc04_vmp_cha_vlad_von_carstein_0
wh_main_vmp_vampire_counts	True	wh_dlc04_vmp_cha_vlad_von_carstein_0	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_ch_vlad_0.png		wh_dlc04_vmp_cha_vlad_von_carstein_0
wh_main_vmp_mousillon	False	wh_dlc04_vmp_inf_feasters_in_the_dusk_0	True	True			
wh_main_vmp_schwartzhafen	False	wh_dlc04_vmp_inf_feasters_in_the_dusk_0	True	True			
wh_main_vmp_vampire_counts	False	wh_dlc04_vmp_inf_feasters_in_the_dusk_0	True	True			
wh_main_vmp_mousillon	False	wh_dlc04_vmp_inf_konigstein_stalkers_0	True	True			
wh_main_vmp_schwartzhafen	False	wh_dlc04_vmp_inf_konigstein_stalkers_0	True	True			
wh_main_vmp_vampire_counts	False	wh_dlc04_vmp_inf_konigstein_stalkers_0	True	True			
wh_main_vmp_mousillon	False	wh_dlc04_vmp_inf_sternsmen_0	True	True			
wh_main_vmp_schwartzhafen	False	wh_dlc04_vmp_inf_sternsmen_0	True	True			
wh_main_vmp_vampire_counts	False	wh_dlc04_vmp_inf_sternsmen_0	True	True			
wh_main_vmp_mousillon	False	wh_dlc04_vmp_inf_tithe_0	True	True			
wh_main_vmp_schwartzhafen	False	wh_dlc04_vmp_inf_tithe_0	True	True			
wh_main_vmp_vampire_counts	False	wh_dlc04_vmp_inf_tithe_0	True	True			
wh_main_vmp_mousillon	False	wh_dlc04_vmp_mon_devils_swartzhafen_0	True	True			
wh_main_vmp_schwartzhafen	False	wh_dlc04_vmp_mon_devils_swartzhafen_0	True	True			
wh_main_vmp_vampire_counts	False	wh_dlc04_vmp_mon_devils_swartzhafen_0	True	True			
wh_main_vmp_mousillon	False	wh_dlc04_vmp_mon_direpack_0	True	True			
wh_main_vmp_schwartzhafen	False	wh_dlc04_vmp_mon_direpack_0	True	True			
wh_main_vmp_vampire_counts	False	wh_dlc04_vmp_mon_direpack_0	True	True			
wh_main_vmp_mousillon	False	wh_dlc04_vmp_veh_claw_of_nagash_0	True	True			
wh_main_vmp_schwartzhafen	False	wh_dlc04_vmp_veh_claw_of_nagash_0	True	True			
wh_main_vmp_vampire_counts	False	wh_dlc04_vmp_veh_claw_of_nagash_0	True	True			
wh_main_vmp_mousillon	False	wh_dlc04_vmp_veh_corpse_cart_0	True	True			
wh_main_vmp_schwartzhafen	False	wh_dlc04_vmp_veh_corpse_cart_0	True	True			
wh_main_vmp_vampire_counts	False	wh_dlc04_vmp_veh_corpse_cart_0	True	True			
wh_main_vmp_mousillon	False	wh_dlc04_vmp_veh_corpse_cart_1	True	True			
wh_main_vmp_schwartzhafen	False	wh_dlc04_vmp_veh_corpse_cart_1	True	True			
wh_main_vmp_vampire_counts	False	wh_dlc04_vmp_veh_corpse_cart_1	True	True			
wh_main_vmp_mousillon	False	wh_dlc04_vmp_veh_corpse_cart_2	True	True			
wh_main_vmp_schwartzhafen	False	wh_dlc04_vmp_veh_corpse_cart_2	True	True			
wh_main_vmp_vampire_counts	False	wh_dlc04_vmp_veh_corpse_cart_2	True	True			
wh_main_vmp_mousillon	False	wh_dlc04_vmp_veh_mortis_engine_0	True	True			
wh_main_vmp_schwartzhafen	False	wh_dlc04_vmp_veh_mortis_engine_0	True	True			
wh_main_vmp_vampire_counts	False	wh_dlc04_vmp_veh_mortis_engine_0	True	True			
wh_dlc03_bst_beastmen	True	wh_dlc05_bst_cha_morghur_0	True	True	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_ch_morghur_0.png		wh_dlc05_bst_cha_morghur_0
wh_dlc05_bst_mini_morghur_herd	True	wh_dlc05_bst_cha_morghur_0	True	True	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_ch_morghur_0.png		wh_dlc05_bst_cha_morghur_0
wh_dlc03_bst_beastmen	False	wh_dlc05_bst_mon_harpies_0	True	True			
wh_dlc05_bst_mini_morghur_herd	False	wh_dlc05_bst_mon_harpies_0	True	True			
wh_main_emp_empire	False	wh_dlc05_emp_cha_wizard_life_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_life_campaign_01_0.png	wh_dlc05_uniform_emp_jade_wizard_01	wh_dlc05_emp_cha_wizard_life_0
wh_main_emp_middenland	False	wh_dlc05_emp_cha_wizard_life_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_life_campaign_01_0.png	wh_dlc05_uniform_emp_jade_wizard_01	wh_dlc05_emp_cha_wizard_life_0
wh_main_emp_empire	False	wh_dlc05_emp_cha_wizard_life_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_life_campaign_01_0.png	wh_dlc05_uniform_emp_jade_wizard_01	wh_dlc05_emp_cha_wizard_life_1
wh_main_emp_middenland	False	wh_dlc05_emp_cha_wizard_life_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_life_campaign_01_0.png	wh_dlc05_uniform_emp_jade_wizard_01	wh_dlc05_emp_cha_wizard_life_1
wh_main_emp_empire	False	wh_dlc05_emp_cha_wizard_life_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_life_campaign_01_0.png	wh_dlc05_uniform_emp_jade_wizard_01	wh_dlc05_emp_cha_wizard_life_2
wh_main_emp_middenland	False	wh_dlc05_emp_cha_wizard_life_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_life_campaign_01_0.png	wh_dlc05_uniform_emp_jade_wizard_01	wh_dlc05_emp_cha_wizard_life_2
wh_main_emp_empire	False	wh_dlc05_emp_cha_wizard_life_3	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_life_campaign_01_0.png	wh_dlc05_uniform_emp_jade_wizard_01	wh_dlc05_emp_cha_wizard_life_3
wh_main_emp_middenland	False	wh_dlc05_emp_cha_wizard_life_3	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_life_campaign_01_0.png	wh_dlc05_uniform_emp_jade_wizard_01	wh_dlc05_emp_cha_wizard_life_3
wh_main_emp_empire	False	wh_dlc05_emp_cha_wizard_shadows_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_01_0.png	wh_dlc05_uniform_emp_grey_wizard_01	wh_dlc05_emp_cha_wizard_shadows_0
wh_main_emp_middenland	False	wh_dlc05_emp_cha_wizard_shadows_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_01_0.png	wh_dlc05_uniform_emp_grey_wizard_01	wh_dlc05_emp_cha_wizard_shadows_0
wh_main_emp_empire	False	wh_dlc05_emp_cha_wizard_shadows_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_01_0.png	wh_dlc05_uniform_emp_grey_wizard_01	wh_dlc05_emp_cha_wizard_shadows_1
wh_main_emp_middenland	False	wh_dlc05_emp_cha_wizard_shadows_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_01_0.png	wh_dlc05_uniform_emp_grey_wizard_01	wh_dlc05_emp_cha_wizard_shadows_1
wh_main_emp_empire	False	wh_dlc05_emp_cha_wizard_shadows_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_01_0.png	wh_dlc05_uniform_emp_grey_wizard_01	wh_dlc05_emp_cha_wizard_shadows_2
wh_main_emp_middenland	False	wh_dlc05_emp_cha_wizard_shadows_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_01_0.png	wh_dlc05_uniform_emp_grey_wizard_01	wh_dlc05_emp_cha_wizard_shadows_2
wh_main_emp_empire	False	wh_dlc05_emp_cha_wizard_shadows_3	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_01_0.png	wh_dlc05_uniform_emp_grey_wizard_01	wh_dlc05_emp_cha_wizard_shadows_3
wh_main_emp_middenland	False	wh_dlc05_emp_cha_wizard_shadows_3	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_01_0.png	wh_dlc05_uniform_emp_grey_wizard_01	wh_dlc05_emp_cha_wizard_shadows_3
wh_main_vmp_mousillon	True	wh_dlc05_vmp_cha_red_duke_0	True	True	UI/Portraits/Portholes/wh_main_vmp_vampire_counts/vmp_the_red_duke_0.png		wh_main_vmp_cha_vampire_lord_0
wh_main_vmp_vampire_counts	True	wh_dlc05_vmp_cha_red_duke_0	True	True	UI/Portraits/Portholes/wh_main_vmp_vampire_counts/vmp_the_red_duke_0.png		wh_main_vmp_cha_vampire_lord_0
wh_main_vmp_mousillon	True	wh_dlc05_vmp_cha_red_duke_1	True	True	UI/Portraits/Portholes/wh_main_vmp_vampire_counts/vmp_the_red_duke_0.png		wh_main_vmp_cha_vampire_lord_2
wh_main_vmp_vampire_counts	True	wh_dlc05_vmp_cha_red_duke_1	True	True	UI/Portraits/Portholes/wh_main_vmp_vampire_counts/vmp_the_red_duke_0.png		wh_main_vmp_cha_vampire_lord_2
wh_main_vmp_mousillon	True	wh_dlc05_vmp_cha_red_duke_2	True	True	UI/Portraits/Portholes/wh_main_vmp_vampire_counts/vmp_the_red_duke_0.png		wh_main_vmp_cha_vampire_lord_3
wh_main_vmp_vampire_counts	True	wh_dlc05_vmp_cha_red_duke_2	True	True	UI/Portraits/Portholes/wh_main_vmp_vampire_counts/vmp_the_red_duke_0.png		wh_main_vmp_cha_vampire_lord_3
wh_main_vmp_mousillon	True	wh_dlc05_vmp_cha_red_duke_3	True	True	UI/Portraits/Portholes/wh_main_vmp_vampire_counts/vmp_the_red_duke_0.png		wh_main_vmp_cha_vampire_lord_5
wh_main_vmp_vampire_counts	True	wh_dlc05_vmp_cha_red_duke_3	True	True	UI/Portraits/Portholes/wh_main_vmp_vampire_counts/vmp_the_red_duke_0.png		wh_main_vmp_cha_vampire_lord_5
wh_main_vmp_mousillon	False	wh_dlc05_vmp_cha_vampire_shadows_0	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_vampire_female_campaign_02_0.png	wh_main_uniform_vmp_vampire_campaign_02	wh_main_vmp_cha_vampire_0
wh_main_vmp_schwartzhafen	False	wh_dlc05_vmp_cha_vampire_shadows_0	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_vampire_female_campaign_02_0.png	wh_main_uniform_vmp_vampire_campaign_02	wh_main_vmp_cha_vampire_0
wh_main_vmp_vampire_counts	False	wh_dlc05_vmp_cha_vampire_shadows_0	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_vampire_female_campaign_02_0.png	wh_main_uniform_vmp_vampire_campaign_02	wh_main_vmp_cha_vampire_0
wh_main_vmp_mousillon	False	wh_dlc05_vmp_cha_vampire_shadows_1	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_vampire_female_campaign_02_0.png	wh_main_uniform_vmp_vampire_campaign_02	wh_main_vmp_cha_vampire_1
wh_main_vmp_schwartzhafen	False	wh_dlc05_vmp_cha_vampire_shadows_1	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_vampire_female_campaign_02_0.png	wh_main_uniform_vmp_vampire_campaign_02	wh_main_vmp_cha_vampire_1
wh_main_vmp_vampire_counts	False	wh_dlc05_vmp_cha_vampire_shadows_1	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_vampire_female_campaign_02_0.png	wh_main_uniform_vmp_vampire_campaign_02	wh_main_vmp_cha_vampire_1
wh_main_vmp_mousillon	False	wh_dlc05_vmp_cha_vampire_shadows_2	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_vampire_female_campaign_02_0.png	wh_main_uniform_vmp_vampire_campaign_02	wh_main_vmp_cha_vampire_2
wh_main_vmp_schwartzhafen	False	wh_dlc05_vmp_cha_vampire_shadows_2	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_vampire_female_campaign_02_0.png	wh_main_uniform_vmp_vampire_campaign_02	wh_main_vmp_cha_vampire_2
wh_main_vmp_vampire_counts	False	wh_dlc05_vmp_cha_vampire_shadows_2	True	True	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_vampire_female_campaign_02_0.png	wh_main_uniform_vmp_vampire_campaign_02	wh_main_vmp_cha_vampire_2
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_cav_glade_riders_0	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_cav_glade_riders_0	True	True			
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_cav_glade_riders_1	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_cav_glade_riders_1	True	True			
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_cav_hawk_riders_0	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_cav_hawk_riders_0	True	True			
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_cav_sisters_thorn_0	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_cav_sisters_thorn_0	True	True			
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_cav_wild_riders_0	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_cav_wild_riders_0	True	True			
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_cav_wild_riders_1	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_cav_wild_riders_1	True	True			
wh_dlc05_wef_argwylon	True	wh_dlc05_wef_cha_ancient_treeman_0	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_ancient_treeman_0.png	wh_dlc05_uniform_wef_ancient_treeman	wh_dlc05_wef_cha_ancient_treeman_0
