missions_tables
6
generate	key	localised_description	localised_title	mission_type	ui_icon	ui_image	prioritised	unknown8	unknown9	unknown10	unknown11	unknown12	unknown13	unknown14	unknown15	unknown16
True	wh2_main_mis_def_recruit_unit_land_artillery	Have the bolt-wrights manufacture more artillery. If they hesitate, flog them.	Repeat the Repeaters	RECRUIT_AGENT	rom_event_mission.png	def/generic	False	Military		0	0	False	0		False	False
True	wh2_main_mis_def_recruit_unit_land_cavalry	Seek out more Cold Ones, so our warriors may ride steeds worthy of their majesty.	Cold One Eggs	RECRUIT_UNIT	rom_event_mission.png	def/generic	False	Military		0	0	False	0		False	False
True	wh2_main_mis_def_recruit_unit_land_infantry_melee	The time has come for the Dreadlords of the Citadels to release their best. The Age of Strife is here.	Petition the Dark Cities	RECRUIT_UNIT	rom_event_mission.png	def/generic	False	Military		0	0	False	0		False	False
True	wh2_main_mis_def_recruit_unit_land_infantry_ranged	The Asur think they are something at range - we shall blot out the sky with our firepower!	Let Fly the Shards of Death	RECRUIT_UNIT	rom_event_mission.png	def/generic	False	Military		0	0	False	0		False	False
True	wh2_main_mis_def_recruit_unit_land_war_beast	Call upon Clar Karond - have the Beastmasters summon their pets.	Enter the Beastmasters	RECRUIT_UNIT	rom_event_mission.png	def/generic	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_assassinate_character_agent_brt	The flower of Bretonnia unfurls; we should pick its most lustrous petal.	Cut the Flower	ASSASSINATE_CHARACTER	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_assassinate_character_agent_bst	The warherds need taming. Seek out their alpha and end him!	Take its Horns	ASSASSINATE_CHARACTER	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_assassinate_character_agent_chs	Kaos comes - we should seek out their Champions, such as this one.	Enemy of Asuryan	ASSASSINATE_CHARACTER	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_assassinate_character_agent_def	The Druchii coward wreaks havoc upon us. Send his soul to the Dark Gods!	Hated Foe	ASSASSINATE_CHARACTER	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_assassinate_character_agent_dwf	Find the short prideful one that frustrates us - silence his boasts and grudges.	Shave His Beard	ASSASSINATE_CHARACTER	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_assassinate_character_agent_emp	Mankind sends their agent, but this child knows nothing of the world - his ignorance will be his undoing!	Sigmar's Ignorance	ASSASSINATE_CHARACTER	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_assassinate_character_agent_grn	The Green Tide throws up a herald. Find and slay this nuisance.	Slay the Thug	ASSASSINATE_CHARACTER	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_assassinate_character_agent_hef	The Princes play games of intrigue, oblivious to the true peril. Silence him with the speed of Asuryan.	Princeling's Agent	ASSASSINATE_CHARACTER	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_assassinate_character_agent_lzd	The jungle dwellers have unleashed a reptilian agent to frustrate us; it needs dealing with.	Savage Servant	ASSASSINATE_CHARACTER	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_assassinate_character_agent_skv	The Skaven are up to mischief. Hunt down their agent, find out what it thinks it knows and silence it!	Head & Whiskers	ASSASSINATE_CHARACTER	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_assassinate_character_agent_vmp	The mayflies - mankind - look upon us with jealously, wanting our lifespans and cheating death to do so. Look at this creature as an example.	False Immortal	ASSASSINATE_CHARACTER	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_assassinate_character_agent_wef	While we oft-remain cordial with our Asrai cousins, occasionally the King's followers stray too far from the woods…	Asrai Trouble	ASSASSINATE_CHARACTER	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_capture_regions_brt	That mankind thinks it owns the western coasts of the continent is amusing; that they think to keep them, even more so.	Recolonise the World	CAPTURE_REGIONS	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_capture_regions_def	The Druchii make much of invading Ulthuan, let us see how they react when we take their frozen lands.	The Land of Chill	CAPTURE_REGIONS	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_capture_regions_dwf	Must we take their dirty, dark, musty, horrid mines?	Mountainicide	CAPTURE_REGIONS	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_capture_regions_emp	The Empire have proven an ineffective bulwark against the Dark Gods - it is time to claim the lands for the Asur.	Land of Fools	CAPTURE_REGIONS	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_capture_regions_grn	The lands of the green tide must be taken and risen so that the fell sea of green stench is contained.	Repulse the Tide	CAPTURE_REGIONS	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_capture_regions_hef	These lands were once ruled by your ancestors. It is time they were returned!	Safe Havens	CAPTURE_REGIONS	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_capture_regions_lzd	Claim the jungle - the secrets within will enlighten us all.	Heart of Darkness	CAPTURE_REGIONS	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_capture_regions_skv	Take the lands of the Skaven, if only to cleanse and scour them.	The Vermin Realm	CAPTURE_REGIONS	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_capture_regions_vmp	We must invade the dead realms and bring life to the desolate soil.	Realms of the Dead	CAPTURE_REGIONS	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_capture_regions_wef	Our Asrai cousins must understand that their realms have always been those of the Phoenix Throne; it is only now that we must enforce that claim.	The Landlord Returns	CAPTURE_REGIONS	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_declare_war_brt	The Bretonnians are not our allies. They think in the short term as befits their lifespans. We must act.	The Lion & The Dragon	DECLARE_WAR	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_declare_war_bst	There is only one answer when dealing with the Children of Chaos - war!	Cull the Beasts	DECLARE_WAR	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_declare_war_chs	The Dark Gods and their mortal followers must be stopped. The Asur go to war!	Yenlui Rises	DECLARE_WAR	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_declare_war_def	The longest war - the most bitter of all wars - begins again!	The Sundered	DECLARE_WAR	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_declare_war_dwf	The Dwarfs spout about the grudges accrued by the Asur. Time to strike our own record!	War of Beard Redux	DECLARE_WAR	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_declare_war_emp	Come, Men of the Empire, face the might of the Asur!	Empire of Mayflies	DECLARE_WAR	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_declare_war_grn	The Orcs have ever-been a blunt spear in our flank. It is time to go on the offensive and snap its accursed shaft!	War of the Brutes	DECLARE_WAR	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_declare_war_hef	Civil war may be rare but it is not unheard of. Once more a Prince's intrigue spills out onto the battlefield.	An Inconvenient War	DECLARE_WAR	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_declare_war_lzd	The reptiles are keepers of great power, which is needed, but they obfuscate. Unfortunately, war is the only answer.	In Coldblood	DECLARE_WAR	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_declare_war_skv	There can only be war against the rat-men; their kind deserve nothing less.	War of the Hruddithi	DECLARE_WAR	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_declare_war_vmp	The Unliving are an offence to the Goddess Isha; the Everqueen has deigned they cannot be allowed to exist.	War is Death	DECLARE_WAR	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_declare_war_wef	It is regrettable, but the Asur and Asrai must go to war.	Rift of the Asun	DECLARE_WAR	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_brt	The Royarch of the Bretonni or his Fay-mistress have wronged us. Seek either out in battle.	The Thorn King & The Maiden	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_bst	Send the hosts, hunt the warherds, and take the horns from their most powerful beasts!	Trophy Hunt	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_chs	The Champions of Order must seek out the Champions of Destruction! Let it be so!	Ever-Fallen	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_def	The Khainite Assassins are not the only ones who can target death; we will seek out the wretched bloodline who brought the Sundering down upon us!	True Assassin	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_dwf	Find the stunted King and take his crown… and his beard for our collection!	Beard-Killer	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_emp	The Emperor has proven a threat to the Asur, the kindest and quickest solution is his swift elimination; seek him or his representative out in battle!	The Empty Throne	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_grn	Find the Orc Warboss, take the beast's head, and watch his hordes flee!	Orc Bane	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_hef	It was destined to come to this… brother vs. brother - prince vs. prince. The land drenched in blood.	Sibling Rivalry	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_lzd	The reptiles of Lustria are lost children to a fallen race. We must usher in a new era; their leaders are the cost of this transition.	Lost Children of the Old Ones	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_skv	We must risk disease by coming into contact with the Skaven… yet their leaders must be brought to battle!	The Mange	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_vmp	The Vampires have a Khaine-cursed habit of returning to life. Seek out their leaders and take their heads!	Death in Permanence	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_wef	We must bring silence to the forest - the Kings in the Wood must fall!	The Forest Falls Silent	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_brt	A show of force is required for the stubborn men - one of their champions must die so they may learn.	Duke Mayfly's Last Stand	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_bst	Such primitives only understand one thing. Take down their alpha-brute, spay it - kill it - and then they will know they are beaten.	Spay the Beast-Filth	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_chs	In the battle's wake, find the mortal Champion of Chaos. The Asur will overcome!	In the Wake of Wrath	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
True	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_def	The Druchii are obsessed with vengeance over a slight of their own making - now we should give them a real reason for their anger! Find their leaders and slay one!	Vengeance is Ours	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	rom_army_up.png	False	Military		0	0	False	0		False	False
