factions_tables
34
key	index	-	subculture	category	screen_name	screen_adjective	name_group	skin	ui_skin	is_rebel	mp_available	mp_available_naval	flags_path	republican_flag_path	same_gov_type_revolution_flag_path	primary_colour_r	primary_colour_g	primary_colour_b	alt_primary_colour_r	alt_primary_colour_g	alt_primary_colour_b	secondary_colour_r	secondary_colour_g	secondary_colour_b	alt_secondary_colour_r	alt_secondary_colour_g	alt_secondary_colour_b	uniform_colour_r	uniform_colour_g	uniform_colour_b	alt_uniform_colour_r	alt_uniform_colour_g	alt_uniform_colour_b	military_group	rebel_colour_r	rebel_colour_g	rebel_colour_b	movie_death_event	mp_use_republic_early	mp_use_republic_late	unit_regiment_name_group	ship_name_group	attack_desc	defend_desc	pre_battle_speech_parameter	card_colour_r	card_colour_g	card_colour_b	senator_total	audio_voiceover_culture	mp_force_gen_template	faction_swapping_id	win_movie	has_politics	waaagh_faction	waaagh_general_unit	is_quest_faction	cdir_military_generator_config	default_audio_actor_vo_group	feature_forest
wh2_main_skv_clan_mors	2041771410	0	wh2_main_sc_skv_skaven	playable	Clan Mors	Clan Mors	124	wh2_main_skv_skaven	wh2_main_skaven	False	False	False	ui\flags\wh2_main_skv_clan_mors		ui\flags\wh2_main_skv_clan_mors	196	40	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_skv	0	0	0	0	False	False	124	124	You are attacking Clan Mors!	You are defending against Clan Mors!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_Skaven	default	skv		False			False	WH_Skaven	wh2_main_vo_actor_Skaven_Warlord	RITUAL_STANDARD
wh2_main_skv_clan_mors_separatists	430681732	0	wh2_main_sc_skv_skaven	playable	Clan Mors Separatists	Clan Mors	124	wh2_main_skv_skaven	wh2_main_skaven	False	False	False	ui\flags\wh2_main_skv_clan_mors_separatists		ui\flags\wh2_main_skv_clan_mors_separatists	91	91	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_skv	0	0	0	0	False	False	124	124	You are attacking Clan Mors Separatists!	You are defending against Clan Mors Separatists!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_Skaven	default	skv		False			False	WH_Skaven	wh2_main_vo_actor_Skaven_Warlord	RITUAL_STANDARD
wh2_main_skv_clan_moulder	2041771383	0	wh2_main_sc_skv_skaven	playable	Clan Moulder	Clan Moulder	124	wh2_main_skv_skaven	wh2_main_skaven	False	False	False	ui\flags\wh2_main_skv_clan_moulder		ui\flags\wh2_main_skv_clan_moulder	210	200	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_skv	0	0	0	0	False	False	124	124	You are attacking Clan Moulder!	You are defending against Clan Moulder!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_Skaven	default	skv		False			False	WH_Skaven	wh2_main_vo_actor_Skaven_Warlord	RITUAL_STANDARD
wh2_main_skv_clan_pestilens	2041771373	0	wh2_main_sc_skv_skaven	playable	Clan Pestilens	Clan Pestilens	124	wh2_main_skv_skaven	wh2_main_skaven	False	False	False	ui\flags\wh2_main_skv_clan_pestilens		ui\flags\wh2_main_skv_clan_pestilens	63	102	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_skv	0	0	0	0	False	False	124	124	You are attacking Clan Pestilens!	You are defending against Clan Pestilens!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_Skaven	default	skv		False			False	WH_Skaven	wh2_main_vo_actor_Skaven_Warlord	RITUAL_STANDARD
wh2_main_skv_clan_pestilens_separatists	543997548	0	wh2_main_sc_skv_skaven	playable	Clan Pestilens Separatists	Clan Pestilens	124	wh2_main_skv_skaven	wh2_main_skaven	False	False	False	ui\flags\wh2_main_skv_clan_pestilens_separatists		ui\flags\wh2_main_skv_clan_pestilens_separatists	72	72	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_skv	0	0	0	0	False	False	124	124	You are attacking Clan Pestilens Separatists!	You are defending against Clan Pestilens Separatists!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_Skaven	default	skv		False			False	WH_Skaven	wh2_main_vo_actor_Skaven_Warlord	RITUAL_STANDARD
wh2_main_skv_clan_septik	2041771539	0	wh2_main_sc_skv_skaven	playable	Clan Septik	Clan Septik	124	wh2_main_skv_skaven	wh2_main_skaven	False	False	False	ui\flags\wh2_main_skv_clan_septik		ui\flags\wh2_main_skv_clan_septik	80	146	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_skv	0	0	0	0	False	False	124	124	You are attacking Clan Septik!	You are defending against Clan Septik!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_Skaven	default	skv		False			False	WH_Skaven	wh2_main_vo_actor_Skaven_Warlord	RITUAL_STANDARD
wh2_main_skv_clan_skyre	2041771393	0	wh2_main_sc_skv_skaven	playable	Clan Skryre	Clan Skryre	124	wh2_main_skv_skaven	wh2_main_skaven	False	False	False	ui\flags\wh2_main_skv_clan_skyre		ui\flags\wh2_main_skv_clan_skyre	176	163	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_skv	0	0	0	0	False	False	124	124	You are attacking Clan Skryre!	You are defending against Clan Skryre!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_Skaven	default	skv		False			False	WH_Skaven	wh2_main_vo_actor_Skaven_Warlord	RITUAL_STANDARD
wh2_main_skv_clan_spittel	2041771569	0	wh2_main_sc_skv_skaven	playable	Clan Spittel	Clan Spittel	124	wh2_main_skv_skaven	wh2_main_skaven	False	False	False	ui\flags\wh2_main_skv_clan_spittel		ui\flags\wh2_main_skv_clan_spittel	58	127	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_skv	0	0	0	0	False	False	124	124	You are attacking Clan Spittel!	You are defending against Clan Spittel!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_Skaven	default	skv		False			False	WH_Skaven	wh2_main_vo_actor_Skaven_Warlord	RITUAL_STANDARD
wh2_main_skv_grey_seer_clan	151204140	0	wh2_main_sc_skv_skaven	playable	Grey Seer Clan	Grey Seer Clan	124	wh2_main_skv_skaven	wh2_main_skaven	False	False	False	ui\flags\wh2_main_skv_grey_seer_clan		ui\flags\wh2_main_skv_grey_seer_clan	171	165	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_skv	0	0	0	0	False	False	124	124	You are attacking the Grey Seer Clan!	You are defending against the Grey Seer Clan!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_Skaven	default	skv		False			True	WH_Skaven	wh2_main_vo_actor_Skaven_Warlord	LOCKED_STANDARD
wh2_main_skv_skaven	2041770575	0	wh2_main_sc_skv_skaven	playable	Skaven	Skaven	124	wh2_main_skv_skaven	wh2_main_skaven	False	True	False	ui\flags\wh2_main_skv_clan_mors		ui\flags\wh2_main_skv_clan_mors	196	40	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_skv	0	0	0	0	False	False	124	124	You are attacking Skaven!	You are defending against Skaven!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_Skaven	wh_mp_force_gen_skaven	skv		False			False	WH_Skaven	wh2_main_vo_actor_Skaven_Warlord	RITUAL_STANDARD
wh2_main_skv_skaven_intervention	300289038	0	wh2_main_sc_skv_skaven	playable	Skaven Intervention	Skaven	124	wh2_main_skv_skaven	wh2_main_skaven	False	False	False	ui\flags\wh2_main_skv_clan_mors_intervention		ui\flags\wh2_main_skv_clan_mors_intervention	196	40	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_skv	0	0	0	0	False	False	124	124	You are attacking the Skaven Intervention!	You are defending against the Skaven Intervention!	FACTION_ASHIKAGA	0	0	0	500	wh2_main_vo_culture_Skaven	default	skv		False			False	WH_Skaven	wh2_main_vo_actor_Skaven_Grey_Seer	LOCKED_STANDARD
wh2_main_skv_skaven_qb1	2041771593	0	wh2_main_sc_skv_skaven	playable	Skaven	Skaven	124	wh2_main_skv_skaven	wh2_main_skaven	False	False	False	ui\flags\wh2_main_skv_skaven_rebels		ui\flags\wh2_main_skv_skaven_rebels	159	112	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_skv	0	0	0	0	False	False	124	124	You are attacking Skaven!	You are defending against Skaven!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_Skaven	default	skv		False			True	WH_Skaven	wh2_main_vo_actor_Skaven_Warlord	LOCKED_STANDARD
wh2_main_skv_skaven_qb2	662182063	0	wh2_main_sc_skv_skaven	playable	Skaven	Skaven	124	wh2_main_skv_skaven	wh2_main_skaven	False	False	False	ui\flags\wh2_main_skv_skaven_rebels		ui\flags\wh2_main_skv_skaven_rebels	159	112	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_skv	0	0	0	0	False	False	124	124	You are attacking Skaven!	You are defending against Skaven!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_Skaven	default	skv		False			True	WH_Skaven	wh2_main_vo_actor_Skaven_Warlord	LOCKED_STANDARD
wh2_main_skv_skaven_qb3	1035818089	0	wh2_main_sc_skv_skaven	playable	Skaven	Skaven	124	wh2_main_skv_skaven	wh2_main_skaven	False	False	False	ui\flags\wh2_main_skv_skaven_rebels		ui\flags\wh2_main_skv_skaven_rebels	159	112	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_skv	0	0	0	0	False	False	124	124	You are attacking Skaven!	You are defending against Skaven!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_Skaven	default	skv		False			True	WH_Skaven	wh2_main_vo_actor_Skaven_Warlord	LOCKED_STANDARD
wh2_main_skv_skaven_qb4	591460319	0	wh2_main_sc_skv_skaven	playable	Skaven	Skaven	124	wh2_main_skv_skaven	wh2_main_skaven	False	False	False	ui\flags\wh2_main_skv_skaven_rebels		ui\flags\wh2_main_skv_skaven_rebels	159	112	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_skv	0	0	0	0	False	False	124	124	You are attacking Skaven!	You are defending against Skaven!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_Skaven	default	skv		False			True	WH_Skaven	wh2_main_vo_actor_Skaven_Warlord	LOCKED_STANDARD
wh2_main_skv_skaven_rebels	2041771502	0	wh2_main_sc_skv_skaven	playable	Skaven Rebels	Skaven	124	wh2_main_skv_skaven	wh2_main_skaven	True	False	False	ui\flags\wh2_main_skv_skaven_rebels		ui\flags\wh2_main_skv_skaven_rebels	159	112	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_skv	0	0	0	0	False	False	124	124	You are attacking Skaven!	You are defending against Skaven!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_Skaven	default	skv		False			False	WH_Skaven	wh2_main_vo_actor_Skaven_Warlord	RITUAL_STANDARD
wh2_main_skv_unknown_clan_def	2012317630	0	wh2_main_sc_skv_skaven	playable	Unknown Skaven Clan	Unknown Skaven Clan	124	wh2_main_skv_skaven	wh2_main_skaven	False	False	False	ui\flags\wh2_main_skv_unknown_clan_def		ui\flags\wh2_main_skv_unknown_clan_def	154	146	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_skv	0	0	0	0	False	False	124	124	You are attacking an unknown Skaven clan!	You are defending against an unknown Skaven clan!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_Skaven	default	skv		False			False	WH_Skaven	wh2_main_vo_actor_Skaven_Warlord	LOCKED_STANDARD
wh2_main_skv_unknown_clan_hef	553231066	0	wh2_main_sc_skv_skaven	playable	Unknown Skaven Clan	Unknown Skaven Clan	124	wh2_main_skv_skaven	wh2_main_skaven	False	False	False	ui\flags\wh2_main_skv_unknown_clan_hef		ui\flags\wh2_main_skv_unknown_clan_hef	154	146	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_skv	0	0	0	0	False	False	124	124	You are attacking an unknown Skaven clan!	You are defending against an unknown Skaven clan!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_Skaven	default	skv		False			False	WH_Skaven	wh2_main_vo_actor_Skaven_Warlord	LOCKED_STANDARD
wh2_main_skv_unknown_clan_lzd	1251859534	0	wh2_main_sc_skv_skaven	playable	Unknown Skaven Clan	Unknown Skaven Clan	124	wh2_main_skv_skaven	wh2_main_skaven	False	False	False	ui\flags\wh2_main_skv_unknown_clan_lzd		ui\flags\wh2_main_skv_unknown_clan_lzd	154	146	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_skv	0	0	0	0	False	False	124	124	You are attacking an unknown Skaven clan!	You are defending against an unknown Skaven clan!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_Skaven	default	skv		False			False	WH_Skaven	wh2_main_vo_actor_Skaven_Warlord	LOCKED_STANDARD
wh2_main_skv_unknown_clan_skv	2093145304	0	wh2_main_sc_skv_skaven	playable	Unknown Skaven Clan	Unknown Skaven Clan	124	wh2_main_skv_skaven	wh2_main_skaven	False	False	False	ui\flags\wh2_main_skv_unknown_clan_skv		ui\flags\wh2_main_skv_unknown_clan_skv	154	146	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh2_main_skv	0	0	0	0	False	False	124	124	You are attacking an unknown Skaven clan!	You are defending against an unknown Skaven clan!	FACTION_ODA	0	0	0	500	wh2_main_vo_culture_Skaven	default	skv		False			False	WH_Skaven	wh2_main_vo_actor_Skaven_Warlord	LOCKED_STANDARD
wh2_main_vmp_necrarch_brotherhood	2041771077	0	wh_main_sc_vmp_vampire_counts	playable	Necrarch Brotherhood	Necrarch Brotherhood	172	wh_main_vmp_vampire_counts	wh_main_vmp_vampire_counts	False	False	False	ui\flags\wh2_main_vmp_necrarch_brotherhood		ui\flags\wh2_main_vmp_necrarch_brotherhood	105	75	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_vampire_counts	0	0	0	0	False	False	172	172	You are attacking the Necrarch Brotherhood!	You are defending against the Necrarch Brotherhood!	FACTION_ASHIKAGA	0	0	0	500	wh_main_vo_culture_Vampire	default	vmp		False			False	WH_Vampire_Counts	wh_main_vo_actor_Vampire_Lord	LOCKED_STANDARD
wh2_main_vmp_strygos_empire	2041771113	0	wh_main_sc_vmp_vampire_counts	playable	Strygos Empire	Strygos Empire	172	wh_main_vmp_vampire_counts	wh_main_vmp_vampire_counts	False	False	False	ui\flags\wh2_main_vmp_strygos_empire		ui\flags\wh2_main_vmp_strygos_empire	36	87	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_vampire_counts	0	0	0	0	False	False	172	172	You are attacking the Strygos Empire!	You are defending against the Strygos Empire!	FACTION_ASHIKAGA	0	0	0	500	wh_main_vo_culture_Vampire	default	vmp		False			False	WH_Vampire_Counts	wh_main_vo_actor_Vampire_Lord	LOCKED_STANDARD
wh2_main_vmp_the_silver_host	2041771549	0	wh_main_sc_vmp_vampire_counts	playable	The Silver Host	The Silver Host	172	wh_main_vmp_vampire_counts	wh_main_vmp_vampire_counts	False	False	False	ui\flags\wh2_main_vmp_the_silver_host		ui\flags\wh2_main_vmp_the_silver_host	217	217	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_vampire_counts	0	0	0	0	False	False	172	172	You are attacking The Silver Host!	You are defending against the Silver Host!	FACTION_ASHIKAGA	0	0	0	500	wh_main_vo_culture_Vampire	default	vmp		False			False	WH_Vampire_Counts	wh_main_vo_actor_Vampire_Lord	LOCKED_STANDARD
wh2_main_vmp_vampire_coast	2041771253	0	wh_main_sc_vmp_vampire_counts	playable	Vampire Coast	Vampire Coast	172	wh_main_vmp_vampire_counts	wh_main_vmp_vampire_counts	False	False	False	ui\flags\wh2_main_vmp_vampire_coast		ui\flags\wh2_main_vmp_vampire_coast	21	51	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_vampire_counts	0	0	0	0	False	False	172	172	You are attacking the Vampire Coast!	You are defending against the Vampire Coast!	FACTION_ASHIKAGA	0	0	0	500	wh_main_vo_culture_Vampire	default	vmp		False			False	WH_Vampire_Counts	wh_main_vo_actor_Vampire_Lord	LOCKED_STANDARD
wh2_main_wef_bowmen_of_oreon	2041771277	0	wh_dlc05_sc_wef_wood_elves	playable	Bowmen of Oreon	Bowmen of Oreon	143	wh_dlc05_wef_wood_elves	wh_dlc05_wef_wood_elves	False	False	False	ui\flags\wh2_main_wef_oreon		ui\flags\wh2_main_wef_oreon	237	229	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	0	0	0	0	False	False	143	143	You are attacking the Bowmen of Oreon!	You are defending against the Bowmen of Oreon!	FACTION_ASHIKAGA	0	0	0	500	wh_dlc05_vo_culture_Wood_Elves	default	wef		False			False	WH_Wood_Elves	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord	LOCKED_STANDARD
wh_dlc03_brt_bretonnia_qb1	2041770721	0	wh_main_sc_brt_bretonnia	playable	Bretonnia	Bretonnia	162	wh_main_brt_bretonnia	wh_main_brt_bretonnia	False	False	False	ui\flags\wh_main_brt_bretonnia		ui\flags\wh_main_brt_bretonnia	78	81	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_bretonnia	0	0	0	0	False	False	162	162	You are attacking Bretonnia!	You are defending against Bretonnia!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Bretonnian	default	brt		False			True	WH_Bretonnia	wh_main_vo_actor_Bretonnian_Lord	LOCKED_STANDARD
wh_dlc03_brt_bretonnia_qb2	2041770728	0	wh_main_sc_brt_bretonnia	playable	Bretonnia	Bretonnia	162	wh_main_brt_bretonnia	wh_main_brt_bretonnia	False	False	False	ui\flags\wh_main_brt_bretonnia		ui\flags\wh_main_brt_bretonnia	78	81	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_bretonnia	0	0	0	0	False	False	162	162	You are attacking Bretonnia!	You are defending against Bretonnia!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Bretonnian	default	brt		False			True	WH_Bretonnia	wh_main_vo_actor_Bretonnian_Lord	LOCKED_STANDARD
wh_dlc03_brt_bretonnia_qb3	2041770792	0	wh_main_sc_brt_bretonnia	playable	Bretonnia	Bretonnia	162	wh_main_brt_bretonnia	wh_main_brt_bretonnia	False	False	False	ui\flags\wh_main_brt_bretonnia		ui\flags\wh_main_brt_bretonnia	78	81	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_bretonnia	0	0	0	0	False	False	162	162	You are attacking Bretonnia!	You are defending against Bretonnia!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Bretonnian	default	brt		False			True	WH_Bretonnia	wh_main_vo_actor_Bretonnian_Lord	LOCKED_STANDARD
wh_dlc03_bst_beastmen	2041769088	0	wh_dlc03_sc_bst_beastmen	playable	Beastmen	Beastmen	131	wh_dlc03_bst_beastmen	wh_dlc03_bst_beastmen	False	True	False	ui\flags\wh_dlc03_bst_beastmen		ui\flags\wh_dlc03_bst_beastmen	6	6	6	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_dlc03_group_beastmen	0	0	0	71	False	False	131	131	You are attacking Beastmen!	You are defending against Beastmen!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	0	wh_dlc03_vo_culture_Beastmen	wh_mp_force_gen_beastmen	bst		False	wh_dlc03_bst_beastmen_brayherd	wh_dlc03_bst_inf_bestigor_herd_0	False	WH_Beastmen	wh_dlc03_vo_actor_Beastlord	LOCKED_HORDE
wh_dlc03_bst_beastmen_ally	2041770846	0	wh_dlc03_sc_bst_beastmen	playable	Beastmen	Beastmen	131	wh_dlc03_bst_beastmen	wh_dlc03_bst_beastmen	False	False	False	ui\flags\wh_dlc03_bst_beastmen_rebels		ui\flags\wh_dlc03_bst_beastmen_rebels	6	6	6	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_dlc03_group_beastmen	0	0	0	71	False	False	131	131	You are attacking Beastmen!	You are defending against Beastmen!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	0	wh_dlc03_vo_culture_Beastmen	wh_mp_force_gen_beastmen	bst		False			True	WH_Beastmen	wh_dlc03_vo_actor_Beastlord	LOCKED_HORDE
wh_dlc03_bst_beastmen_brayherd	2041770807	0	wh_dlc03_sc_bst_beastmen	playable	Beastmen Brayherd	Beastmen	131	wh_dlc03_bst_beastmen_brayherd	wh_dlc03_bst_beastmen	False	False	False	ui\flags\wh_dlc03_bst_beastmen		ui\flags\wh_dlc03_bst_beastmen	6	6	6	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_dlc03_group_beastmen	0	0	0	71	False	False	131	131	You are attacking Beastmen!	You are defending against Beastmen!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	0	wh_dlc03_vo_culture_Beastmen	wh_mp_force_gen_beastmen	bst		False			False	WH_Beastmen	wh_dlc03_vo_actor_Beastlord	LOCKED_COMPANION
wh_dlc03_bst_beastmen_chaos	2041770872	0	wh_dlc03_sc_bst_beastmen	playable	Warherd of Chaos	Beastmen	131	wh_dlc03_bst_beastmen	wh_dlc03_bst_beastmen	False	False	False	ui\flags\wh_dlc03_bst_beastmen_chaos		ui\flags\wh_dlc03_bst_beastmen_chaos	6	6	6	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_dlc03_group_beastmen	0	0	0	71	False	False	131	131	You are attacking the Warherd of Chaos!	You are defending against the Warherd of Chaos!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	0	wh_dlc03_vo_culture_Beastmen	wh_mp_force_gen_beastmen	bst		False	wh_dlc03_bst_beastmen_chaos_brayherd	wh_dlc03_bst_inf_bestigor_herd_0	False	WH_Beastmen	wh_dlc03_vo_actor_Beastlord	LOCKED_HORDE
wh_dlc03_bst_beastmen_chaos_brayherd	2041770873	0	wh_dlc03_sc_bst_beastmen	playable	Brayherd of Chaos	Beastmen	131	wh_dlc03_bst_beastmen_brayherd	wh_dlc03_bst_beastmen	False	False	False	ui\flags\wh_dlc03_bst_beastmen_chaos		ui\flags\wh_dlc03_bst_beastmen_chaos	6	6	6	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_dlc03_group_beastmen	0	0	0	71	False	False	131	131	You are attacking the Brayherd of Chaos!	You are defending against the Brayherd of Chaos!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	0	wh_dlc03_vo_culture_Beastmen	wh_mp_force_gen_beastmen	bst		False			False	WH_Beastmen	wh_dlc03_vo_actor_Beastlord	LOCKED_COMPANION
wh_dlc03_bst_beastmen_qb1	2041770671	0	wh_dlc03_sc_bst_beastmen	playable	Beastmen	Beastmen	131	wh_dlc03_bst_beastmen	wh_dlc03_bst_beastmen	False	False	False	ui\flags\wh_dlc03_bst_beastmen_rebels		ui\flags\wh_dlc03_bst_beastmen_rebels	6	6	6	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_dlc03_group_beastmen	0	0	0	71	False	False	131	131	You are attacking Beastmen!	You are defending against Beastmen!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	0	wh_dlc03_vo_culture_Beastmen	default	bst		False			True	WH_Beastmen	wh_dlc03_vo_actor_Beastlord	LOCKED_HORDE
wh_dlc03_bst_beastmen_qb2	2041770681	0	wh_dlc03_sc_bst_beastmen	playable	Beastmen	Beastmen	131	wh_dlc03_bst_beastmen	wh_dlc03_bst_beastmen	False	False	False	ui\flags\wh_dlc03_bst_beastmen_rebels		ui\flags\wh_dlc03_bst_beastmen_rebels	6	6	6	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_dlc03_group_beastmen	0	0	0	71	False	False	131	131	You are attacking Beastmen!	You are defending against Beastmen!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	0	wh_dlc03_vo_culture_Beastmen	default	bst		False			True	WH_Beastmen	wh_dlc03_vo_actor_Beastlord	LOCKED_HORDE
wh_dlc03_bst_beastmen_qb3	2041770690	0	wh_dlc03_sc_bst_beastmen	playable	Beastmen	Beastmen	131	wh_dlc03_bst_beastmen	wh_dlc03_bst_beastmen	False	False	False	ui\flags\wh_dlc03_bst_beastmen_rebels		ui\flags\wh_dlc03_bst_beastmen_rebels	6	6	6	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_dlc03_group_beastmen	0	0	0	71	False	False	131	131	You are attacking Beastmen!	You are defending against Beastmen!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	0	wh_dlc03_vo_culture_Beastmen	default	bst		False			True	WH_Beastmen	wh_dlc03_vo_actor_Beastlord	LOCKED_HORDE
wh_dlc03_bst_beastmen_rebels	2041770172	0	wh_dlc03_sc_bst_beastmen	playable	Beastmen Rebels	Beastmen	131	wh_dlc03_bst_beastmen	wh_dlc03_bst_beastmen	True	False	False	ui\flags\wh_dlc03_bst_beastmen_rebels		ui\flags\wh_dlc03_bst_beastmen_rebels	6	6	6	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_dlc03_group_beastmen	0	0	0	71	False	False	131	131	You are attacking Beastmen!	You are defending against Beastmen!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	0	wh_dlc03_vo_culture_Beastmen	default	bst		False	wh_dlc03_bst_beastmen_rebels_brayherd	wh_dlc03_bst_inf_bestigor_herd_0	False	WH_Beastmen	wh_dlc03_vo_actor_Beastlord	LOCKED_HORDE
wh_dlc03_bst_beastmen_rebels_brayherd	2041770820	0	wh_dlc03_sc_bst_beastmen	playable	Beastmen Rebels Brayherd	Beastmen	131	wh_dlc03_bst_beastmen_brayherd	wh_dlc03_bst_beastmen	False	False	False	ui\flags\wh_dlc03_bst_beastmen_rebels		ui\flags\wh_dlc03_bst_beastmen_rebels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_dlc03_group_beastmen	0	0	0	0	False	False	131	131	You are attacking Beastmen!	You are defending against Beastmen!	FACTION_CHOSOKABE	0	0	0	0	wh_dlc03_vo_culture_Beastmen	default	bst		False			False	WH_Beastmen	wh_dlc03_vo_actor_Beastlord	LOCKED_COMPANION
wh_dlc03_bst_jagged_horn	2041770877	0	wh_dlc03_sc_bst_beastmen	playable	Jagged-Horn Tribe	Beastmen	131	wh_dlc03_bst_beastmen	wh_dlc03_bst_beastmen	False	False	False	ui\flags\wh_dlc03_bst_beastmen_jagged_horn		ui\flags\wh_dlc03_bst_beastmen_jagged_horn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_dlc03_group_beastmen	0	0	0	0	False	False	131	131	You are attacking the Jagged-Horn Tribe!	You are defending against the Jagged-Horn Tribe!	FACTION_CHOSOKABE	0	0	0	0	wh_dlc03_vo_culture_Beastmen	default	bst		False	wh_dlc03_bst_jagged_horn_brayherd	wh_dlc03_bst_inf_bestigor_herd_0	False	WH_Beastmen	wh_dlc03_vo_actor_Beastlord	LOCKED_HORDE
wh_dlc03_bst_jagged_horn_brayherd	2041770886	0	wh_dlc03_sc_bst_beastmen	playable	Jagged-Horn Tribe Brayherd	Beastmen	131	wh_dlc03_bst_beastmen_brayherd	wh_dlc03_bst_beastmen	False	False	False	ui\flags\wh_dlc03_bst_beastmen_jagged_horn		ui\flags\wh_dlc03_bst_beastmen_jagged_horn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_dlc03_group_beastmen	0	0	0	0	False	False	131	131	You are attacking the Jagged-Horn Tribe Brayherd!	You are defending against the Jagged-Horn Tribe Brayherd!	FACTION_CHOSOKABE	0	0	0	0	wh_dlc03_vo_culture_Beastmen	default	bst		False			False	WH_Beastmen	wh_dlc03_vo_actor_Beastlord	LOCKED_COMPANION
