cai_construction_system_building_values_tables
0
unknown	unknown2	building_or_building_range_start_inclusive	building_range_end_inclusive	building_super_chain	cai_construction_system_category	cai_construction_system_category_group	unknown8	culture	unknown10	unknown11	unknown12	unknown13	unknown14	unknown15	unknown16	unknown17	unknown18	unknown19	unknown20	unknown21	unknown22	unknown23	unknown24	unknown25	unknown26	score_end_inclusive	score_or_score_start_inclusive	unknown29
		wh_main_dwf_resource_salt_1	wh_main_dwf_resource_salt_4			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90	
		wh_main_dwf_resource_salt_military	wh_main_dwf_resource_salt_military			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	180	
		wh_main_dwf_resource_timber_1	wh_main_dwf_resource_timber_4			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90	
		wh_main_dwf_settlement_major_1_coast	wh_main_dwf_settlement_major_5_coast			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_dwf_settlement_major_1_coast	wh_main_dwf_settlement_major_5_coast			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_dwf_settlement_major_1	wh_main_dwf_settlement_major_5			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_dwf_settlement_major_1	wh_main_dwf_settlement_major_5			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_dwf_settlement_minor_1_coast	wh_main_dwf_settlement_minor_3_coast			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_dwf_settlement_minor_1_coast	wh_main_dwf_settlement_minor_3_coast			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_dwf_settlement_minor_1	wh_main_dwf_settlement_minor_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_dwf_settlement_minor_1	wh_main_dwf_settlement_minor_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_dwf_slayer_1	wh_main_dwf_slayer_2			cai_military_group				-1	-1	0	0	0	0	0	0	0	0	320	340	320	340	0	0	300	240	
		wh_main_dwf_smith_1	wh_main_dwf_smith_3			cai_military_group				-1	-1	0	0	0	0	0	0	0	0	245	235	245	235	0	0	225	135	
		wh_main_dwf_tavern_1	wh_main_dwf_tavern_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	120	
		wh_main_dwf_trade_depot_1	wh_main_dwf_trade_depot_1			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_dwf_trade_depot_2	wh_main_dwf_trade_depot_2			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240	
		wh_main_dwf_wall_1	wh_main_dwf_wall_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	120	
		wh_main_dwf_workshop_1	wh_main_dwf_workshop_4			cai_military_group				-1	-1	0	0	0	0	0	0	0	0	320	220	320	220	0	0	300	120	
		wh_main_emp_barracks_1	wh_main_emp_barracks_3			cai_military_group				-1	-1	0	0	0	0	0	0	0	0	200	190	200	190	0	0	180	90	
		wh_main_emp_farm_basic_1	wh_main_emp_farm_basic_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	60	
		wh_main_emp_forges_1	wh_main_emp_forges_3			cai_military_group				-1	-1	0	0	0	0	0	0	0	0	320	280	320	280	0	0	300	180	
		wh_main_emp_garrison_1	wh_main_emp_garrison_2			cai_support_group				-1	-1	0	0	0	0	0	0	-1	0	0	50	0	50	0	0	200	100	
		wh_main_emp_industry_basic_1	wh_main_emp_industry_basic_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	120	
		wh_main_emp_outpostnorsca_major_1_coast	wh_main_emp_outpostnorsca_major_5_coast			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_emp_outpostnorsca_major_1_coast	wh_main_emp_outpostnorsca_major_5_coast			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_emp_outpostnorsca_major_1	wh_main_emp_outpostnorsca_major_5			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_emp_outpostnorsca_major_1	wh_main_emp_outpostnorsca_major_5			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_emp_outpostnorsca_minor_1_coast	wh_main_emp_outpostnorsca_minor_3_coast			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_emp_outpostnorsca_minor_1_coast	wh_main_emp_outpostnorsca_minor_3_coast			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_emp_outpostnorsca_minor_1	wh_main_emp_outpostnorsca_minor_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_emp_outpostnorsca_minor_1	wh_main_emp_outpostnorsca_minor_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_emp_port_1	wh_main_emp_port_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	60	
		wh_main_emp_resource_dyes_1	wh_main_emp_resource_dyes_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90	
		wh_main_emp_resource_furs_1	wh_main_emp_resource_furs_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90	
		wh_main_emp_resource_gold_1	wh_main_emp_resource_gold_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	240	
		wh_main_emp_resource_iron_1	wh_main_emp_resource_iron_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90	
		wh_main_emp_resource_iron_military	wh_main_emp_resource_iron_military			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	180	
		wh_main_emp_resource_marble_1	wh_main_emp_resource_marble_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90	
		wh_main_emp_resource_pastures_1	wh_main_emp_resource_pastures_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90	
		wh_main_emp_resource_pastures_military	wh_main_emp_resource_pastures_military			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	180	
		wh_main_emp_resource_pottery_1	wh_main_emp_resource_pottery_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90	
		wh_main_emp_resource_salt_1	wh_main_emp_resource_salt_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90	
		wh_main_emp_resource_timber_1	wh_main_emp_resource_timber_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90	
		wh_main_emp_resource_timber_military	wh_main_emp_resource_timber_military			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	180	
		wh_main_emp_resource_wine_1	wh_main_emp_resource_wine_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90	
		wh_main_emp_settlement_major_1_coast	wh_main_emp_settlement_major_5_coast			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_emp_settlement_major_1_coast	wh_main_emp_settlement_major_5_coast			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_emp_settlement_major_1	wh_main_emp_settlement_major_5			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_emp_settlement_major_1	wh_main_emp_settlement_major_5			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_emp_settlement_minor_1_coast	wh_main_emp_settlement_minor_3_coast			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_emp_settlement_minor_1_coast	wh_main_emp_settlement_minor_3_coast			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_emp_settlement_minor_1	wh_main_emp_settlement_minor_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_emp_settlement_minor_1	wh_main_emp_settlement_minor_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_emp_smiths_1	wh_main_emp_smiths_2			cai_military_group				-1	-1	0	0	0	0	0	0	0	0	160	120	120	90	40	30	120	90	
		wh_main_emp_stables_1	wh_main_emp_stables_3			cai_military_group				-1	-1	0	0	0	0	0	0	0	0	260	220	260	220	0	0	240	120	
		wh_main_emp_tavern_1	wh_main_emp_tavern_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	120	
		wh_main_emp_walls_1	wh_main_emp_walls_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	180	
		wh_main_emp_wizards_1	wh_main_emp_wizards_2			cai_military_group				0	0	200	200	200	200	0	0	0	0	200	160	150	120	50	40	400	400	
		wh_main_emp_worship_1	wh_main_emp_worship_3			cai_military_group				0	0	60	60	60	60	0	0	-1	-1	0	0	0	0	0	0	360	240	
		wh_main_grn_boars_1	wh_main_grn_boars_2			cai_military_group				-1	-1	0	0	0	0	0	0	0	0	260	280	260	280	0	0	240	180	
		wh_main_grn_boss_1	wh_main_grn_boss_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	120	
		wh_main_grn_farm_1	wh_main_grn_farm_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	60	
		wh_main_grn_forest_beasts_1	wh_main_grn_forest_beasts_3			cai_military_group				-1	-1	0	0	0	0	0	0	0	0	200	220	200	220	0	0	180	120	
		wh_main_grn_garrison_1	wh_main_grn_garrison_2			cai_support_group				-1	-1	0	0	0	0	0	0	-1	0	0	50	0	50	0	0	200	100	
		wh_main_grn_industry_1	wh_main_grn_industry_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	120	
		wh_main_grn_military_1	wh_main_grn_military_4			cai_military_group				-1	-1	0	0	0	0	0	0	0	0	250	190	250	190	0	0	240	90	
		wh_main_grn_monsters_1	wh_main_grn_monsters_2			cai_military_group				-1	-1	0	0	0	0	0	0	0	0	160	120	120	90	40	30	240	180	
		wh_main_grn_outpostnorsca_major_1_coast_skarsnik	wh_main_grn_outpostnorsca_major_5_coast_skarsnik			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_major_1_coast_skarsnik	wh_main_grn_outpostnorsca_major_5_coast_skarsnik			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_major_1_coast_wurrzag	wh_main_grn_outpostnorsca_major_5_coast_wurrzag			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_major_1_coast_wurrzag	wh_main_grn_outpostnorsca_major_5_coast_wurrzag			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_major_1_coast	wh_main_grn_outpostnorsca_major_5_coast			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_major_1_coast	wh_main_grn_outpostnorsca_major_5_coast			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_major_1_skarsnik	wh_main_grn_outpostnorsca_major_5_skarsnik			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_major_1_skarsnik	wh_main_grn_outpostnorsca_major_5_skarsnik			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_major_1_wurrzag	wh_main_grn_outpostnorsca_major_5_wurrzag			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_major_1_wurrzag	wh_main_grn_outpostnorsca_major_5_wurrzag			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_major_1	wh_main_grn_outpostnorsca_major_5			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_major_1	wh_main_grn_outpostnorsca_major_5			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_minor_1_coast_skarsnik	wh_main_grn_outpostnorsca_minor_3_coast_skarsnik			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_minor_1_coast_skarsnik	wh_main_grn_outpostnorsca_minor_3_coast_skarsnik			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_minor_1_coast_wurrzag	wh_main_grn_outpostnorsca_minor_3_coast_wurrzag			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_minor_1_coast_wurrzag	wh_main_grn_outpostnorsca_minor_3_coast_wurrzag			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_minor_1_coast	wh_main_grn_outpostnorsca_minor_3_coast			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_minor_1_coast	wh_main_grn_outpostnorsca_minor_3_coast			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_minor_1_skarsnik	wh_main_grn_outpostnorsca_minor_3_skarsnik			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_minor_1_skarsnik	wh_main_grn_outpostnorsca_minor_3_skarsnik			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_minor_1_wurrzag	wh_main_grn_outpostnorsca_minor_3_wurrzag			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_minor_1_wurrzag	wh_main_grn_outpostnorsca_minor_3_wurrzag			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_minor_1	wh_main_grn_outpostnorsca_minor_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_outpostnorsca_minor_1	wh_main_grn_outpostnorsca_minor_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	25	
		wh_main_grn_port_1	wh_main_grn_port_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	60	
		wh_main_grn_resource_gems_1	wh_main_grn_resource_gems_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	240	
		wh_main_grn_resource_gold_1	wh_main_grn_resource_gold_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	240	
		wh_main_grn_resource_iron_military	wh_main_grn_resource_iron_military			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	180	
		wh_main_grn_resource_pasture_furs_military	wh_main_grn_resource_pasture_furs_military			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	180	
		wh_main_grn_resource_timber_military	wh_main_grn_resource_timber_military			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	180	
		wh_main_grn_settlement_major_1_coast_skarsnik	wh_main_grn_settlement_major_5_coast_skarsnik			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_major_1_coast_skarsnik	wh_main_grn_settlement_major_5_coast_skarsnik			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_major_1_coast_wurrzag	wh_main_grn_settlement_major_5_coast_wurrzag			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_major_1_coast_wurrzag	wh_main_grn_settlement_major_5_coast_wurrzag			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_major_1_coast	wh_main_grn_settlement_major_5_coast			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_major_1_coast	wh_main_grn_settlement_major_5_coast			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_major_1_skarsnik	wh_main_grn_settlement_major_5_skarsnik			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_major_1_skarsnik	wh_main_grn_settlement_major_5_skarsnik			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_major_1_wurrzag	wh_main_grn_settlement_major_5_wurrzag			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_major_1_wurrzag	wh_main_grn_settlement_major_5_wurrzag			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_major_1	wh_main_grn_settlement_major_5			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_major_1	wh_main_grn_settlement_major_5			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_minor_1_coast_skarsnik	wh_main_grn_settlement_minor_3_coast_skarsnik			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_minor_1_coast_skarsnik	wh_main_grn_settlement_minor_3_coast_skarsnik			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_minor_1_coast_wurrzag	wh_main_grn_settlement_minor_3_coast_wurrzag			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_minor_1_coast_wurrzag	wh_main_grn_settlement_minor_3_coast_wurrzag			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_minor_1_coast	wh_main_grn_settlement_minor_3_coast			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_minor_1_coast	wh_main_grn_settlement_minor_3_coast			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_minor_1_skarsnik	wh_main_grn_settlement_minor_3_skarsnik			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_minor_1_skarsnik	wh_main_grn_settlement_minor_3_skarsnik			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_minor_1_wurrzag	wh_main_grn_settlement_minor_3_wurrzag			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_minor_1_wurrzag	wh_main_grn_settlement_minor_3_wurrzag			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_minor_1	wh_main_grn_settlement_minor_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_settlement_minor_1	wh_main_grn_settlement_minor_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_grn_shaman_1	wh_main_grn_shaman_2			cai_military_group				0	0	60	60	60	60	0	0	0	0	200	160	150	120	50	40	360	300	
		wh_main_grn_walls_1	wh_main_grn_walls_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	180	
		wh_main_grn_workshop_1	wh_main_grn_workshop_2			cai_support_group				0	0	60	60	60	60	0	0	0	0	160	160	120	120	40	40	240	240	
		wh_main_horde_chaos_dragon_ogres_1	wh_main_horde_chaos_dragon_ogres_2			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	240	
		wh_main_horde_chaos_dragon_ogres_1	wh_main_horde_chaos_dragon_ogres_2			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	240	
		wh_main_horde_chaos_forge_1	wh_main_horde_chaos_forge_2			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	180	
		wh_main_horde_chaos_forge_1	wh_main_horde_chaos_forge_2			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	180	
		wh_main_horde_chaos_giants_1	wh_main_horde_chaos_giants_1			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300	
		wh_main_horde_chaos_giants_1	wh_main_horde_chaos_giants_1			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300	
		wh_main_horde_chaos_knights_1	wh_main_horde_chaos_knights_2			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	240	
		wh_main_horde_chaos_knights_1	wh_main_horde_chaos_knights_2			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	240	
		wh_main_horde_chaos_magic_1	wh_main_horde_chaos_magic_2			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	180	
		wh_main_horde_chaos_magic_1	wh_main_horde_chaos_magic_2			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	180	
		wh_main_horde_chaos_marauders_1	wh_main_horde_chaos_marauders_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	60	
		wh_main_horde_chaos_marauders_1	wh_main_horde_chaos_marauders_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	60	
		wh_main_horde_chaos_settlement_1	wh_main_horde_chaos_settlement_5			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_horde_chaos_settlement_1	wh_main_horde_chaos_settlement_5			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_horde_chaos_trolls_1	wh_main_horde_chaos_trolls_1			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_horde_chaos_trolls_1	wh_main_horde_chaos_trolls_1			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_horde_chaos_warriors_1	wh_main_horde_chaos_warriors_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	120	
		wh_main_horde_chaos_warriors_1	wh_main_horde_chaos_warriors_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	120	
		wh_main_horde_chaos_weapons_1	wh_main_horde_chaos_weapons_2			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	240	
		wh_main_horde_chaos_weapons_1	wh_main_horde_chaos_weapons_2			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	240	
		wh_main_horde_savage_boars_1	wh_main_horde_savage_boars_1			cai_military_group				-1	-1	0	0	0	0	0	0	0	0	260	280	260	280	0	0	180	180	
		wh_main_horde_savage_farm_1	wh_main_horde_savage_farm_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	60	
		wh_main_horde_savage_industry_1	wh_main_horde_savage_industry_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	90	
		wh_main_horde_savage_military_1	wh_main_horde_savage_military_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	75	
		wh_main_horde_savage_monsters	wh_main_horde_savage_monsters			cai_military_group				-1	-1	0	0	0	0	0	0	0	0	160	120	120	90	40	30	180	180	
		wh_main_horde_savage_settlement_1	wh_main_horde_savage_settlement_3			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_horde_savage_settlement_1	wh_main_horde_savage_settlement_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120	
		wh_main_kislev_worship_1	wh_main_kislev_worship_2			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	60	
		wh_main_ksl_port_1	wh_main_ksl_port_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	60	
		wh_main_ksl_walls_1	wh_main_ksl_walls_3			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	180	
		wh_main_middenheim_worship_1	wh_main_middenheim_worship_2			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	60	
		wh_main_nor_garrison_1	wh_main_nor_garrison_2			cai_support_group				-1	-1	0	0	0	0	0	0	-1	0	0	50	0	50	0	0	150	100	
		wh_main_nor_military_1	wh_main_nor_military_3			cai_military_group				-1	-1	0	0	0	0	0	0	0	0	200	175	200	175	0	0	180	75	
		wh_main_nor_outpost_major_human_1_coast	wh_main_nor_outpost_major_human_3_coast			cai_military_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	35	25	
		wh_main_nor_outpost_major_human_1_coast	wh_main_nor_outpost_major_human_3_coast			cai_support_group				-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	35	25	
