cai_personalities_tables
18
agent_distribution_profile_key	agent_recruitment_profile_key	budget_policy_key	key	military_aggressiveness_policy	military_behavior_policy	reliability_policy_key	religious_conversion_policy	allowed_for_random_selection	diplomatic_component	strategic_component	cultural_component	deal_evaluation_component	deal_generation_component	construction_system_policy	task_management_system_task_generation_profile	negotiation_component	income_allocation_policy	occupation_decision_component	religious_component	empire_rivalry_component	religion_chanage_management_policy	tresspassing_component	agent_embed_profile	character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_passive_easy	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	default	default	defensive	passive	default_construction_system_policy	defensive_avoid_player_task_generator_profile	default	small_military_no_ovespend	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_passive_hard	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	default	default	defensive	passive	militarist_construction_system_policy	defensive_anti_player_task_generator_profile	default	peaceful	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_passive_noruins	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	default	default	defensive	passive	default_construction_system_policy	defensive_noruins_task_generator_profile	default	small_military_no_ovespend	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_passive_noruins_cowardly	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	cowardly	default	defensive	passive	default_construction_system_policy	defensive_noruins_task_generator_profile	default	small_military_no_ovespend	looter	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_passive_noruins_cowardly_easy	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	cowardly	default	defensive	passive	default_construction_system_policy	defensive_noruins_avoid_player_task_generator_profile	default	small_military_no_ovespend	looter	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_passive_noruins_cowardly_hard	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	cowardly	default	defensive	passive	militarist_construction_system_policy	defensive_noruins_anti_player_task_generator_profile	default	peaceful	looter	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_passive_noruins_easy	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	default	default	defensive	passive	default_construction_system_policy	defensive_noruins_avoid_player_task_generator_profile	default	small_military_no_ovespend	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_passive_noruins_hard	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	default	default	defensive	passive	militarist_construction_system_policy	defensive_noruins_anti_player_task_generator_profile	default	peaceful	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_passive_straightforward	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	default	default	straightforward	passive	default_construction_system_policy	defensive_task_generator_profile	default	small_military_no_ovespend	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_passive_straightforward_allied	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	default	anti_chaos	straightforward	passive	default_construction_system_policy	defensive_allied_task_generator_profile	default	small_military_no_ovespend	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_passive_straightforward_easy	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	default	default	straightforward	passive	default_construction_system_policy	defensive_avoid_player_task_generator_profile	default	small_military_no_ovespend	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_passive_straightforward_easy_allied	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	default	anti_chaos	straightforward	passive	default_construction_system_policy	defensive_allied_avoid_player_task_generator_profile	default	small_military_no_ovespend	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_passive_straightforward_hard	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	default	default	straightforward	passive	militarist_construction_system_policy	defensive_anti_player_task_generator_profile	default	peaceful	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_passive_straightforward_hard_allied	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	default	anti_chaos	straightforward	passive	militarist_construction_system_policy	defensive_allied_anti_player_task_generator_profile	default	peaceful	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_pirate	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	default	default	aggressive	default	default_construction_system_policy	aggressive_focused_overseas_attacker_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_pirate_destroyer	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	default	default	aggressive	default	default_construction_system_policy	aggressive_focused_overseas_attacker_task_generator_profile	default	default	destroyer	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_pirate_destroyer_easy	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	default	default	aggressive	default	default_construction_system_policy	aggressive_focused_overseas_attacker_avoid_player_task_generator_profile	default	peaceful	destroyer	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh2_pirate_destroyer_hard	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	default	default	aggressive	default	militarist_construction_system_policy	aggressive_focused_overseas_attacker_anti_player_task_generator_profile	default	militarist	destroyer	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_pirate_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	default	default	aggressive	default	default_construction_system_policy	aggressive_focused_overseas_attacker_avoid_player_task_generator_profile	default	peaceful	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh2_pirate_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	default	default	aggressive	default	militarist_construction_system_policy	aggressive_focused_overseas_attacker_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_reliable	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	default	default	default	reliable	default	default_construction_system_policy	default_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_reliable_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	default	default	default	reliable	default	default_construction_system_policy	default_avoid_player_task_generator_profile	default	peaceful	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh2_reliable_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	default	default	default	reliable	default	militarist_construction_system_policy	default_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_rogue	cai_pmap_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	aggressive_opportunist	default	aggressive	default	default_construction_system_policy	aggressive_raider_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_rogue_easy	cai_pmap_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	aggressive_opportunist	default	aggressive	default	default_construction_system_policy	aggressive_avoid_player_raider_task_generator_profile	default	peaceful	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh2_rogue_hard	cai_pmap_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	aggressive_opportunist	default	aggressive	default	militarist_construction_system_policy	aggressive_anti_player_raider_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
