cai_personality_group_overrides_tables
2
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5	unknown6
-2	wh_main_grn_necksnappers	wh_group_greenskins_noraze_hard	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_grn_necksnappers	wh_group_greenskins_noraze_hard	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_grn_necksnappers	wh_group_greenskins_noraze_hard	main_warhammer			
-3	wh_main_grn_necksnappers	wh_group_greenskins_noraze_hard	main_warhammer	wh_main_chs_chaos		
-3	wh_main_grn_necksnappers	wh_group_greenskins_noraze_hard	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_grn_necksnappers	wh_group_greenskins_noraze_hard	main_warhammer	wh_main_emp_empire		
-3	wh_main_grn_necksnappers	wh_group_greenskins_noraze_hard	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_grn_necksnappers	wh_group_greenskins_noraze_hard	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_grn_necksnappers	wh_group_greenskins_noraze_easy	main_warhammer			
1	wh_main_grn_necksnappers	wh_group_greenskins_noraze_easy	main_warhammer			
-2	wh_main_grn_orcs_of_the_bloody_hand	wh_group_greenskins_default_hard	main_warhammer			
-2	wh_main_grn_orcs_of_the_bloody_hand	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-2	wh_main_grn_orcs_of_the_bloody_hand	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_grn_orcs_of_the_bloody_hand	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-2	wh_main_grn_orcs_of_the_bloody_hand	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_grn_orcs_of_the_bloody_hand	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_grn_orcs_of_the_bloody_hand	wh_group_greenskins_default_hard	main_warhammer			
-3	wh_main_grn_orcs_of_the_bloody_hand	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-3	wh_main_grn_orcs_of_the_bloody_hand	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_grn_orcs_of_the_bloody_hand	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-3	wh_main_grn_orcs_of_the_bloody_hand	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_grn_orcs_of_the_bloody_hand	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_grn_orcs_of_the_bloody_hand	wh_group_greenskins_default_easy	main_warhammer			
1	wh_main_grn_orcs_of_the_bloody_hand	wh_group_greenskins_default_easy	main_warhammer			
-2	wh_main_grn_red_eye	wh_group_greenskins_default_hard	main_warhammer			
-2	wh_main_grn_red_eye	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-2	wh_main_grn_red_eye	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_grn_red_eye	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-2	wh_main_grn_red_eye	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_grn_red_eye	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_grn_red_eye	wh_group_greenskins_default_hard	main_warhammer			
-3	wh_main_grn_red_eye	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-3	wh_main_grn_red_eye	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_grn_red_eye	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-3	wh_main_grn_red_eye	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_grn_red_eye	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_grn_red_eye	wh_group_greenskins_default_easy	main_warhammer			
1	wh_main_grn_red_eye	wh_group_greenskins_default_easy	main_warhammer			
-2	wh_main_grn_red_fangs	wh_group_greenskins_default_hard	main_warhammer			
-2	wh_main_grn_red_fangs	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-2	wh_main_grn_red_fangs	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_grn_red_fangs	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-2	wh_main_grn_red_fangs	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_grn_red_fangs	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_grn_red_fangs	wh_group_greenskins_default_hard	main_warhammer			
-3	wh_main_grn_red_fangs	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-3	wh_main_grn_red_fangs	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_grn_red_fangs	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-3	wh_main_grn_red_fangs	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_grn_red_fangs	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_grn_red_fangs	wh_group_greenskins_default_easy	main_warhammer			
1	wh_main_grn_red_fangs	wh_group_greenskins_default_easy	main_warhammer			
-2	wh_main_grn_scabby_eye	wh_group_greenskins_default_hard	main_warhammer			
-2	wh_main_grn_scabby_eye	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-2	wh_main_grn_scabby_eye	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_grn_scabby_eye	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-2	wh_main_grn_scabby_eye	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_grn_scabby_eye	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_grn_scabby_eye	wh_group_greenskins_default_hard	main_warhammer			
-3	wh_main_grn_scabby_eye	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-3	wh_main_grn_scabby_eye	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_grn_scabby_eye	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-3	wh_main_grn_scabby_eye	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_grn_scabby_eye	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_grn_scabby_eye	wh_group_greenskins_default_easy	main_warhammer			
1	wh_main_grn_scabby_eye	wh_group_greenskins_default_easy	main_warhammer			
-2	wh_main_grn_skull-takerz	wh_group_greenskins_default_hard	main_warhammer			
-2	wh_main_grn_skull-takerz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-2	wh_main_grn_skull-takerz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_grn_skull-takerz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-2	wh_main_grn_skull-takerz	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_grn_skull-takerz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_grn_skull-takerz	wh_group_greenskins_default_hard	main_warhammer			
-3	wh_main_grn_skull-takerz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-3	wh_main_grn_skull-takerz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_grn_skull-takerz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-3	wh_main_grn_skull-takerz	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_grn_skull-takerz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_grn_skull-takerz	wh_group_greenskins_default_easy	main_warhammer			
1	wh_main_grn_skull-takerz	wh_group_greenskins_default_easy	main_warhammer			
-2	wh_main_grn_skullsmasherz	wh_group_greenskins_default_hard	main_warhammer			
-2	wh_main_grn_skullsmasherz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-2	wh_main_grn_skullsmasherz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_grn_skullsmasherz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-2	wh_main_grn_skullsmasherz	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_grn_skullsmasherz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_grn_skullsmasherz	wh_group_greenskins_default_hard	main_warhammer			
-3	wh_main_grn_skullsmasherz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-3	wh_main_grn_skullsmasherz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_grn_skullsmasherz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-3	wh_main_grn_skullsmasherz	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_grn_skullsmasherz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_grn_skullsmasherz	wh_group_greenskins_default_easy	main_warhammer			
1	wh_main_grn_skullsmasherz	wh_group_greenskins_default_easy	main_warhammer			
-2	wh_main_grn_teef_snatchaz	wh_group_greenskins_default_hard	main_warhammer			
-2	wh_main_grn_teef_snatchaz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-2	wh_main_grn_teef_snatchaz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_grn_teef_snatchaz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-2	wh_main_grn_teef_snatchaz	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_grn_teef_snatchaz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_grn_teef_snatchaz	wh_group_greenskins_default_hard	main_warhammer			
-3	wh_main_grn_teef_snatchaz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-3	wh_main_grn_teef_snatchaz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_grn_teef_snatchaz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-3	wh_main_grn_teef_snatchaz	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_grn_teef_snatchaz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_grn_teef_snatchaz	wh_group_greenskins_default_easy	main_warhammer			
1	wh_main_grn_teef_snatchaz	wh_group_greenskins_default_easy	main_warhammer			
-2	wh_main_grn_top_knotz	wh_group_greenskins_default_hard	main_warhammer			
-2	wh_main_grn_top_knotz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-2	wh_main_grn_top_knotz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-2	wh_main_grn_top_knotz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-2	wh_main_grn_top_knotz	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-2	wh_main_grn_top_knotz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
-2	wh_main_grn_top_knotz	wh2_group_greenskins_survivor_hard	wh2_main_great_vortex			
-3	wh_main_grn_top_knotz	wh_group_greenskins_default_hard	main_warhammer			
-3	wh_main_grn_top_knotz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_chs_chaos		
-3	wh_main_grn_top_knotz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_dwf_dwarfs		
-3	wh_main_grn_top_knotz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_emp_empire		
-3	wh_main_grn_top_knotz	wh_group_greenskins_default_hard_against_greenskins	main_warhammer	wh_main_grn_greenskins		
-3	wh_main_grn_top_knotz	wh_group_greenskins_default_hard_more_subordinate	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_grn_top_knotz	wh2_group_greenskins_survivor_hard	wh2_main_great_vortex			
0	wh_main_grn_top_knotz	wh_group_greenskins_default_easy	main_warhammer			
1	wh_main_grn_top_knotz	wh_group_greenskins_default_easy	main_warhammer			
1	wh_main_grn_top_knotz	wh2_group_greenskins_survivor_easy	wh2_main_great_vortex			
-2	wh_main_ksl_kislev	wh_group_empire_default_hard	main_warhammer			
-3	wh_main_ksl_kislev	wh_group_empire_default_hard	main_warhammer			
0	wh_main_ksl_kislev	wh_group_teb_default_easy	main_warhammer			
1	wh_main_ksl_kislev	wh_group_teb_default_easy	main_warhammer			
-3	wh_main_nor_aesling	wh_group_norsca_default	main_warhammer			
-3	wh_main_nor_baersonling	wh_group_norsca_default	main_warhammer			
-3	wh_main_nor_bjornling	wh_group_norsca_default	main_warhammer			
-3	wh_main_nor_graeling	wh_group_norsca_default	main_warhammer			
-3	wh_main_nor_sarl	wh_group_norsca_default	main_warhammer			
-1	wh_main_nor_skaeling	wh_group_norsca_start_aggressive	main_warhammer	wh_main_chs_chaos		
-2	wh_main_nor_skaeling	wh_group_norsca_default_hard	main_warhammer			
-2	wh_main_nor_skaeling	wh_group_norsca_start_aggressive_hard	main_warhammer	wh_main_chs_chaos		
-2	wh_main_nor_skaeling	wh2_group_norsca_default_hard	wh2_main_great_vortex			
-3	wh_main_nor_skaeling	wh_group_norsca_default_hard	main_warhammer			
-3	wh_main_nor_skaeling	wh_group_norsca_start_aggressive_hard	main_warhammer	wh_main_chs_chaos		
-3	wh_main_nor_skaeling	wh2_group_norsca_default_hard	wh2_main_great_vortex			
0	wh_main_nor_skaeling	wh_group_norsca_default_easy	main_warhammer			
0	wh_main_nor_skaeling	wh_group_norsca_start_aggressive_easy	main_warhammer	wh_main_chs_chaos		
1	wh_main_nor_skaeling	wh_group_norsca_default_easy	main_warhammer			
1	wh_main_nor_skaeling	wh_group_norsca_start_aggressive_easy	main_warhammer	wh_main_chs_chaos		
1	wh_main_nor_skaeling	wh2_group_norsca_default_easy	wh2_main_great_vortex			
-1	wh_main_nor_varg	wh_group_norsca_start_aggressive	main_warhammer	wh_main_chs_chaos		
-2	wh_main_nor_varg	wh_group_norsca_default_hard	main_warhammer			
-2	wh_main_nor_varg	wh_group_norsca_start_aggressive_hard	main_warhammer	wh_main_chs_chaos		
-3	wh_main_nor_varg	wh_group_norsca_default_hard	main_warhammer			
-3	wh_main_nor_varg	wh_group_norsca_start_aggressive_hard	main_warhammer	wh_main_chs_chaos		
0	wh_main_nor_varg	wh_group_norsca_default_easy	main_warhammer			
0	wh_main_nor_varg	wh_group_norsca_start_aggressive_easy	main_warhammer	wh_main_chs_chaos		
1	wh_main_nor_varg	wh_group_norsca_default_easy	main_warhammer			
1	wh_main_nor_varg	wh_group_norsca_start_aggressive_easy	main_warhammer	wh_main_chs_chaos		
-2	wh_main_teb_border_princes	wh_group_empire_default_hard	main_warhammer			
-3	wh_main_teb_border_princes	wh_group_empire_default_hard	main_warhammer			
0	wh_main_teb_border_princes	wh_group_teb_default_easy	main_warhammer			
1	wh_main_teb_border_princes	wh_group_teb_default_easy	main_warhammer			
-2	wh_main_teb_estalia	wh_group_empire_default_hard	main_warhammer			
-3	wh_main_teb_estalia	wh_group_empire_default_hard	main_warhammer			
0	wh_main_teb_estalia	wh_group_teb_default_easy	main_warhammer			
1	wh_main_teb_estalia	wh_group_teb_default_easy	main_warhammer			
-2	wh_main_teb_tilea	wh_group_empire_default_hard	main_warhammer			
-3	wh_main_teb_tilea	wh_group_empire_default_hard	main_warhammer			
0	wh_main_teb_tilea	wh_group_teb_default_easy	main_warhammer			
1	wh_main_teb_tilea	wh_group_teb_default_easy	main_warhammer			
-2	wh_main_vmp_mousillon	wh_group_vampires_default_hard	main_warhammer			
-2	wh_main_vmp_mousillon	wh_group_vampires_default_hard_against_vampire_factions	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_vmp_mousillon	wh_group_vampires_default_hard	main_warhammer			
-3	wh_main_vmp_mousillon	wh_group_vampires_default_hard_against_vampire_factions	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_vmp_mousillon	wh_group_vampires_default_easy	main_warhammer			
1	wh_main_vmp_mousillon	wh_group_vampires_default_easy	main_warhammer			
-2	wh_main_vmp_rival_sylvanian_vamps	wh_group_vampires_default_hard	main_warhammer			
-2	wh_main_vmp_rival_sylvanian_vamps	wh_group_vampires_default_hard_against_vampire_factions	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_vmp_rival_sylvanian_vamps	wh_group_vampires_default_hard	main_warhammer			
-3	wh_main_vmp_rival_sylvanian_vamps	wh_group_vampires_default_hard_against_vampire_factions	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_vmp_rival_sylvanian_vamps	wh_group_vampires_default_easy	main_warhammer			
1	wh_main_vmp_rival_sylvanian_vamps	wh_group_vampires_default_easy	main_warhammer			
-2	wh_main_vmp_schwartzhafen	wh_group_vampires_default_hard_against_vampire_factions	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_vmp_schwartzhafen	wh_group_vampires_default_hard	main_warhammer			
-3	wh_main_vmp_schwartzhafen	wh_group_vampires_default_hard_against_vampire_factions	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_vmp_schwartzhafen	wh_group_vampires_default_easy	main_warhammer			
1	wh_main_vmp_schwartzhafen	wh_group_vampires_default_easy	main_warhammer			
-2	wh_main_vmp_vampire_counts	wh_group_vampires_default_hard	main_warhammer			
-2	wh_main_vmp_vampire_counts	wh_group_vampires_default_hard_against_vampire_factions	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_vmp_vampire_counts	wh_group_vampires_default_hard	main_warhammer			
-3	wh_main_vmp_vampire_counts	wh_group_vampires_default_hard_against_vampire_factions	main_warhammer	wh_main_vmp_vampire_counts		
-2	wh_main_vmp_waldenhof	wh_group_vampires_default_hard	main_warhammer			
-2	wh_main_vmp_waldenhof	wh_group_vampires_default_hard_against_vampire_factions	main_warhammer	wh_main_vmp_vampire_counts		
-3	wh_main_vmp_waldenhof	wh_group_vampires_default_hard	main_warhammer			
-3	wh_main_vmp_waldenhof	wh_group_vampires_default_hard_against_vampire_factions	main_warhammer	wh_main_vmp_vampire_counts		
0	wh_main_vmp_waldenhof	wh_group_vampires_default_easy	main_warhammer			
1	wh_main_vmp_waldenhof	wh_group_vampires_default_easy	main_warhammer			
