building_culture_variants_tables
4
building	culture	battlefield_building	artpiece	artpiece_animated	faction	disables	flavour	display_tooltip
wh2_main_special_fortress_gate_eagle_hef_5		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_hef_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_eagle_skaven_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_skaven_2		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_skaven_3		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_skaven_4		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_skaven_5		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_skaven_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_eagle_untainted_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_untainted_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle		wh2_main_def_cult_of_pleasure	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_untainted_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle		wh2_main_def_cult_of_pleasure_separatists	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_untainted_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle		wh2_main_def_ssildra_tor	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_untainted_2		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_untainted_2		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle		wh2_main_def_cult_of_pleasure	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_untainted_2		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle		wh2_main_def_cult_of_pleasure_separatists	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_untainted_2		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle		wh2_main_def_ssildra_tor	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_untainted_3		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_untainted_3		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle		wh2_main_def_cult_of_pleasure	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_untainted_3		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle		wh2_main_def_cult_of_pleasure_separatists	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_untainted_3		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle		wh2_main_def_ssildra_tor	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_untainted_4		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_untainted_4		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle		wh2_main_def_cult_of_pleasure	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_untainted_4		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle		wh2_main_def_cult_of_pleasure_separatists	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_untainted_4		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle		wh2_main_def_ssildra_tor	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_untainted_5		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_untainted_5		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle		wh2_main_def_cult_of_pleasure	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_untainted_5		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle		wh2_main_def_cult_of_pleasure_separatists	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_untainted_5		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle		wh2_main_def_ssildra_tor	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_untainted_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_eagle_untainted_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin		wh2_main_def_cult_of_pleasure	True	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_eagle_untainted_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin		wh2_main_def_cult_of_pleasure_separatists	True	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_eagle_untainted_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin		wh2_main_def_ssildra_tor	True	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_eagle_vmp_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_vmp_2		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_vmp_3		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_vmp_4		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_vmp_5		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_vmp_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_eagle_wef_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_eagle_wef_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_griffon_chaos_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_cult_of_pleasure	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_chaos_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_cult_of_pleasure_separatists	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_chaos_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_ssildra_tor	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_chaos_2		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_cult_of_pleasure	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_chaos_2		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_cult_of_pleasure_separatists	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_chaos_2		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_ssildra_tor	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_chaos_3		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_cult_of_pleasure	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_chaos_3		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_cult_of_pleasure_separatists	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_chaos_3		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_ssildra_tor	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_chaos_4		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_cult_of_pleasure	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_chaos_4		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_cult_of_pleasure_separatists	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_chaos_4		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_ssildra_tor	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_chaos_5		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_cult_of_pleasure	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_chaos_5		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_cult_of_pleasure_separatists	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_chaos_5		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_ssildra_tor	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_chaos_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin		wh2_main_def_cult_of_pleasure	False	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_griffon_chaos_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin		wh2_main_def_cult_of_pleasure_separatists	False	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_griffon_chaos_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin		wh2_main_def_ssildra_tor	False	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_griffon_hef_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_hef_2		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_hef_3		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_hef_4		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_hef_5		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_hef_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_griffon_skaven_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_skaven_2		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_skaven_3		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_skaven_4		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_skaven_5		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_skaven_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_griffon_untainted_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_untainted_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_cult_of_pleasure	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_untainted_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_cult_of_pleasure_separatists	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_untainted_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_ssildra_tor	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_untainted_2		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_untainted_2		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_cult_of_pleasure	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_untainted_2		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_cult_of_pleasure_separatists	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_untainted_2		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_ssildra_tor	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_untainted_3		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_untainted_3		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_cult_of_pleasure	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_untainted_3		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_cult_of_pleasure_separatists	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_untainted_3		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_ssildra_tor	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_untainted_4		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_untainted_4		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_cult_of_pleasure	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_untainted_4		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_cult_of_pleasure_separatists	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_untainted_4		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_ssildra_tor	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_untainted_5		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_untainted_5		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_cult_of_pleasure	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_untainted_5		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_cult_of_pleasure_separatists	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_untainted_5		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon		wh2_main_def_ssildra_tor	True	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_untainted_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_griffon_untainted_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin		wh2_main_def_cult_of_pleasure	True	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_griffon_untainted_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin		wh2_main_def_cult_of_pleasure_separatists	True	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_griffon_untainted_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin		wh2_main_def_ssildra_tor	True	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_griffon_vmp_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_vmp_2		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_vmp_3		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_vmp_4		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_vmp_5		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_vmp_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_griffon_wef_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon			False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_griffon_wef_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_phoenix_chaos_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_phoenix		wh2_main_def_cult_of_pleasure	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_phoenix_chaos_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_phoenix		wh2_main_def_cult_of_pleasure_separatists	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_phoenix_chaos_1		wh_main_PLACEHOLDER	high_elves_fortress_gate_phoenix		wh2_main_def_ssildra_tor	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_phoenix_chaos_2		wh_main_PLACEHOLDER	high_elves_fortress_gate_phoenix		wh2_main_def_cult_of_pleasure	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_phoenix_chaos_2		wh_main_PLACEHOLDER	high_elves_fortress_gate_phoenix		wh2_main_def_cult_of_pleasure_separatists	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_phoenix_chaos_2		wh_main_PLACEHOLDER	high_elves_fortress_gate_phoenix		wh2_main_def_ssildra_tor	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_phoenix_chaos_3		wh_main_PLACEHOLDER	high_elves_fortress_gate_phoenix		wh2_main_def_cult_of_pleasure	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_phoenix_chaos_3		wh_main_PLACEHOLDER	high_elves_fortress_gate_phoenix		wh2_main_def_cult_of_pleasure_separatists	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_phoenix_chaos_3		wh_main_PLACEHOLDER	high_elves_fortress_gate_phoenix		wh2_main_def_ssildra_tor	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_phoenix_chaos_4		wh_main_PLACEHOLDER	high_elves_fortress_gate_phoenix		wh2_main_def_cult_of_pleasure	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_phoenix_chaos_4		wh_main_PLACEHOLDER	high_elves_fortress_gate_phoenix		wh2_main_def_cult_of_pleasure_separatists	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_phoenix_chaos_4		wh_main_PLACEHOLDER	high_elves_fortress_gate_phoenix		wh2_main_def_ssildra_tor	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_phoenix_chaos_5		wh_main_PLACEHOLDER	high_elves_fortress_gate_phoenix		wh2_main_def_cult_of_pleasure	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_phoenix_chaos_5		wh_main_PLACEHOLDER	high_elves_fortress_gate_phoenix		wh2_main_def_cult_of_pleasure_separatists	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_phoenix_chaos_5		wh_main_PLACEHOLDER	high_elves_fortress_gate_phoenix		wh2_main_def_ssildra_tor	False	wh2_main_special_fortress_gate	True
wh2_main_special_fortress_gate_phoenix_chaos_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin		wh2_main_def_cult_of_pleasure	False	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_phoenix_chaos_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin		wh2_main_def_cult_of_pleasure_separatists	False	wh_main_settlement_major_ruin	True
wh2_main_special_fortress_gate_phoenix_chaos_ruins		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin		wh2_main_def_ssildra_tor	False	wh_main_settlement_major_ruin	True
