battlefield_buildings_tables
20
key	category	model	audio_material	hitpoints	gun_type	onscreen_name	ignition_threshold	radar_icon	fortwall_penetration_chance	visible_in_public_ted	collision_3d	unknown12	destruct_thresholds	unknown14	unknown15	unknown16	unknown17	unknown18
dwf_wall_tower	fort_tower	dwf_wall_tower	rock	10000	wh_tower_dwf_bullet	fort_tower	100	tower.tga	0	False	True	False		1	False	wooden_floor	False	False
dwf_wall_tower_01	fort_tower	dwf_wall_tower	rock	10000	wh_tower_dwf_bullet_improved	fort_tower	100	tower.tga	0	False	True	False		1	False	wooden_floor	False	False
dwf_wall_tower_02	fort_tower	dwf_wall_tower	rock	10000	wh_tower_dwf_cannon_ball	fort_tower	100	tower.tga	0	False	True	False		1	False	wooden_floor	False	False
dwf_wall_tower_03	fort_tower	dwf_wall_tower	rock	10000	wh_tower_dwf_fused_beer_keg	fort_tower	100	tower.tga	0	False	True	False		1	False	wooden_floor	False	False
dwf_wall_tower_standard	generic	dwf_wall_tower_standard	rock	15000			100		0	False	True	False		1	False	rock	False	False
dwf_wooden_box	generic	dwf_wooden_box	rock	15			100		1	False	True	False		1	False	rock	False	False
dwf_wooden_cart	generic	dwf_wooden_cart	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_awnings01	incidental	emp_awnings01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
emp_awnings02	incidental	emp_awnings02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
emp_bridge_01	incidental	emp_bridge_01	rock	100			100		1	False	True	False		1	True	wooden_floor	False	False
emp_bridge_02	incidental	emp_bridge_02	rock	100			100		1	False	True	False		1	True	wooden_floor	False	False
emp_bridge_03	incidental	emp_bridge_03	rock	100			100		1	False	True	False		1	True	wooden_floor	False	False
emp_death_statue_01	generic	emp_death_statue_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_death_statue_02	generic	emp_death_statue_02	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_death_statue_03	generic	emp_death_statue_03	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_flag01	incidental	emp_flag01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
emp_flag02	incidental	emp_flag02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
emp_grd_wooden_support_straight_01	generic	emp_grd_wooden_support_straight_01	rock	500			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_cren	generic	emp_hero_add_cren	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_door_01	generic	emp_hero_add_door_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_door_02	generic	emp_hero_add_door_02	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_door_03	generic	emp_hero_add_door_03	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_emb_01	generic	emp_hero_add_emb_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_lft_02	generic	emp_hero_add_lft_02	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_lft_03	generic	emp_hero_add_lft_03	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_lft_04	generic	emp_hero_add_lft_04	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_lft_05	generic	emp_hero_add_lft_05	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_lft_06	generic	emp_hero_add_lft_06	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_pln_01	generic	emp_hero_add_pln_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_pln_02	generic	emp_hero_add_pln_02	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_pole_01	generic	emp_hero_add_pole_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_robe_01	generic	emp_hero_add_robe_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_robe_02	generic	emp_hero_add_robe_02	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_robe_03	generic	emp_hero_add_robe_03	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_robe_04	generic	emp_hero_add_robe_04	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_robe_05	generic	emp_hero_add_robe_05	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_robe_06	generic	emp_hero_add_robe_06	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_robe_07	generic	emp_hero_add_robe_07	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_robe_08	generic	emp_hero_add_robe_08	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_robe_09	generic	emp_hero_add_robe_09	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_sgn_01	generic	emp_hero_add_sgn_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_sgn_02	generic	emp_hero_add_sgn_02	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_sgn_03	generic	emp_hero_add_sgn_03	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_sgn_04	generic	emp_hero_add_sgn_04	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_shi_01	generic	emp_hero_add_shi_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_shi_02	generic	emp_hero_add_shi_02	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_skull_01	generic	emp_hero_add_skull_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_skull_02	generic	emp_hero_add_skull_02	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_win_02	generic	emp_hero_add_win_02	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_win_03	generic	emp_hero_add_win_03	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_win_04	generic	emp_hero_add_win_04	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_add_win_06	generic	emp_hero_add_win_06	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_base_01	generic	emp_hero_base_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_block_01	generic	emp_hero_block_01	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_block_02	generic	emp_hero_block_02	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_block_03	generic	emp_hero_block_03	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_gate_01	generic	emp_hero_gate_01	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_gate_02	generic	emp_hero_gate_02	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_gate_03	generic	emp_hero_gate_03	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_gate_04	generic	emp_hero_gate_04	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_gyro_01	generic	emp_hero_gyro_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_observ_01	generic	emp_hero_observ_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_port_01	generic	emp_hero_port_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_skullmance_01	generic	emp_hero_skullmance_01	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_skullmance_02	generic	emp_hero_skullmance_02	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_tower_01	generic	emp_hero_tower_01	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_tower_02	generic	emp_hero_tower_02	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_tower_03	generic	emp_hero_tower_03	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_tower_04	generic	emp_hero_tower_04	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_tower_05	generic	emp_hero_tower_05	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_tower_06	generic	emp_hero_tower_06	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_tower_07	generic	emp_hero_tower_07	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_tower_08	generic	emp_hero_tower_08	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_tower_small_01	generic	emp_hero_tower_small_01	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_towercap_01	generic	emp_hero_towercap_01	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_towercap_02	generic	emp_hero_towercap_02	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_towercap_03	generic	emp_hero_towercap_03	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_towercap_04	generic	emp_hero_towercap_04	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_towercap_05	generic	emp_hero_towercap_05	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_towercap_06	generic	emp_hero_towercap_06	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_towercap_07	generic	emp_hero_towercap_07	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_hero_wall_01	generic	emp_hero_wall_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_wall_02	generic	emp_hero_wall_02	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_wall_03	generic	emp_hero_wall_03	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_hero_wall_03_sloped_in	generic	emp_hero_wall_03_sloped_in	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
emp_hero_wall_03_sloped_out	generic	emp_hero_wall_03_sloped_out	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
emp_hero_wall_04	generic	emp_hero_wall_04	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
emp_hero_wall_05	generic	emp_hero_wall_05	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
emp_infield_add_04	generic	emp_infield_add_04	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_infield_add_05	generic	emp_infield_add_05	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_infield_add_06	generic	emp_infield_add_06	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_infield_balc_01	generic	emp_infield_balc_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_infield_balc_03	generic	emp_infield_balc_03	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_infield_chimey_01	generic	emp_infield_chimey_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_infield_chimey_02	generic	emp_infield_chimey_02	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_infield_drain_01	generic	emp_infield_drain_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_infield_gatehouse_01	generic	emp_infield_gatehouse_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_infield_house_01	generic	emp_infield_house_01	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_infield_house_02	generic	emp_infield_house_02	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_infield_house_03	generic	emp_infield_house_03	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_infield_house_04	generic	emp_infield_house_04	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_infield_house_05	generic	emp_infield_house_05	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_infield_house_06	generic	emp_infield_house_06	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_infield_house_07	generic	emp_infield_house_07	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_infield_house_08	generic	emp_infield_house_08	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_infield_house_09	generic	emp_infield_house_09	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_infield_house_10	generic	emp_infield_house_10	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_infield_loft_02	generic	emp_infield_loft_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
emp_infield_ptrap_01	incidental	emp_infield_ptrap_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_infield_ptrap_02	incidental	emp_infield_ptrap_02	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_infield_ptrap_03	incidental	emp_infield_ptrap_03	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_infield_shop_01	generic	emp_infield_shop_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_infield_stairs_01	generic	emp_infield_stairs_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
emp_infield_step_01	generic	emp_infield_step_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_infield_terrace_01	generic	emp_infield_terrace_01	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_infield_terrace_02	generic	emp_infield_terrace_02	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_infield_terrace_03	generic	emp_infield_terrace_03	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_infield_terrace_04	generic	emp_infield_terrace_04	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_infield_terrace_05	generic	emp_infield_terrace_05	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_infield_terrace_06	generic	emp_infield_terrace_06	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_infield_terrace_07	generic	emp_infield_terrace_07	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_infield_walkway_01	generic	emp_infield_walkway_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_infield_wind_01	generic	emp_infield_wind_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_ironcross01	incidental	emp_ironcross01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
emp_landscape_01	generic	emp_landscape_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_landscape_03	generic	emp_landscape_03	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_mountain_a	generic	emp_mountain_a	rock	500			100		1	False	True	False		1	False	rock	False	False
emp_mountain_b	generic	emp_mountain_b	rock	500			100		1	False	True	False		1	False	rock	False	False
emp_mountain_c	generic	emp_mountain_c	rock	500			100		1	False	True	False		1	False	rock	False	False
emp_mtn_cliff_a	generic	emp_mtn_cliff_a	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
emp_mtn_cliff_b	generic	emp_mtn_cliff_b	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
emp_mtn_rock_a	generic	emp_mtn_rock_a	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
emp_mtn_rock_b	generic	emp_mtn_rock_b	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
emp_mtn_rock_c	generic	emp_mtn_rock_c	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
emp_outfield_struc_wall_01	generic	emp_outfield_struc_wall_01	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_outfield_struc_wall_01_arched	generic	emp_outfield_struc_wall_01_arched	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_outfield_struc_wall_01_arched_02	generic	emp_outfield_struc_wall_01_arched_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	True
emp_outfield_struc_wall_02	generic	emp_outfield_struc_wall_02	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_outfield_struc_wall_03	generic	emp_outfield_struc_wall_03	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_outfield_struc_wall_04	generic	emp_outfield_struc_wall_04	rock	15			100		1	False	True	False		1	False	wooden_floor	False	True
emp_outfield_struc_wall_house_01	generic	emp_outfield_struc_wall_house_01	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_outfield_struc_wall_house_02	generic	emp_outfield_struc_wall_house_02	rock	15			100		1	False	True	False		1	False	rock	False	True
emp_pick_a	generic	emp_pick_a	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
emp_rocklrg_01	generic	emp_rocklrg_01	rock	500			100		1	False	True	False		1	False	rock	False	False
emp_rocklrg_02	generic	emp_rocklrg_02	rock	500			100		1	False	True	False		1	False	rock	False	False
emp_rockmed_01	generic	emp_rockmed_01	rock	500			100		1	False	True	False		1	False	rock	False	False
emp_rockmed_02	generic	emp_rockmed_02	rock	500			100		1	False	True	False		1	False	rock	False	False
emp_rocksml_01	generic	emp_rocksml_01	rock	500			100		1	False	True	False		1	False	rock	False	False
emp_rural_01	generic	emp_rural_01	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_rural_02	generic	emp_rural_02	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_rural_03	generic	emp_rural_03	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_rural_04	generic	emp_rural_04	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_rural_05	generic	emp_rural_05	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_rural_06	generic	emp_rural_06	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_rural_07	generic	emp_rural_07	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_rural_08	generic	emp_rural_08	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_rural_09	generic	emp_rural_09	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_rural_10	generic	emp_rural_10	rock	15			100		1	False	True	False		1	False	rock	False	False
emp_rural_11	generic	emp_rural_11	rock	15			100		1	False	True	False		1	False	rock	False	False
