ancillary_to_effects_tables
0
ancillary	effect	effect_scope	value
wh_main_anc_weapon_the_slayer_of_kings	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_main_anc_weapon_the_slayer_of_kings	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_main_anc_weapon_the_slayer_of_kings	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10
wh_main_anc_weapon_the_slayer_of_kings	wh_main_effect_religion_conversion_chaos	character_to_character_own_provincetext	5
wh_main_anc_weapon_the_sword_of_couronne	wh_main_effect_ability_enable_the_sword_of_couronne	character_to_character_own	1
wh_main_anc_weapon_the_sword_of_couronne	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_the_sword_of_couronne	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_main_anc_weapon_the_sword_of_couronne	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh_main_anc_weapon_the_sword_of_couronne	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_main_anc_weapon_the_sword_of_couronne	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10
wh_main_anc_weapon_the_sword_of_couronne	wh_main_effect_force_all_campaign_upkeep	general_to_force_own	-5
wh_main_anc_weapon_tormentor_sword	wh_main_effect_ability_enable_tormentor_sword	character_to_character_own	1
wh_main_anc_weapon_tormentor_sword	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_warrior_bane	wh_main_effect_ability_enable_warrior_bane	character_to_character_own	1
wh_pro01_anc_armour_armour_of_glimril_scales	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_pro01_anc_armour_armour_of_glimril_scales	wh_main_effect_character_stat_mod_armour	character_to_character_own	8
wh_pro01_anc_armour_armour_of_glimril_scales	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh_pro01_anc_armour_armour_of_glimril_scales	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh_pro01_anc_armour_armour_of_glimril_scales	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	10
wh_pro01_anc_armour_armour_of_glimril_scales	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1
wh_pro01_anc_enchanted_item_rune_helm_of_zhufbar	wh_main_effect_character_stat_mod_armour	character_to_character_own	3
wh_pro01_anc_enchanted_item_rune_helm_of_zhufbar	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	5
wh_pro01_anc_enchanted_item_rune_helm_of_zhufbar	wh_main_effect_general_mod_tunnel_interception_chance	character_to_character_own	10
wh_pro01_anc_enchanted_item_rune_helm_of_zhufbar	wh_pro01_effect_ability_enable_rune_helm_of_zhufbar	character_to_character_own	1
wh_pro01_anc_rune_rune_of_fury	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	5
wh_pro01_anc_rune_rune_of_might	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	6
wh_pro01_anc_rune_rune_of_parrying	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh_pro01_anc_rune_rune_of_striking	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_pro01_anc_talisman_cloak_of_valaya	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_pro01_anc_talisman_cloak_of_valaya	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh_pro01_anc_talisman_cloak_of_valaya	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	25
wh_pro01_anc_talisman_cloak_of_valaya	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	5
wh_pro01_anc_talisman_cloak_of_valaya	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	5
wh_pro01_anc_weapon_the_rune_axe_of_grombrindal	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_pro01_anc_weapon_the_rune_axe_of_grombrindal	wh_main_effect_character_stat_mod_ap_damage	character_to_character_own	13
wh_pro01_anc_weapon_the_rune_axe_of_grombrindal	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	10
wh_pro01_anc_weapon_the_rune_axe_of_grombrindal	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_pro01_anc_weapon_the_rune_axe_of_grombrindal	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10
wh_pro01_anc_weapon_the_rune_axe_of_grombrindal	wh_main_effect_force_all_campaign_upkeep	general_to_force_own	-5
wh_pro01_anc_weapon_the_rune_axe_of_grombrindal	wh_pro01_effect_ability_enable_rune_axe_of_grombrindal	character_to_character_own	1
wh_pro02_anc_enchanted_item_blood_chalice_of_bathori	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-15
wh_pro02_anc_enchanted_item_blood_chalice_of_bathori	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh_pro02_anc_enchanted_item_blood_chalice_of_bathori	wh_main_effect_character_wound_recovery_time_mod	faction_to_character_own_factionwide	-1
wh_pro02_anc_enchanted_item_blood_chalice_of_bathori	wh_main_effect_force_all_campaign_replenishment_rate	general_to_force_own	8
wh_pro02_anc_enchanted_item_blood_chalice_of_bathori	wh_pro02_effect_ability_enable_blood_chalice_of_bathori	character_to_character_own	1
