land_units_tables
43
accuracy	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	historical_description_text	key	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strenghts_weaknesses_text	supports_first_person	training_level	officer	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	reload	loose_spacing	selected_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flames	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missiles	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion
15	wh2_main_body_20	2100	inf_ranged	14	inf_mis	13	71	wh2_main_unit_long_text_skv_inf_gutter_runners_0	wh2_main_skv_inf_gutter_runners_0	hu17_skaven_dual_claw_and_throwing_stars	wh2_main_skv_infantry_fast_360	25	25	56	55		0		0	wh2_main_skv_claw_blade	wh2_main_skv_throwing_star_gutter_runners	5	none	wh2_main_unit_short_text_skv_inf_gutter_runners_0	wh2_main_inf_chaotic_formation	placeholder	False	well_trained	A_blank_record			True	40	1500	0	wh_guerrilla_stalk_mountedFireMove	60	80	10	False	vo_sel_skv_Gutterrunners	vo_sel_generic	vo_sel_culture	0.8	10	small	0	12	0	0	0	30	0	0	ranged_stalkers_flanker_harasser	True	False	False
15	wh2_main_body_20	2100	inf_ranged	14	inf_mis	13	71	wh2_main_unit_long_text_skv_inf_gutter_runners_1	wh2_main_skv_inf_gutter_runners_1	hu17_skaven_dual_claw_and_throwing_stars	wh2_main_skv_infantry_fast_360	26	24	56	55		0		0	wh2_main_skv_claw_blade_poison	wh2_main_skv_throwing_star_gutter_runners_poison	5	none	wh2_main_unit_short_text_skv_inf_gutter_runners_1	wh2_main_inf_chaotic_formation	placeholder	False	well_trained	A_blank_record			True	40	1500	0	wh_guerrilla_stalk_mountedFireMove	60	80	10	False	vo_sel_skv_Gutterrunners	vo_sel_generic	vo_sel_culture	0.8	10	small	0	12	0	0	0	30	0	0	ranged_stalkers_flanker_harasser	True	False	False
10	wh2_main_body_10	2100	inf_ranged	12	inf_mis	13	71	wh2_main_unit_long_text_skv_inf_night_runners_0	wh2_main_skv_inf_night_runners_0	hu17_skaven_sword_throwing_stars	wh2_main_skv_infantry_fast_360	24	17	48	55		0		0	wh2_main_skv_sword	wh2_main_skv_throwing_stars	5	none	wh2_main_unit_short_text_skv_inf_night_runners_0	wh2_main_inf_chaotic_formation	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_guerrilla_hideForest_mountedFireMove	60	80	10	False	vo_sel_skv_Nightrunners	vo_sel_generic	vo_sel_culture	0.9	10	small	0	10	0	0	0	30	0	0	ranged_stalkers_flanker_harasser	True	False	False
10	wh2_main_body_10	2100	inf_ranged	10	inf_mis	13	71	wh2_main_unit_long_text_skv_inf_night_runners_1	wh2_main_skv_inf_night_runners_1	hu17_skaven_sword_and_sling	wh2_main_skv_infantry_fast	25	16	48	55		0		0	wh2_main_skv_sword	wh2_main_skv_sling_night_runners	5	none	wh2_main_unit_short_text_skv_inf_night_runners_1	wh2_main_inf_chaotic_formation_loose	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_guerrilla_hideForest	60	80	10	False	vo_sel_skv_Nightrunners	vo_sel_generic	vo_sel_culture	0.9	10	small	0	22	0	0	0	30	0	0	ranged_stalkers_flanker_harasser	True	False	False
10	wh2_main_body_10	2100	inf_melee	34	inf_mel	13	71	wh2_main_unit_long_text_skv_inf_plague_monk_censer_bearer	wh2_main_skv_inf_plague_monk_censer_bearer	hu17_skaven_monk_censer	wh2_main_skv_infantry_plague_monk_censer	32	24	72	80		0		0	wh2_main_skv_censer		6	none	wh2_main_unit_short_text_skv_inf_plague_monk_censer_bearer	wh2_main_infantry_chaotic_rabble	placeholder	False	well_trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	0	False	vo_sel_skv_Plague_Monk_Censer_Bearers	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	15	5	0	melee	False	False	False
10	wh2_main_body_10	2100	inf_melee	22	inf_mel	13	71	wh2_main_unit_long_text_skv_inf_plague_monks	wh2_main_skv_inf_plague_monks	hu17_skaven_dual_sword	wh2_main_skv_infantry_plague_monk	30	24	68	75		0		0	wh2_main_skv_dual_swords		6	none	wh2_main_unit_short_text_skv_inf_plague_monks	wh_main_infantry_rabble	placeholder	False	well_trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	0	False	vo_sel_skv_Plague_Monks	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	15	5	0	melee	False	False	False
10	wh2_main_body_10	2100	inf_melee	22	inf_mel	13	71	wh2_main_unit_long_text_skv_inf_plague_monks	wh2_main_skv_inf_plague_monks_summoned	hu17_skaven_dual_sword	wh2_main_skv_infantry_plague_monk	30	24	68	75		0		0	wh2_main_skv_dual_swords		6	none	wh2_main_unit_short_text_skv_inf_plague_monks	wh_main_infantry_rabble	placeholder	False	well_trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	0	False	vo_sel_skv_Plague_Monks	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	15	5	0	melee	False	False	False
10	wh2_main_heavy_metal_100	2100	inf_ranged	6	inf_mis	13	71	wh2_main_unit_long_text_skv_inf_poison_wind_globadiers	wh2_main_skv_inf_poison_wind_globadiers	hu17_skaven_sword_and_globe	wh2_main_skv_infantry_heavy_globadiers	18	16	55	120		0		0	wh2_main_skv_sword_lethal_poison	wh2_main_skv_poison_wind_globe	3	none	wh2_main_unit_short_text_skv_inf_poison_wind_globadiers	wh_main_infantry_large	placeholder	False	well_trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	10	False	vo_sel_skv_Poison_Wind_Globadiers	vo_sel_generic	vo_sel_culture	1	10	small	0	14	0	0	0	0	15	0	ranged_indirect_arty	True	False	False
10	wh_main_body_0	2100	inf_ranged	4	inf_mis	13	71	wh2_main_unit_long_text_skv_inf_skavenslave_slingers_0	wh2_main_skv_inf_skavenslave_slingers_0	hu17_skaven_sword_and_sling	wh2_main_skv_infantry_small	5	7	36	30		0		0	wh2_main_skv_sword_skavenslaves	wh2_main_skv_sling	5	none	wh2_main_unit_short_text_skv_inf_skavenslave_slingers_0	wh2_main_inf_chaotic_formation_loose	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_expendable_hideForest	60	80	10	False	vo_sel_skv_Skavenslave_Slingers	vo_sel_generic	vo_sel_culture	0.8	10	small	0	18	0	0	0	0	0	0	ranged_harasser	True	False	False
10	wh_main_body_0	2100	inf_melee	3	inf_mel	13	71	wh2_main_unit_long_text_skv_inf_skavenslave_spearmen_0	wh2_main_skv_inf_skavenslave_spearmen_0	hu17_skaven_spear	wh2_main_skv_infantry_small	9	15	38	35		0		0	wh2_main_skv_spear_skavenslaves		8	none	wh2_main_unit_short_text_skv_inf_skavenslave_spearmen_0	wh2_main_inf_chaotic_formation_tight	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_expendable_hideForest	60	80	0	False	vo_sel_skv_Skavenslave_Spearmen	vo_sel_generic	vo_sel_culture	0.8	10	small	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh_main_body_0	2100	inf_melee	3	inf_mel	13	71	wh2_main_unit_long_text_skv_inf_skavenslave_spearmen_0	wh2_main_skv_inf_skavenslave_spearmen_0_summoned	hu17_skaven_spear	wh2_main_skv_infantry_small	7	15	38	35		0		0	wh2_main_skv_spear_skavenslaves		8	none	wh2_main_unit_short_text_skv_inf_skavenslave_spearmen_0	wh2_main_inf_chaotic_formation_tight	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_expendable_hideForest	60	80	0	False	vo_sel_skv_Skavenslave_Spearmen	vo_sel_generic	vo_sel_culture	0.8	10	small	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh_main_body_0	2100	inf_melee	5	inf_mel	13	71	wh2_main_unit_long_text_skv_inf_skavenslaves_0	wh2_main_skv_inf_skavenslaves_0	hu17_skaven_sword	wh2_main_skv_infantry_small	11	11	38	35		0		0	wh2_main_skv_sword_skavenslaves		8	none	wh2_main_unit_short_text_skv_inf_skavenslaves_0	wh2_main_inf_chaotic_formation_tight	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_expendable_hideForest	60	80	0	False	vo_sel_skv_Skavenslaves	vo_sel_generic	vo_sel_culture	0.8	10	small	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh2_main_heavy_metal_90	2100	inf_melee	10	inf_mel	13	71	wh2_main_unit_long_text_skv_inf_stormvermin_0	wh2_main_skv_inf_stormvermin_0	hu17_skaven_halberd	wh2_main_skv_infantry_heavy	44	30	60	130		0		0	wh2_main_skv_halberd		8	none	wh2_main_unit_short_text_skv_inf_stormvermin_0	wh2_main_infantry_medium_rabble	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_chargeReflectorVsL_hideForest	60	80	0	False	vo_sel_skv_Stormvermin	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	6	8	0	melee	False	False	False
10	wh2_main_heavy_metal_90	2100	inf_melee	10	inf_mel	13	71	wh2_main_unit_long_text_skv_inf_stormvermin_0	wh2_main_skv_inf_stormvermin_0_summoned	hu17_skaven_halberd	wh2_main_skv_infantry_heavy	44	30	60	130		0		0	wh2_main_skv_halberd		8	none	wh2_main_unit_short_text_skv_inf_stormvermin_0	wh2_main_infantry_medium_rabble	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_chargeReflectorVsL_hideForest	60	80	0	False	vo_sel_skv_Stormvermin	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	6	8	0	melee	False	False	False
10	wh2_main_heavy_metal_90	2100	inf_melee	18	inf_mel	13	71	wh2_main_unit_long_text_skv_inf_stormvermin_1	wh2_main_skv_inf_stormvermin_1	hu17_skaven_stormvermin_sword_and_shield	wh2_main_skv_infantry_heavy	36	36	60	130		0		0	wh2_main_skv_sword_stormvermin		7	wh_missile_block_35_wood	wh2_main_unit_short_text_skv_inf_stormvermin_1	wh2_main_infantry_medium_rabble	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_hideForest	60	80	0	False	vo_sel_skv_Stormvermin	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	6	8	0	melee	False	False	False
10	wh2_main_heavy_metal_40	2100	inf_ranged	2	inf_mis	13	71	wh2_main_unit_long_text_skv_inf_warpfire_thrower	wh2_main_skv_inf_warpfire_thrower	skv1_weapon_team01	wh2_main_skv_infantry_weaponteam	16	16	50	150		0		0	wh2_main_skv_sword_skavenslaves	wh2_main_skv_warpfire	3	none	wh2_main_unit_short_text_skv_inf_warpfire_thrower	wh2_main_skv_weaponteam	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_hideForest	60	80	10	False	vo_sel_skv_Warpfire_Thrower	vo_sel_generic	vo_sel_culture	1	10	small	0	18	0	0	0	0	15	0	ranged_direct	True	False	False
10	wh2_main_body_50	2100	inf_melee	25	inf_mel	13	71	wh2_main_unit_long_text_skv_mon_hell_pit_abomination	wh2_main_skv_mon_hell_pit_abomination	hc5_skv_hell_pit	wh2_main_skv_monster_hell_pit_abomination	55	30	90	12000		0		0	wh2_main_skv_hell_pit_abomination		1	none	wh2_main_unit_short_text_skv_mon_hell_pit_abomination	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_fear_terror_unbreakable	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	5	0	10	20	0	melee	False	False	False
10	wh2_main_body_30	2100	inf_melee	50	inf_mel	13	71	wh2_main_unit_long_text_skv_mon_rat_ogres	wh2_main_skv_mon_rat_ogres	hu18_rat_ogre_claws	wh2_main_skv_monster_rat_ogre	32	26	50	700		0		0	wh2_main_skv_rat_ogre		3	none	wh2_main_unit_short_text_skv_mon_rat_ogres	wh_main_monstrous_infantry_chaotic	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_hideForest	60	80	0	False	vo_sel_default	vo_sel_default	vo_sel_default	1	10	small	0	0	0	0	0	10	10	0	melee_gatecrusher_shock	False	False	False
10	wh2_main_heavy_metal_100	2100	war_machine	50	chariot	13	71	wh2_main_unit_long_text_skv_veh_doomwheel	wh2_main_skv_veh_doomwheel	wm_doomwheel_warp_lightning01	wh2_main_skv_infantry	28	32	65	5000		0		0	wh2_main_skv_doomwheel		1	none	wh2_main_unit_short_text_skv_veh_doomwheel	wh_main_artillery	placeholder	False	elite	wh2_main_skv_veh_doomwheel_riders		wh2_main_skv_veh_doomwheel	True	40	1500	0	wh_fear_terror_fatigue_res	60	80	10	False	vo_sel_skv_Doomwheel	vo_sel_generic	vo_sel_culture	1	10	large	0	52	0	0	1	0	15	0	melee_flanker_shock	False	False	False
10	wh2_main_bone_80	2100	inf_melee	62	inf_mel	20	33	wh_main_unit_long_text_vmp_terrorgheist	wh_main_vmp_mon_terrorgheist_qb	bi2_terrorgheist	wh_main_flying_terrorgheist_blood	45	30	52	8000		0		0	wh_main_vmp_terrorgheist		1	none	wh_main_unit_short_text_vmp_terrorgheist	wh_main_monster	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_terror_undead_fatigue_res	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	0	large	0	0	0	0	0	20	40	0	flying_melee_flanker	False	False	False
