slot_template_to_building_superchain_junctions_tables
0
building_superchain	id	slot_template
wh2_main_sch_infrastructure4_energy	1392580118	wh_main_human_major_secondary_iron
wh2_main_sch_military3_warmachines	13928	wh_main_human_major_secondary_dyes
wh2_main_sch_military4_monsters	13933	wh_main_human_major_secondary_dyes
wh2_main_sch_military5	13935	wh_main_human_major_secondary_dyes
wh_dlc05_sch_wef_outpost_recruitment	13936	wh_main_dwarf_orc_minor_secondary_salt
wh_main_sch_human_industry_basic	1393883173	wh2_main_special_golden_tower_of_the_gods_secondary_ritual
wh2_main_sch_support3_wizards	1393917433	wh2_main_special_altar_of_the_horned_rat_secondary_ritual
wh2_main_sch_support1_smith	13940	wh_main_human_major_secondary_dyes
wh2_main_sch_infrastructure2_industry	1394045282	wh2_main_special_chamber_of_visions_secondary_ritual
wh_main_sch_bretonnia_walls	1394343820	wh2_main_special_yuatek_secondary
wh_dlc05_sch_wef_outpost_recruitment	13944	wh_main_dwarf_orc_minor_secondary_savage
wh_main_sch_bretonnia_farm_extra	1394461959	wh2_main_special_altar_of_ultimate_darkness_secondary_major
wh_dlc05_sch_wef_outpost_recruitment	13946	wh_main_dwarf_orc_minor_secondary_timber
wh2_main_sch_support2_worship	13948	wh_main_human_major_secondary_dyes
wh_dlc05_sch_wef_outpost_recruitment	13949	wh_main_human_major_secondary
wh2_main_sch_support4_other	1395011842	wh_main_norsca_major_secondary_obsidian
wh2_main_sch_support3_wizards	13952	wh_main_human_major_secondary_dyes
wh_dlc05_sch_wef_outpost_recruitment	13955	wh_main_human_major_secondary_dyes
wh_main_sch_bretonnia_farm_extra	1395663308	wh2_main_special_golden_colossus_secondary_ritual
wh2_main_sch_support4_other	13961	wh_main_human_major_secondary_dyes
wh_dlc05_sch_wef_outpost_recruitment	13963	wh_main_human_major_secondary_furs
wh2_main_sch_defence_major_hef	13968	wh_main_human_major_secondary_marble
wh2_main_sch_support4_other	1396988740	wh_main_special_crag_halls_secondary
wh_dlc05_sch_wef_outpost_recruitment	13970	wh_main_human_major_secondary_gold
wh2_main_sch_infrastructure1_farm	13971	wh_main_human_major_secondary_marble
wh_dlc05_sch_wef_outpost_recruitment	13975	wh_main_human_major_secondary_iron
wh_dlc05_sch_wef_outpost_recruitment	13976	wh_main_human_major_secondary_marble
wh2_main_sch_infrastructure2_industry	13981	wh_main_human_major_secondary_marble
wh_dlc05_sch_wef_outpost_recruitment	13982	wh_main_human_major_secondary_pastures
wh_dlc05_sch_wef_outpost_recruitment	13983	wh_main_human_major_secondary_pottery
wh2_main_sch_infrastructure3_order	13984	wh_main_human_major_secondary_marble
wh_main_sch_bretonnia_walls	1398562027	wh_main_special_black_crag_secondary
wh_dlc05_sch_wef_outpost_recruitment	13988	wh_main_human_major_secondary_salt
wh_main_sch_greenskin_military	1399	wh_main_dwarf_orc_minor_secondary_gems
wh2_main_sch_infrastructure4_energy	13992	wh_main_human_major_secondary_marble
wh_dlc05_sch_wef_outpost_recruitment	13997	wh_main_human_major_secondary_timber
wh_dlc05_sch_wef_outpost_recruitment	13999	wh_main_human_major_secondary_wine
wh2_main_sch_support1_smith	1400158332	wh2_main_special_mirror_pool_of_tepok_secondary_ritual
wh2_main_sch_infrastructure5_tradingspying	14002	wh_main_human_major_secondary_marble
wh_dlc05_sch_wef_outpost_recruitment	14004	wh_main_human_minor_secondary
wh_main_sch_greenskin_boars	1401	wh_main_dwarf_orc_minor_secondary_gems
wh2_main_sch_support1_smith	1401162531	wh2_main_special_khemri_secondary
wh_dlc05_sch_wef_outpost_slaughter	1401251312	wh2_main_special_gaean_vale_secondary
wh_dlc05_sch_wef_outpost_recruitment	14013	wh_main_human_minor_secondary_dyes
wh_main_sch_vandalization	1401367968	wh_dlc05_elf_major_secondary_oak_of_ages
wh2_main_sch_military1_barracks	14015	wh_main_human_major_secondary_marble
wh_dlc05_sch_wef_outpost_recruitment	14016	wh_main_human_minor_secondary_furs
wh_dlc05_sch_wef_outpost_recruitment	14020	wh_main_human_minor_secondary_gold
wh_dlc05_sch_wef_outpost_recruitment	14021	wh_main_human_minor_secondary_iron
wh_main_sch_vampires_ossuary	1402131145	wh2_main_special_tor_koruali_secondary
wh_dlc05_sch_wef_outpost_slaughter	1402177418	wh2_main_special_axlotl_secondary
wh2_main_sch_military2_stables	14023	wh_main_human_major_secondary_marble
wh_main_sch_norsca_settlement_minor	1402318341	wh_main_norsca_minor_primary
wh2_main_sch_military3_warmachines	14025	wh_main_human_major_secondary_marble
wh2_main_sch_wef_eco_replenishment	140252550	wh_dlc05_elf_minor_secondary_gold
wh_dlc05_sch_wef_outpost_recruitment	14028	wh_main_human_minor_secondary_pastures
wh_dlc05_sch_wef_outpost_recruitment	14029	wh_main_human_minor_secondary_pottery
wh2_main_sch_military4_monsters	14031	wh_main_human_major_secondary_marble
wh2_main_sch_military5	14039	wh_main_human_major_secondary_marble
wh_dlc05_sch_wef_outpost_recruitment	14040	wh_main_human_minor_secondary_timber
wh_dlc05_sch_wef_outpost_recruitment	14043	wh_main_human_minor_secondary_wine
wh2_main_sch_support1_smith	14045	wh_main_human_major_secondary_marble
wh2_main_sch_support2_worship	14047	wh_main_human_major_secondary_marble
wh_dlc05_sch_wef_outpost_recruitment	14049	wh_main_norsca_secondary
wh2_main_sch_support3_wizards	14050	wh_main_human_major_secondary_marble
wh_dlc05_sch_wef_outpost_recruitment	14052	wh_main_special_black_crag_secondary
wh2_main_sch_special_golden_tower_of_the_gods	1405238033	wh2_main_special_golden_tower_of_the_gods_secondary
wh_dlc05_sch_wef_outpost_recruitment	14053	wh_main_special_bordeleux_secondary
wh2_main_sch_support4_other	14054	wh_main_human_major_secondary_marble
wh2_main_sch_defence_major_hef	14057	wh_main_human_major_secondary_pottery
wh2_main_sch_infrastructure1_farm	14060	wh_main_human_major_secondary_pottery
wh_dlc05_sch_wef_outpost_recruitment	14064	wh_main_special_couronne_secondary
wh2_main_sch_infrastructure2_industry	14065	wh_main_human_major_secondary_pottery
wh2_main_sch_infrastructure3_order	14067	wh_main_human_major_secondary_pottery
wh2_main_sch_infrastructure4_energy	14069	wh_main_human_major_secondary_pottery
wh_main_sch_greenskin_boss	1407	wh_main_dwarf_orc_minor_secondary_gold
wh_dlc05_sch_wef_outpost_recruitment	14078	wh_main_special_eight_peaks_secondary
wh2_main_sch_infrastructure5_tradingspying	14079	wh_main_human_major_secondary_pottery
wh2_main_sch_support1_smith	1408427240	wh2_main_special_altar_of_the_horned_rat_secondary_ritual
wh_dlc05_sch_wef_outpost_recruitment	14085	wh_main_special_karak_kadrin_secondary
wh_dlc05_sch_wef_outpost_recruitment	14087	wh_main_special_karaz_a_karak_secondary
wh2_main_sch_support4_other	1409179919	wh_dlc05_elf_major_secondary_oak_of_ages
wh2_main_sch_military1_barracks	14093	wh_main_human_major_secondary_pottery
wh_dlc05_sch_wef_outpost_recruitment	14094	wh_main_special_magritta_secondary
wh_main_sch_human_tavern	141	wh_main_human_major_secondary
wh2_main_sch_military2_stables	14103	wh_main_human_major_secondary_pottery
wh2_main_sch_military5	1410385827	wh2_main_special_tor_surpindar_secondary_ritual
wh2_main_sch_military3_warmachines	14105	wh_main_human_major_secondary_pottery
wh_dlc05_sch_wef_outpost_recruitment	14107	wh_main_special_miragliano_secondary
wh_dlc05_sch_wef_outpost_recruitment	14110	wh_main_special_mount_gunbad_secondary
wh2_main_sch_military4_monsters	14112	wh_main_human_major_secondary_pottery
wh2_main_sch_military5	14116	wh_main_human_major_secondary_pottery
wh2_main_sch_support1_smith	14119	wh_main_human_major_secondary_pottery
wh_dlc05_sch_wef_outpost_recruitment	14122	wh_main_special_talabheim_secondary
wh2_main_sch_infrastructure3_order	1412672866	wh2_main_special_mousillon_secondary
wh2_main_sch_support2_worship	14127	wh_main_human_major_secondary_pottery
wh2_main_sch_military4_monsters	1413201411	wh2_main_special_pyramid_of_nagash_secondary_ritual
wh2_main_sch_support3_wizards	14137	wh_main_human_major_secondary_pottery
wh2_main_sch_support4_other	14143	wh_main_human_major_secondary_pottery
wh2_main_sch_support3_wizards	1414337889	wh_main_special_vauls_anvil_secondary
wh2_main_sch_defence_major_hef	14150	wh_main_human_major_secondary_iron
wh2_main_sch_infrastructure7_minor	1415573830	wh2_main_human_minor_secondary_gems
wh2_main_sch_infrastructure2_industry	14164	wh_main_human_major_secondary_iron
wh_dlc05_sch_wef_eco_growth	1416872047	wh_main_special_crag_halls_secondary
wh_main_sch_greenskin_farm	1417	wh_main_dwarf_orc_minor_secondary_gold
wh_main_sch_vampires_forest	1417132229	wh2_main_special_golden_tower_of_the_gods_secondary
wh2_main_sch_infrastructure3_order	14173	wh_main_human_major_secondary_iron
wh_main_sch_greenskin_walls	1417641775	wh_main_special_couronne_secondary
wh2_main_sch_infrastructure5_tradingspying	14188	wh_main_human_major_secondary_iron
wh_main_sch_human_resource_iron	1419548104	wh_main_norsca_minor_secondary_iron
wh_main_sch_human_tavern	141991906	wh2_main_special_yuatek_secondary
wh_main_sch_human_tavern	142	wh_main_human_minor_secondary
wh2_main_sch_military1_barracks	14207	wh_main_human_major_secondary_iron
wh_dlc05_sch_wef_outpost_replenishment	1421055508	wh2_main_special_ziggurat_of_dawn_secondary
wh2_main_sch_military2_stables	14213	wh_main_human_major_secondary_iron
wh2_main_sch_military3_warmachines	14215	wh_main_human_major_secondary_iron
wh2_main_sch_military4_monsters	14218	wh_main_human_major_secondary_iron
wh2_main_sch_military5	14223	wh_main_human_major_secondary_iron
wh_main_sch_human_wizards	1422488470	wh2_main_special_tor_achare_secondary
wh2_main_sch_support1_smith	14225	wh_main_human_major_secondary_iron
wh2_main_sch_support2_worship	14229	wh_main_human_major_secondary_iron
wh2_main_sch_infrastructure7_minor	1423148532	wh2_main_special_altar_of_ultimate_darkness_secondary
wh2_main_sch_support3_wizards	14234	wh_main_human_major_secondary_iron
wh_main_sch_human_tavern	1423451911	wh2_main_special_tlaxtlan_secondary_ritual
wh_dlc05_sch_wef_outpost_replenishment	1423807690	wh_main_special_marienburg_secondary
wh2_main_sch_support4_other	14244	wh_main_human_major_secondary_iron
wh_main_sch_dwarf_greenskin_garrison	1425	wh_main_dwarf_orc_minor_secondary_gold
wh2_main_sch_defence_minor	14254	wh_main_human_minor_secondary_gold
wh_main_sch_human_farm_basic	1425420570	wh2_main_special_tlaxtlan_secondary_ritual
wh2_main_sch_infrastructure1_farm	14258	wh_main_human_minor_secondary_gold
wh2_main_sch_defence_norsca	1426033250	wh_main_norsca_secondary
wh2_main_sch_military1_barracks	1426043371	wh2_main_special_caverns_of_sotek_secondary_ritual
wh2_main_sch_infrastructure2_industry	14262	wh_main_human_minor_secondary_gold
wh2_main_sch_infrastructure5_tradingspying	1426316483	wh_main_norsca_major_secondary_marble
wh_main_sch_bretonnia_industry_extra	1426408914	wh2_main_special_tor_koruali_secondary
wh2_main_sch_military5	142660872	wh2_main_special_altar_of_the_horned_rat_secondary_ritual
wh_dlc05_sch_wef_outpost_replenishment	14269	wh_main_dwarf_orc_major_secondary
wh_dlc05_sch_wef_outpost_replenishment	14271	wh_main_dwarf_orc_major_secondary_beer
wh2_main_sch_infrastructure3_order	14272	wh_main_human_minor_secondary_gold
wh2_main_sch_infrastructure4_energy	14277	wh_main_human_minor_secondary_gold
wh2_main_sch_infrastructure5_tradingspying	14280	wh_main_human_minor_secondary_gold
wh_dlc05_sch_wef_outpost_replenishment	14281	wh_main_dwarf_orc_major_secondary_dyes
wh_dlc05_sch_office_the_wild_heath	1428539868	wh_main_special_crag_halls_secondary
wh2_main_sch_military1_barracks	14289	wh_main_human_minor_secondary_gold
wh_dlc05_sch_wef_outpost_recruitment	1428962880	wh_main_norsca_major_secondary_obsidian
wh_dlc05_sch_wef_outpost_replenishment	14292	wh_main_dwarf_orc_major_secondary_gems
wh2_main_sch_military2_stables	14299	wh_main_human_minor_secondary_gold
wh_dlc05_sch_wef_outpost_replenishment	14300	wh_main_dwarf_orc_major_secondary_gold
wh2_main_sch_military3_warmachines	14302	wh_main_human_minor_secondary_gold
wh2_main_sch_military4_monsters	14305	wh_main_human_minor_secondary_gold
wh2_main_sch_support1_smith	14306	wh_main_human_minor_secondary_gold
wh_dlc05_sch_wef_outpost_replenishment	14308	wh_main_dwarf_orc_major_secondary_iron
wh_dlc05_sch_wef_outpost_replenishment	14311	wh_main_dwarf_orc_major_secondary_marble
wh2_main_sch_support2_worship	14312	wh_main_human_minor_secondary_gold
wh_dlc05_sch_wef_outpost_replenishment	14316	wh_main_dwarf_orc_major_secondary_pastures
wh_dlc05_sch_wef_outpost_replenishment	14317	wh_main_dwarf_orc_major_secondary_salt
wh_main_sch_kislev_walls	1431827928	wh2_main_special_tor_surpindar_secondary_ritual
wh2_main_sch_defence_minor	14321	wh_main_human_minor_secondary_iron
wh2_main_sch_infrastructure4_energy	1432226879	wh2_main_special_caverns_of_sotek_secondary_ritual
wh_main_sch_human_farm_basic	143241261	wh2_main_special_caverns_of_sotek_secondary_ritual
wh_dlc05_sch_wef_outpost_replenishment	14325	wh_main_dwarf_orc_major_secondary_savage
wh2_main_sch_infrastructure1_farm	14328	wh_main_human_minor_secondary_iron
wh_dlc05_sch_wef_outpost_replenishment	1432816340	wh2_main_special_clarak_spire_secondary
wh_dlc05_sch_wef_outpost_replenishment	14335	wh_main_dwarf_orc_minor_secondary
wh_dlc05_sch_wef_outpost_foraging	1433651409	wh2_main_human_minor_secondary_obsidian
wh2_main_sch_infrastructure2_industry	14337	wh_main_human_minor_secondary_iron
wh2_main_sch_military4_monsters	1434164300	wh2_main_special_pyramid_of_nagash_secondary
wh_dlc05_sch_wef_outpost_replenishment	14343	wh_main_dwarf_orc_minor_secondary_beer
wh_main_sch_settlement_minor	1434358856	wh2_main_special_marks_of_the_old_ones_primary_ritual
wh2_main_sch_infrastructure3_order	14344	wh_main_human_minor_secondary_iron
wh_dlc05_sch_wef_outpost_replenishment	14345	wh_main_dwarf_orc_minor_secondary_furs
wh_main_sch_greenskin_industry	1435	wh_main_dwarf_orc_minor_secondary_gold
wh2_main_sch_infrastructure4_energy	14351	wh_main_human_minor_secondary_iron
wh2_main_sch_infrastructure5_tradingspying	14358	wh_main_human_minor_secondary_iron
wh_dlc05_sch_wef_outpost_replenishment	14359	wh_main_dwarf_orc_minor_secondary_gold
wh2_main_sch_military1_barracks	14361	wh_main_human_minor_secondary_iron
wh2_main_sch_military2_stables	14363	wh_main_human_minor_secondary_iron
wh2_main_sch_ritual_hef	1436405670	wh2_main_special_altar_of_the_horned_rat_secondary_ritual
wh2_main_sch_military3_warmachines	14366	wh_main_human_minor_secondary_iron
wh2_main_sch_military4_monsters	14369	wh_main_human_minor_secondary_iron
wh_dlc05_sch_wef_outpost_foraging	1437069318	wh2_main_special_clar_karond_secondary
wh_dlc05_sch_wef_outpost_replenishment	14373	wh_main_dwarf_orc_minor_secondary_pastures
wh_dlc05_sch_wef_outpost_replenishment	14375	wh_main_dwarf_orc_minor_secondary_salt
wh2_main_sch_support1_smith	14377	wh_main_human_minor_secondary_iron
wh_dlc05_sch_wef_outpost_replenishment	14378	wh_main_dwarf_orc_minor_secondary_timber
wh_dlc05_sch_wef_outpost_replenishment	14381	wh_main_human_major_secondary
wh_main_sch_human_farm_basic	1438170697	wh2_main_special_pyramid_of_nagash_secondary
wh2_main_sch_support2_worship	14384	wh_main_human_minor_secondary_iron
wh_dlc05_sch_wef_outpost_replenishment	14387	wh_main_human_major_secondary_dyes
wh_dlc05_sch_wef_outpost_replenishment	14397	wh_main_human_major_secondary_furs
wh2_main_sch_defence_minor	14398	wh_main_human_minor_secondary_marble
wh_main_sch_human_stables	1440180336	wh2_main_special_mirror_pool_of_tepok_secondary_ritual
wh_dlc05_sch_wef_outpost_replenishment	14404	wh_main_human_major_secondary_gold
wh2_main_sch_infrastructure1_farm	14405	wh_main_human_minor_secondary_marble
wh2_main_sch_support4_other	1440842851	wh_main_special_vauls_anvil_secondary
wh_dlc05_sch_wef_outpost_replenishment	14410	wh_main_human_major_secondary_iron
wh_dlc05_sch_wef_outpost_replenishment	14411	wh_main_human_major_secondary_marble
wh2_main_sch_infrastructure2_industry	14412	wh_main_human_minor_secondary_marble
wh_dlc05_sch_wef_outpost_replenishment	14418	wh_main_human_major_secondary_pastures
wh2_main_sch_infrastructure3_order	14419	wh_main_human_minor_secondary_marble
wh_dlc05_sch_wef_outpost_replenishment	14420	wh_main_human_major_secondary_pottery
wh2_main_sch_infrastructure4_energy	14422	wh_main_human_minor_secondary_marble
wh_main_sch_human_stables	1442451262	wh2_main_special_tlaxtlan_secondary_ritual
wh_dlc05_sch_wef_outpost_replenishment	14425	wh_main_human_major_secondary_salt
wh2_main_sch_infrastructure5_tradingspying	14426	wh_main_human_minor_secondary_marble
wh_dlc05_sch_wef_outpost_replenishment	14429	wh_main_human_major_secondary_timber
wh_main_sch_greenskin_goblin_tinker	1443	wh_main_dwarf_orc_minor_secondary_gold
wh_dlc05_sch_wef_outpost_replenishment	14430	wh_main_human_major_secondary_wine
wh2_main_sch_military1_barracks	14432	wh_main_human_minor_secondary_marble
wh_dlc05_sch_wef_outpost_replenishment	14436	wh_main_human_minor_secondary
wh2_main_sch_military2_stables	14440	wh_main_human_minor_secondary_marble
wh_dlc05_sch_wef_outpost_replenishment	14446	wh_main_human_minor_secondary_dyes
wh2_main_sch_military3_warmachines	14450	wh_main_human_minor_secondary_marble
wh2_main_sch_military4_monsters	14452	wh_main_human_minor_secondary_marble
wh_main_sch_human_worship	1445391591	wh_main_norsca_minor_secondary_obsidian
wh2_main_sch_infrastructure6_other	1445798852	wh2_main_human_major_secondary_animals
wh2_main_sch_support1_smith	14458	wh_main_human_minor_secondary_marble
wh_dlc05_sch_wef_outpost_replenishment	14460	wh_main_human_minor_secondary_gold
wh_dlc05_sch_wef_outpost_replenishment	14461	wh_main_human_minor_secondary_iron
wh_dlc05_sch_wef_outpost_replenishment	14463	wh_main_human_minor_secondary_marble
wh2_main_sch_support2_worship	14466	wh_main_human_minor_secondary_marble
wh_dlc05_sch_wef_outpost_replenishment	14473	wh_main_human_minor_secondary_pastures
wh2_main_sch_defence_minor	14476	wh_main_human_minor_secondary_wine
wh_dlc05_sch_wef_outpost_replenishment	14478	wh_main_human_minor_secondary_pottery
wh_main_sch_greenskin_monsters	1448	wh_main_dwarf_orc_minor_secondary_gold
wh2_main_sch_infrastructure1_farm	14484	wh_main_human_minor_secondary_wine
wh_dlc05_sch_wef_outpost_replenishment	14485	wh_main_human_minor_secondary_salt
wh_dlc05_sch_wef_outpost_foraging	1448549551	wh2_main_special_tor_anlec_secondary
wh2_main_sch_infrastructure2_industry	14489	wh_main_human_minor_secondary_wine
wh2_main_sch_military2_stables	1448910790	wh2_main_special_altar_of_ultimate_darkness_secondary_major
